T,1,1000,1000
V,1,1,18
V,1,2,38,1
V,1,3,9,2
V,1,4,23,3
V,1,5,35,4
V,1,6,26,5
T,2,5000,5000
V,2,1,3
V,2,2,498,1
V,2,3,128,2
V,2,4,159,3
V,2,5,113,4
V,2,6,276,5
V,2,7,113,6
V,2,8,497,7
V,2,9,47,8
T,3,5000,5000
V,3,1,343
V,3,2,19,1
V,3,3,121,2
V,3,4,269,3
V,3,5,16,4
V,3,6,50,5
V,3,7,16,6
T,4,10000,10000
V,4,1,368
V,4,2,200,1
V,4,3,58,2
V,4,4,124,3
V,4,5,383,4
V,4,6,142,5
V,4,7,470,6
V,4,8,107,7
V,4,9,408,8
T,5,10000,10000
V,5,1,47
V,5,2,121,1
V,5,3,684,2
V,5,4,1152,3
V,5,5,272,4
V,5,6,600,5
T,6,10000,10000
V,6,1,153
V,6,2,285,1
V,6,3,484,2
V,6,4,487,3
V,6,5,1778,4
V,6,6,95,5
V,6,7,674,6
V,6,8,5,7
V,6,9,327,8
V,6,10,80,9
T,7,10000,10000
V,7,1,64
V,7,2,26,1
V,7,3,72,2
V,7,4,7,3
V,7,5,101,4
V,7,6,25,5
V,7,7,27,6
V,7,8,66,7
V,7,9,23,8
T,8,10000,10000
V,8,1,265
V,8,2,47,1
V,8,3,74,2
V,8,4,678,3
V,8,5,461,4
V,8,6,236,5
V,8,7,153,6
T,9,10000,10000
V,9,1,349
V,9,2,384,1
V,9,3,98,2
V,9,4,49,3
V,9,5,140,4
V,9,6,256,5
V,9,7,886,6
T,10,10000,10000
V,10,1,684
V,10,2,1215,1
V,10,3,406,2
V,10,4,2824,3
V,10,5,132,4
V,10,6,13,5
V,10,7,467,6
V,10,8,2032,7
T,11,10000,10000
V,11,1,73
V,11,2,120,1
V,11,3,62,2
V,11,4,232,3
V,11,5,415,4
V,11,6,115,5
V,11,7,149,6
V,11,8,501,7
V,11,9,5,8
T,12,10000,10000
V,12,1,626
V,12,2,12,1
V,12,3,344,2
V,12,4,156,3
V,12,5,2147,4
V,12,6,366,5
V,12,7,56,6
V,12,8,436,7
V,12,9,601,8
V,12,10,75,9
