T,1,1000,1000
V,1,1,43
V,1,2,52,1
V,1,3,43,2
V,1,4,4,3
V,1,5,14,4
T,2,2000,2000
V,2,1,15
V,2,2,17,1
V,2,3,25,2
V,2,4,62,3
V,2,5,25,4
V,2,6,96,5
V,2,7,4,6
V,2,8,22,7
T,3,5000,5000
V,3,1,79
V,3,2,270,1
V,3,3,1561,2
V,3,4,344,3
V,3,5,728,4
T,4,5000,5000
V,4,1,2
V,4,2,11,1
V,4,3,10,2
V,4,4,5,3
V,4,5,15,4
V,4,6,2,5
V,4,7,5,6
V,4,8,16,7
T,5,10000,10000
V,5,1,811
V,5,2,97,1
V,5,3,847,2
V,5,4,552,3
V,5,5,146,4
T,6,10000,10000
V,6,1,68
V,6,2,10,1
V,6,3,36,2
V,6,4,43,3
V,6,5,69,4
T,7,10000,10000
V,7,1,848
V,7,2,204,1
V,7,3,233,2
V,7,4,51,3
V,7,5,27,4
V,7,6,259,5
V,7,7,979,6
V,7,8,15,7
V,7,9,450,8
T,8,10000,10000
V,8,1,95
V,8,2,2,1
V,8,3,92,2
V,8,4,170,3
V,8,5,73,4
V,8,6,7,5
V,8,7,107,6
V,8,8,23,7
V,8,9,3,8
T,9,10000,10000
V,9,1,152
V,9,2,331,1
V,9,3,347,2
V,9,4,309,3
V,9,5,162,4
V,9,6,12,5
V,9,7,31,6
T,10,10000,10000
V,10,1,226
V,10,2,64,1
V,10,3,695,2
V,10,4,129,3
V,10,5,253,4
T,11,10000,10000
V,11,1,126
V,11,2,1879,1
V,11,3,28,2
V,11,4,206,3
V,11,5,721,4
V,11,6,657,5
V,11,7,956,6
T,12,10000,10000
V,12,1,314
V,12,2,518,1
V,12,3,22,2
V,12,4,245,3
V,12,5,617,4
T,13,10000,10000
V,13,1,177
V,13,2,401,1
V,13,3,220,2
V,13,4,173,3
V,13,5,64,4
V,13,6,45,5
V,13,7,76,6
V,13,8,186,7
T,14,10000,10000
V,14,1,146
V,14,2,319,1
V,14,3,186,2
V,14,4,580,3
V,14,5,182,4
V,14,6,23,5
T,15,10000,10000
V,15,1,713
V,15,2,533,1
V,15,3,9,2
V,15,4,554,3
V,15,5,184,4
V,15,6,741,5
V,15,7,1255,6
V,15,8,2335,7
V,15,9,211,8
V,15,10,152,9
T,16,10000,10000
V,16,1,78
V,16,2,32,1
V,16,3,37,2
V,16,4,24,3
V,16,5,38,4
V,16,6,1,5
V,16,7,69,6
T,17,20000,20000
V,17,1,1165
V,17,2,4464,1
V,17,3,333,2
V,17,4,2148,3
V,17,5,1805,4
V,17,6,537,5
V,17,7,2244,6
T,18,20000,20000
V,18,1,1996
V,18,2,1198,1
V,18,3,1667,2
V,18,4,4902,3
V,18,5,2108,4
V,18,6,4930,5
V,18,7,959,6
T,19,20000,20000
V,19,1,1668
V,19,2,2145,1
V,19,3,2188,2
V,19,4,3764,3
V,19,5,5336,4
T,20,20000,20000
V,20,1,42
V,20,2,115,1
V,20,3,416,2
V,20,4,2316,3
V,20,5,274,4
V,20,6,1212,5
V,20,7,1072,6
V,20,8,1237,7
V,20,9,860,8
V,20,10,349,9
T,21,20000,20000
V,21,1,39
V,21,2,278,1
V,21,3,1215,2
V,21,4,2086,3
V,21,5,689,4
V,21,6,1322,5
V,21,7,233,6
V,21,8,87,7
V,21,9,863,8
V,21,10,1061,9
T,22,20000,20000
V,22,1,15
V,22,2,117,1
V,22,3,103,2
V,22,4,34,3
V,22,5,348,4
V,22,6,218,5
V,22,7,608,6
T,23,20000,20000
V,23,1,710
V,23,2,182,1
V,23,3,40,2
V,23,4,427,3
V,23,5,240,4
T,24,20000,20000
V,24,1,1325
V,24,2,52,1
V,24,3,4161,2
V,24,4,1880,3
V,24,5,281,4
V,24,6,13,5
V,24,7,2716,6
V,24,8,601,7
V,24,9,2157,8
V,24,10,1633,9
T,25,50000,50000
V,25,1,603
V,25,2,297,1
V,25,3,731,2
V,25,4,232,3
V,25,5,179,4
V,25,6,8,5
V,25,7,208,6
V,25,8,441,7
V,25,9,814,8
T,26,100000,100000
V,26,1,5114
V,26,2,13469,1
V,26,3,5463,2
V,26,4,25624,3
V,26,5,11214,4
V,26,6,17379,5
T,27,100000,100000
V,27,1,349
V,27,2,1110,1
V,27,3,316,2
V,27,4,217,3
V,27,5,581,4
T,28,100000,100000
V,28,1,291
V,28,2,18,1
V,28,3,1186,2
V,28,4,1198,3
V,28,5,222,4
V,28,6,1550,5
V,28,7,99,6
V,28,8,1669,7
T,29,100000,100000
V,29,1,2767
V,29,2,398,1
V,29,3,832,2
V,29,4,5911,3
V,29,5,7278,4
V,29,6,2520,5
V,29,7,22,6
V,29,8,452,7
V,29,9,1684,8
V,29,10,5831,9
T,30,100000,100000
V,30,1,98
V,30,2,234,1
V,30,3,31,2
V,30,4,37,3
V,30,5,174,4
V,30,6,933,5
V,30,7,1854,6
V,30,8,301,7
V,30,9,933,8
T,31,100000,100000
V,31,1,11244
V,31,2,13363,1
V,31,3,6064,2
V,31,4,220,3
V,31,5,14811,4
V,31,6,1289,5
V,31,7,7836,6
T,32,100000,100000
V,32,1,12245
V,32,2,2889,1
V,32,3,1226,2
V,32,4,360,3
V,32,5,4752,4
V,32,6,11273,5
V,32,7,11131,6
