T,1,1000,1000
V,1,1,180
V,1,2,82,1
V,1,3,1,2
V,1,4,244,3
V,1,5,39,4
T,2,1000,1000
V,2,1,29
V,2,2,8,1
V,2,3,2,2
V,2,4,6,3
V,2,5,2,4
V,2,6,36,5
V,2,7,1,6
V,2,8,5,7
T,3,10000,10000
V,3,1,55
V,3,2,68,1
V,3,3,138,2
V,3,4,259,3
V,3,5,131,4
V,3,6,320,5
V,3,7,101,6
V,3,8,49,7
V,3,9,87,8
V,3,10,10,9
T,4,10000,10000
V,4,1,157
V,4,2,167,1
V,4,3,14,2
V,4,4,107,3
V,4,5,218,4
V,4,6,27,5
V,4,7,105,6
T,5,10000,10000
V,5,1,118
V,5,2,89,1
V,5,3,92,2
V,5,4,23,3
V,5,5,19,4
V,5,6,30,5
V,5,7,172,6
V,5,8,11,7
V,5,9,85,8
T,6,10000,10000
V,6,1,78
V,6,2,44,1
V,6,3,97,2
V,6,4,412,3
V,6,5,47,4
V,6,6,396,5
V,6,7,470,6
V,6,8,442,7
V,6,9,1682,8
T,7,20000,20000
V,7,1,409
V,7,2,1047,1
V,7,3,478,2
V,7,4,1162,3
V,7,5,326,4
V,7,6,1703,5
V,7,7,53,6
V,7,8,106,7
T,8,20000,20000
V,8,1,85
V,8,2,102,1
V,8,3,69,2
V,8,4,23,3
V,8,5,82,4
T,9,100000,100000
V,9,1,14718
V,9,2,4000,1
V,9,3,6757,2
V,9,4,5453,3
V,9,5,8932,4
V,9,6,1081,5
V,9,7,1853,6
V,9,8,1359,7
T,10,100000,100000
V,10,1,9090
V,10,2,3889,1
V,10,3,994,2
V,10,4,1044,3
V,10,5,7526,4
V,10,6,3676,5
T,11,100000,100000
V,11,1,543
V,11,2,759,1
V,11,3,62,2
V,11,4,18,3
V,11,5,80,4
T,12,100000,100000
V,12,1,916
V,12,2,4619,1
V,12,3,230,2
V,12,4,7345,3
V,12,5,960,4
