T,1,2000,2000
V,1,1,11
V,1,2,13,1
V,1,3,6,2
V,1,4,3,3
V,1,5,2,4
V,1,6,10,5
V,1,7,3,6
V,1,8,6,7
V,1,9,14,8
T,2,5000,5000
V,2,1,5
V,2,2,10,1
V,2,3,70,2
V,2,4,64,3
V,2,5,36,4
V,2,6,335,5
V,2,7,280,6
V,2,8,18,7
V,2,9,75,8
V,2,10,47,9
T,3,10000,10000
V,3,1,377
V,3,2,33,1
V,3,3,507,2
V,3,4,27,3
V,3,5,91,4
V,3,6,33,5
V,3,7,46,6
V,3,8,75,7
T,4,10000,10000
V,4,1,187
V,4,2,164,1
V,4,3,264,2
V,4,4,91,3
V,4,5,9,4
T,5,10000,10000
V,5,1,210
V,5,2,287,1
V,5,3,112,2
V,5,4,26,3
V,5,5,71,4
V,5,6,89,5
V,5,7,12,6
T,6,20000,20000
V,6,1,791
V,6,2,4310,1
V,6,3,74,2
V,6,4,3134,3
V,6,5,907,4
V,6,6,5191,5
V,6,7,1209,6
V,6,8,616,7
T,7,20000,20000
V,7,1,432
V,7,2,453,1
V,7,3,332,2
V,7,4,540,3
V,7,5,1976,4
V,7,6,516,5
V,7,7,3073,6
V,7,8,1721,7
V,7,9,977,8
T,8,20000,20000
V,8,1,253
V,8,2,85,1
V,8,3,139,2
V,8,4,27,3
V,8,5,105,4
V,8,6,139,5
V,8,7,150,6
V,8,8,505,7
T,9,20000,20000
V,9,1,112
V,9,2,424,1
V,9,3,106,2
V,9,4,316,3
V,9,5,99,4
V,9,6,90,5
V,9,7,336,6
V,9,8,340,7
T,10,100000,100000
V,10,1,10261
V,10,2,10223,1
V,10,3,976,2
V,10,4,879,3
V,10,5,4060,4
V,10,6,157,5
V,10,7,78,6
T,11,100000,100000
V,11,1,100
V,11,2,347,1
V,11,3,483,2
V,11,4,46,3
V,11,5,187,4
V,11,6,98,5
V,11,7,63,6
V,11,8,98,7
V,11,9,20,8
V,11,10,205,9
T,12,100000,100000
V,12,1,1000
V,12,2,4178,1
V,12,3,1195,2
V,12,4,2496,3
V,12,5,366,4
V,12,6,68,5
V,12,7,3142,6
V,12,8,1252,7
V,12,9,739,8
V,12,10,1146,9
