T,1,5000,5000
V,1,1,40
V,1,2,25,1
V,1,3,4,2
V,1,4,13,3
V,1,5,11,4
V,1,6,7,5
V,1,7,2,6
V,1,8,4,7
V,1,9,33,8
T,2,10000,10000
V,2,1,256
V,2,2,5,1
V,2,3,515,2
V,2,4,6459,3
V,2,5,260,4
V,2,6,606,5
V,2,7,549,6
T,3,10000,10000
V,3,1,19
V,3,2,4,1
V,3,3,4,2
V,3,4,6,3
V,3,5,4,4
V,3,6,2,5
V,3,7,2,6
V,3,8,4,7
T,4,10000,10000
V,4,1,2257
V,4,2,324,1
V,4,3,679,2
V,4,4,12,3
V,4,5,232,4
V,4,6,52,5
T,5,20000,20000
V,5,1,87
V,5,2,46,1
V,5,3,229,2
V,5,4,41,3
V,5,5,158,4
V,5,6,60,5
V,5,7,165,6
V,5,8,68,7
T,6,20000,20000
V,6,1,72
V,6,2,2,1
V,6,3,31,2
V,6,4,79,3
V,6,5,32,4
V,6,6,228,5
V,6,7,97,6
V,6,8,16,7
T,7,20000,20000
V,7,1,32
V,7,2,68,1
V,7,3,74,2
V,7,4,58,3
V,7,5,25,4
V,7,6,60,5
T,8,20000,20000
V,8,1,3592
V,8,2,121,1
V,8,3,2360,2
V,8,4,557,3
V,8,5,1689,4
V,8,6,638,5
T,9,20000,20000
V,9,1,174
V,9,2,263,1
V,9,3,605,2
V,9,4,981,3
V,9,5,743,4
V,9,6,447,5
V,9,7,979,6
T,10,100000,100000
V,10,1,1185
V,10,2,2533,1
V,10,3,432,2
V,10,4,1927,3
V,10,5,1925,4
V,10,6,4263,5
V,10,7,8611,6
V,10,8,980,7
V,10,9,2252,8
T,11,100000,100000
V,11,1,2779
V,11,2,484,1
V,11,3,10,2
V,11,4,366,3
V,11,5,1151,4
V,11,6,1349,5
V,11,7,446,6
T,12,100000,100000
V,12,1,788
V,12,2,3623,1
V,12,3,551,2
V,12,4,3609,3
V,12,5,1051,4
V,12,6,353,5
