T,1,2000,2000
V,1,1,1
V,1,2,6,1
V,1,3,7,2
V,1,4,16,3
V,1,5,4,4
T,2,2000,2000
V,2,1,7
V,2,2,14,1
V,2,3,3,2
V,2,4,20,3
V,2,5,19,4
V,2,6,10,5
V,2,7,7,6
V,2,8,11,7
V,2,9,18,8
T,3,2000,2000
V,3,1,4
V,3,2,26,1
V,3,3,2,2
V,3,4,18,3
V,3,5,46,4
T,4,2000,2000
V,4,1,1
V,4,2,1,1
V,4,3,1,2
V,4,4,1,3
V,4,5,1,4
V,4,6,1,5
T,5,2000,2000
V,5,1,19
V,5,2,5,1
V,5,3,24,2
V,5,4,11,3
V,5,5,2,4
V,5,6,37,5
V,5,7,8,6
V,5,8,31,7
T,6,5000,5000
V,6,1,6
V,6,2,4,1
V,6,3,12,2
V,6,4,3,3
V,6,5,23,4
V,6,6,19,5
V,6,7,15,6
V,6,8,36,7
V,6,9,4,8
V,6,10,12,9
T,7,5000,5000
V,7,1,4
V,7,2,21,1
V,7,3,27,2
V,7,4,17,3
V,7,5,4,4
V,7,6,2,5
V,7,7,3,6
V,7,8,1,7
T,8,10000,10000
V,8,1,24
V,8,2,24,1
V,8,3,295,2
V,8,4,21,3
V,8,5,78,4
V,8,6,29,5
V,8,7,19,6
V,8,8,17,7
T,9,10000,10000
V,9,1,89
V,9,2,60,1
V,9,3,148,2
V,9,4,132,3
V,9,5,58,4
T,10,10000,10000
V,10,1,20
V,10,2,43,1
V,10,3,46,2
V,10,4,3,3
V,10,5,11,4
V,10,6,24,5
V,10,7,33,6
V,10,8,13,7
V,10,9,90,8
T,11,10000,10000
V,11,1,231
V,11,2,795,1
V,11,3,559,2
V,11,4,128,3
V,11,5,338,4
T,12,10000,10000
V,12,1,376
V,12,2,310,1
V,12,3,833,2
V,12,4,323,3
V,12,5,738,4
T,13,10000,10000
V,13,1,169
V,13,2,755,1
V,13,3,439,2
V,13,4,1025,3
V,13,5,98,4
V,13,6,138,5
T,14,10000,10000
V,14,1,15
V,14,2,547,1
V,14,3,503,2
V,14,4,105,3
V,14,5,244,4
T,15,10000,10000
V,15,1,12
V,15,2,2,1
V,15,3,15,2
V,15,4,26,3
V,15,5,8,4
V,15,6,13,5
V,15,7,164,6
V,15,8,24,7
T,16,10000,10000
V,16,1,306
V,16,2,26,1
V,16,3,63,2
V,16,4,15,3
V,16,5,113,4
V,16,6,82,5
V,16,7,96,6
V,16,8,82,7
T,17,20000,20000
V,17,1,1163
V,17,2,1004,1
V,17,3,1147,2
V,17,4,152,3
V,17,5,965,4
V,17,6,321,5
V,17,7,999,6
V,17,8,692,7
V,17,9,39,8
T,18,20000,20000
V,18,1,52
V,18,2,61,1
V,18,3,232,2
V,18,4,143,3
V,18,5,721,4
V,18,6,2,5
V,18,7,84,6
T,19,20000,20000
V,19,1,502
V,19,2,56,1
V,19,3,31,2
V,19,4,77,3
V,19,5,413,4
T,20,20000,20000
V,20,1,12
V,20,2,59,1
V,20,3,57,2
V,20,4,38,3
V,20,5,231,4
V,20,6,166,5
T,21,20000,20000
V,21,1,158
V,21,2,789,1
V,21,3,230,2
V,21,4,836,3
V,21,5,401,4
V,21,6,691,5
V,21,7,299,6
V,21,8,1355,7
V,21,9,86,8
T,22,20000,20000
V,22,1,172
V,22,2,500,1
V,22,3,156,2
V,22,4,105,3
V,22,5,419,4
T,23,20000,20000
V,23,1,99
V,23,2,1083,1
V,23,3,47,2
V,23,4,661,3
V,23,5,431,4
V,23,6,147,5
T,24,20000,20000
V,24,1,962
V,24,2,328,1
V,24,3,152,2
V,24,4,12,3
V,24,5,192,4
T,25,20000,20000
V,25,1,80
V,25,2,646,1
V,25,3,737,2
V,25,4,116,3
V,25,5,793,4
V,25,6,130,5
V,25,7,183,6
V,25,8,25,7
T,26,20000,20000
V,26,1,337
V,26,2,158,1
V,26,3,104,2
V,26,4,102,3
V,26,5,25,4
V,26,6,76,5
V,26,7,188,6
V,26,8,12,7
T,27,20000,20000
V,27,1,1131
V,27,2,432,1
V,27,3,568,2
V,27,4,441,3
V,27,5,418,4
V,27,6,215,5
V,27,7,79,6
V,27,8,1016,7
V,27,9,246,8
T,28,50000,50000
V,28,1,699
V,28,2,527,1
V,28,3,900,2
V,28,4,1068,3
V,28,5,843,4
V,28,6,642,5
V,28,7,155,6
V,28,8,146,7
T,29,50000,50000
V,29,1,317
V,29,2,168,1
V,29,3,656,2
V,29,4,489,3
V,29,5,204,4
V,29,6,246,5
V,29,7,97,6
V,29,8,927,7
V,29,9,163,8
T,30,100000,100000
V,30,1,2880
V,30,2,1184,1
V,30,3,4008,2
V,30,4,2684,3
V,30,5,2114,4
V,30,6,1054,5
V,30,7,906,6
V,30,8,862,7
V,30,9,2365,8
T,31,100000,100000
V,31,1,577
V,31,2,1370,1
V,31,3,138,2
V,31,4,188,3
V,31,5,67,4
V,31,6,1184,5
V,31,7,1425,6
V,31,8,2660,7
T,32,100000,100000
V,32,1,2288
V,32,2,2705,1
V,32,3,563,2
V,32,4,517,3
V,32,5,207,4
