T,1,1000,1000
V,1,1,2
V,1,2,2,1
V,1,3,1,2
V,1,4,1,3
V,1,5,3,4
T,2,1000,1000
V,2,1,16
V,2,2,11,1
V,2,3,25,2
V,2,4,9,3
V,2,5,1,4
T,3,5000,5000
V,3,1,17
V,3,2,79,1
V,3,3,8,2
V,3,4,23,3
V,3,5,8,4
V,3,6,37,5
V,3,7,6,6
T,4,10000,10000
V,4,1,99
V,4,2,162,1
V,4,3,78,2
V,4,4,88,3
V,4,5,194,4
V,4,6,168,5
V,4,7,265,6
T,5,10000,10000
V,5,1,12
V,5,2,5,1
V,5,3,10,2
V,5,4,33,3
V,5,5,27,4
V,5,6,20,5
V,5,7,19,6
V,5,8,37,7
V,5,9,6,8
V,5,10,10,9
T,6,10000,10000
V,6,1,7
V,6,2,180,1
V,6,3,415,2
V,6,4,463,3
V,6,5,51,4
V,6,6,211,5
V,6,7,26,6
T,7,10000,10000
V,7,1,503
V,7,2,111,1
V,7,3,964,2
V,7,4,43,3
V,7,5,449,4
V,7,6,114,5
V,7,7,119,6
V,7,8,281,7
V,7,9,113,8
T,8,10000,10000
V,8,1,47
V,8,2,102,1
V,8,3,5,2
V,8,4,55,3
V,8,5,43,4
T,9,10000,10000
V,9,1,73
V,9,2,13,1
V,9,3,63,2
V,9,4,198,3
V,9,5,169,4
V,9,6,51,5
V,9,7,174,6
T,10,10000,10000
V,10,1,9
V,10,2,3,1
V,10,3,4,2
V,10,4,6,3
V,10,5,13,4
V,10,6,29,5
V,10,7,16,6
V,10,8,40,7
V,10,9,7,8
T,11,10000,10000
V,11,1,2
V,11,2,2,1
V,11,3,2,2
V,11,4,1,3
V,11,5,5,4
V,11,6,1,5
V,11,7,1,6
T,12,10000,10000
V,12,1,1
V,12,2,97,1
V,12,3,50,2
V,12,4,12,3
V,12,5,2,4
V,12,6,13,5
V,12,7,6,6
T,13,20000,20000
V,13,1,61
V,13,2,43,1
V,13,3,10,2
V,13,4,118,3
V,13,5,15,4
V,13,6,33,5
V,13,7,19,6
T,14,20000,20000
V,14,1,2
V,14,2,37,1
V,14,3,60,2
V,14,4,75,3
V,14,5,23,4
V,14,6,279,5
V,14,7,60,6
V,14,8,9,7
V,14,9,340,8
T,15,20000,20000
V,15,1,10
V,15,2,146,1
V,15,3,179,2
V,15,4,305,3
V,15,5,533,4
V,15,6,954,5
V,15,7,382,6
V,15,8,189,7
T,16,20000,20000
V,16,1,44
V,16,2,524,1
V,16,3,188,2
V,16,4,299,3
V,16,5,157,4
V,16,6,323,5
V,16,7,73,6
T,17,20000,20000
V,17,1,1459
V,17,2,1546,1
V,17,3,686,2
V,17,4,1707,3
V,17,5,989,4
V,17,6,1664,5
T,18,20000,20000
V,18,1,38
V,18,2,25,1
V,18,3,10,2
V,18,4,1,3
V,18,5,45,4
V,18,6,19,5
V,18,7,56,6
V,18,8,9,7
T,19,20000,20000
V,19,1,993
V,19,2,359,1
V,19,3,233,2
V,19,4,52,3
V,19,5,665,4
V,19,6,264,5
V,19,7,88,6
V,19,8,45,7
V,19,9,1069,8
T,20,20000,20000
V,20,1,356
V,20,2,224,1
V,20,3,316,2
V,20,4,144,3
V,20,5,127,4
T,21,50000,50000
V,21,1,32
V,21,2,112,1
V,21,3,261,2
V,21,4,15,3
V,21,5,160,4
V,21,6,152,5
V,21,7,236,6
V,21,8,315,7
T,22,50000,50000
V,22,1,422
V,22,2,79,1
V,22,3,105,2
V,22,4,167,3
V,22,5,764,4
V,22,6,40,5
V,22,7,563,6
V,22,8,146,7
V,22,9,949,8
V,22,10,33,9
T,23,100000,100000
V,23,1,2408
V,23,2,3127,1
V,23,3,2829,2
V,23,4,1687,3
V,23,5,1021,4
V,23,6,497,5
V,23,7,1954,6
T,24,100000,100000
V,24,1,2192
V,24,2,1042,1
V,24,3,3622,2
V,24,4,175,3
V,24,5,366,4
V,24,6,153,5
V,24,7,1619,6
V,24,8,973,7
T,25,100000,100000
V,25,1,4663
V,25,2,2044,1
V,25,3,10190,2
V,25,4,3951,3
V,25,5,8435,4
T,26,100000,100000
V,26,1,893
V,26,2,2215,1
V,26,3,1161,2
V,26,4,946,3
V,26,5,891,4
V,26,6,50,5
V,26,7,2670,6
V,26,8,591,7
V,26,9,264,8
T,27,100000,100000
V,27,1,2231
V,27,2,1553,1
V,27,3,853,2
V,27,4,237,3
V,27,5,3877,4
T,28,100000,100000
V,28,1,442
V,28,2,2545,1
V,28,3,1198,2
V,28,4,585,3
V,28,5,126,4
V,28,6,224,5
V,28,7,1724,6
T,29,100000,100000
V,29,1,150
V,29,2,188,1
V,29,3,261,2
V,29,4,367,3
V,29,5,95,4
T,30,100000,100000
V,30,1,2490
V,30,2,5139,1
V,30,3,9357,2
V,30,4,811,3
V,30,5,2710,4
T,31,100000,100000
V,31,1,141
V,31,2,2855,1
V,31,3,1073,2
V,31,4,4676,3
V,31,5,2035,4
V,31,6,2316,5
V,31,7,613,6
T,32,200000,200000
V,32,1,11128
V,32,2,5186,1
V,32,3,10448,2
V,32,4,331,3
V,32,5,8287,4
V,32,6,9919,5
V,32,7,11156,6
V,32,8,621,7
