T,1,5000,5000
V,1,1,5
V,1,2,19,1
V,1,3,10,2
V,1,4,2,3
V,1,5,2,4
V,1,6,16,5
V,1,7,6,6
V,1,8,8,7
V,1,9,1,8
T,2,10000,10000
V,2,1,82
V,2,2,18,1
V,2,3,3,2
V,2,4,24,3
V,2,5,16,4
V,2,6,20,5
V,2,7,7,6
V,2,8,79,7
T,3,10000,10000
V,3,1,7
V,3,2,46,1
V,3,3,69,2
V,3,4,2,3
V,3,5,23,4
V,3,6,1,5
V,3,7,30,6
T,4,10000,10000
V,4,1,49
V,4,2,127,1
V,4,3,656,2
V,4,4,82,3
V,4,5,35,4
V,4,6,47,5
V,4,7,4,6
V,4,8,181,7
V,4,9,28,8
T,5,10000,10000
V,5,1,36
V,5,2,128,1
V,5,3,124,2
V,5,4,148,3
V,5,5,71,4
T,6,10000,10000
V,6,1,108
V,6,2,52,1
V,6,3,385,2
V,6,4,19,3
V,6,5,52,4
V,6,6,74,5
V,6,7,33,6
V,6,8,3,7
V,6,9,66,8
T,7,20000,20000
V,7,1,196
V,7,2,289,1
V,7,3,86,2
V,7,4,655,3
V,7,5,161,4
V,7,6,74,5
T,8,20000,20000
V,8,1,13
V,8,2,31,1
V,8,3,64,2
V,8,4,37,3
V,8,5,124,4
V,8,6,191,5
V,8,7,9,6
V,8,8,15,7
T,9,20000,20000
V,9,1,17
V,9,2,9,1
V,9,3,5,2
V,9,4,25,3
V,9,5,79,4
V,9,6,7,5
T,10,20000,20000
V,10,1,5
V,10,2,44,1
V,10,3,165,2
V,10,4,217,3
V,10,5,68,4
V,10,6,701,5
T,11,50000,50000
V,11,1,6
V,11,2,50,1
V,11,3,12,2
V,11,4,64,3
V,11,5,1,4
V,11,6,76,5
T,12,50000,50000
V,12,1,354
V,12,2,301,1
V,12,3,170,2
V,12,4,1032,3
V,12,5,223,4
V,12,6,1857,5
V,12,7,1789,6
V,12,8,804,7
V,12,9,2622,8
T,13,100000,100000
V,13,1,570
V,13,2,57,1
V,13,3,173,2
V,13,4,250,3
V,13,5,116,4
V,13,6,10,5
V,13,7,425,6
V,13,8,251,7
T,14,100000,100000
V,14,1,41
V,14,2,8,1
V,14,3,15,2
V,14,4,12,3
V,14,5,22,4
V,14,6,16,5
V,14,7,14,6
V,14,8,18,7
V,14,9,8,8
V,14,10,19,9
T,15,100000,100000
V,15,1,340
V,15,2,73,1
V,15,3,1139,2
V,15,4,505,3
V,15,5,164,4
V,15,6,852,5
V,15,7,279,6
T,16,100000,100000
V,16,1,2797
V,16,2,698,1
V,16,3,1492,2
V,16,4,688,3
V,16,5,659,4
V,16,6,78,5
V,16,7,2712,6
