T,1,5000,5000
V,1,1,14
V,1,2,7,1
V,1,3,15,2
V,1,4,37,3
V,1,5,1,4
V,1,6,10,5
V,1,7,47,6
T,2,10000,10000
V,2,1,25
V,2,2,27,1
V,2,3,33,2
V,2,4,2,3
V,2,5,24,4
V,2,6,1,5
V,2,7,12,6
V,2,8,135,7
V,2,9,23,8
T,3,10000,10000
V,3,1,156
V,3,2,277,1
V,3,3,428,2
V,3,4,406,3
V,3,5,31,4
V,3,6,189,5
T,4,10000,10000
V,4,1,65
V,4,2,5,1
V,4,3,27,2
V,4,4,16,3
V,4,5,2,4
V,4,6,29,5
V,4,7,28,6
T,5,10000,10000
V,5,1,100
V,5,2,65,1
V,5,3,28,2
V,5,4,48,3
V,5,5,168,4
V,5,6,148,5
V,5,7,171,6
V,5,8,110,7
V,5,9,61,8
T,6,10000,10000
V,6,1,20
V,6,2,24,1
V,6,3,62,2
V,6,4,84,3
V,6,5,43,4
T,7,20000,20000
V,7,1,5
V,7,2,2,1
V,7,3,5,2
V,7,4,2,3
V,7,5,3,4
V,7,6,9,5
V,7,7,2,6
V,7,8,12,7
V,7,9,1,8
V,7,10,4,9
T,8,20000,20000
V,8,1,91
V,8,2,51,1
V,8,3,48,2
V,8,4,12,3
V,8,5,37,4
T,9,20000,20000
V,9,1,27
V,9,2,386,1
V,9,3,32,2
V,9,4,70,3
V,9,5,91,4
V,9,6,104,5
V,9,7,157,6
T,10,20000,20000
V,10,1,9
V,10,2,6,1
V,10,3,52,2
V,10,4,52,3
V,10,5,37,4
V,10,6,16,5
V,10,7,30,6
V,10,8,7,7
T,11,100000,100000
V,11,1,136
V,11,2,278,1
V,11,3,354,2
V,11,4,25,3
V,11,5,140,4
V,11,6,6,5
V,11,7,75,6
V,11,8,115,7
V,11,9,378,8
V,11,10,450,9
T,12,100000,100000
V,12,1,656
V,12,2,114,1
V,12,3,2903,2
V,12,4,249,3
V,12,5,168,4
V,12,6,511,5
V,12,7,2586,6
V,12,8,2508,7
T,13,100000,100000
V,13,1,739
V,13,2,629,1
V,13,3,2049,2
V,13,4,257,3
V,13,5,25,4
T,14,100000,100000
V,14,1,321
V,14,2,182,1
V,14,3,335,2
V,14,4,446,3
V,14,5,45,4
V,14,6,384,5
V,14,7,34,6
V,14,8,418,7
V,14,9,244,8
T,15,100000,100000
V,15,1,126
V,15,2,648,1
V,15,3,1404,2
V,15,4,1182,3
V,15,5,2615,4
V,15,6,1044,5
V,15,7,1675,6
V,15,8,624,7
V,15,9,2458,8
V,15,10,6082,9
T,16,100000,100000
V,16,1,1651
V,16,2,376,1
V,16,3,525,2
V,16,4,971,3
V,16,5,403,4
V,16,6,716,5
