T,1,1000,1000
V,1,1,7
V,1,2,7,1
V,1,3,17,2
V,1,4,9,3
V,1,5,2,4
V,1,6,1,5
V,1,7,19,6
V,1,8,37,7
V,1,9,9,8
V,1,10,14,9
T,2,1000,1000
V,2,1,27
V,2,2,75,1
V,2,3,2,2
V,2,4,7,3
V,2,5,60,4
V,2,6,138,5
V,2,7,58,6
V,2,8,129,7
T,3,10000,10000
V,3,1,44
V,3,2,43,1
V,3,3,188,2
V,3,4,55,3
V,3,5,400,4
V,3,6,19,5
V,3,7,635,6
T,4,10000,10000
V,4,1,18
V,4,2,79,1
V,4,3,8,2
V,4,4,113,3
V,4,5,57,4
V,4,6,104,5
V,4,7,50,6
V,4,8,25,7
V,4,9,7,8
V,4,10,377,9
T,5,10000,10000
V,5,1,117
V,5,2,1204,1
V,5,3,462,2
V,5,4,7,3
V,5,5,327,4
V,5,6,236,5
T,6,10000,10000
V,6,1,7
V,6,2,3,1
V,6,3,26,2
V,6,4,1,3
V,6,5,28,4
V,6,6,5,5
V,6,7,19,6
V,6,8,1,7
T,7,20000,20000
V,7,1,10
V,7,2,65,1
V,7,3,55,2
V,7,4,262,3
V,7,5,1,4
V,7,6,64,5
V,7,7,18,6
V,7,8,41,7
V,7,9,133,8
V,7,10,36,9
T,8,20000,20000
V,8,1,62
V,8,2,2,1
V,8,3,41,2
V,8,4,95,3
V,8,5,54,4
V,8,6,94,5
T,9,20000,20000
V,9,1,1823
V,9,2,275,1
V,9,3,956,2
V,9,4,1787,3
V,9,5,190,4
V,9,6,1557,5
V,9,7,804,6
V,9,8,2248,7
V,9,9,749,8
T,10,20000,20000
V,10,1,14
V,10,2,232,1
V,10,3,358,2
V,10,4,269,3
V,10,5,2229,4
T,11,20000,20000
V,11,1,191
V,11,2,4082,1
V,11,3,1061,2
V,11,4,207,3
V,11,5,1264,4
V,11,6,614,5
V,11,7,70,6
V,11,8,452,7
T,12,20000,20000
V,12,1,191
V,12,2,2358,1
V,12,3,1146,2
V,12,4,306,3
V,12,5,93,4
V,12,6,514,5
T,13,20000,20000
V,13,1,42
V,13,2,75,1
V,13,3,44,2
V,13,4,57,3
V,13,5,3,4
V,13,6,16,5
V,13,7,156,6
V,13,8,49,7
V,13,9,28,8
V,13,10,5,9
T,14,100000,100000
V,14,1,326
V,14,2,972,1
V,14,3,258,2
V,14,4,1155,3
V,14,5,1060,4
V,14,6,746,5
V,14,7,1063,6
V,14,8,1014,7
T,15,100000,100000
V,15,1,9520
V,15,2,4753,1
V,15,3,3885,2
V,15,4,2316,3
V,15,5,5567,4
V,15,6,3104,5
V,15,7,70,6
V,15,8,4202,7
V,15,9,1906,8
T,16,100000,100000
V,16,1,739
V,16,2,236,1
V,16,3,1048,2
V,16,4,1178,3
V,16,5,783,4
T,17,100000,100000
V,17,1,651
V,17,2,4166,1
V,17,3,35,2
V,17,4,5118,3
V,17,5,339,4
T,18,100000,100000
V,18,1,920
V,18,2,4550,1
V,18,3,10958,2
V,18,4,21850,3
V,18,5,4166,4
T,19,100000,100000
V,19,1,7977
V,19,2,3627,1
V,19,3,2250,2
V,19,4,2770,3
V,19,5,5867,4
V,19,6,7923,5
V,19,7,1565,6
V,19,8,4017,7
T,20,100000,100000
V,20,1,189
V,20,2,240,1
V,20,3,772,2
V,20,4,955,3
V,20,5,972,4
V,20,6,212,5
V,20,7,269,6
T,21,100000,100000
V,21,1,74
V,21,2,111,1
V,21,3,1296,2
V,21,4,162,3
V,21,5,25,4
V,21,6,401,5
V,21,7,140,6
V,21,8,34,7
T,22,100000,100000
V,22,1,2176
V,22,2,1244,1
V,22,3,854,2
V,22,4,169,3
V,22,5,4614,4
V,22,6,4814,5
V,22,7,1445,6
T,23,100000,100000
V,23,1,7502
V,23,2,2783,1
V,23,3,26634,2
V,23,4,6556,3
V,23,5,4209,4
T,24,100000,100000
V,24,1,1736
V,24,2,19455,1
V,24,3,1655,2
V,24,4,6373,3
V,24,5,1956,4
V,24,6,486,5
