T,1,1000,1000
V,1,1,19
V,1,2,6,1
V,1,3,2,2
V,1,4,8,3
V,1,5,21,4
V,1,6,9,5
V,1,7,16,6
V,1,8,2,7
V,1,9,31,8
V,1,10,11,9
T,2,1000,1000
V,2,1,4
V,2,2,1,1
V,2,3,18,2
V,2,4,13,3
V,2,5,12,4
V,2,6,36,5
V,2,7,18,6
V,2,8,9,7
V,2,9,58,8
T,3,1000,1000
V,3,1,2
V,3,2,4,1
V,3,3,1,2
V,3,4,3,3
V,3,5,16,4
T,4,10000,10000
V,4,1,2
V,4,2,16,1
V,4,3,5,2
V,4,4,11,3
V,4,5,15,4
T,5,10000,10000
V,5,1,43
V,5,2,58,1
V,5,3,12,2
V,5,4,45,3
V,5,5,21,4
T,6,10000,10000
V,6,1,83
V,6,2,331,1
V,6,3,27,2
V,6,4,69,3
V,6,5,3,4
V,6,6,75,5
T,7,10000,10000
V,7,1,7
V,7,2,2,1
V,7,3,4,2
V,7,4,15,3
V,7,5,1,4
V,7,6,6,5
V,7,7,6,6
V,7,8,1,7
V,7,9,5,8
V,7,10,5,9
T,8,20000,20000
V,8,1,221
V,8,2,326,1
V,8,3,209,2
V,8,4,5,3
V,8,5,1275,4
T,9,20000,20000
V,9,1,17
V,9,2,4,1
V,9,3,8,2
V,9,4,29,3
V,9,5,1,4
V,9,6,37,5
V,9,7,7,6
T,10,20000,20000
V,10,1,96
V,10,2,27,1
V,10,3,148,2
V,10,4,351,3
V,10,5,1,4
V,10,6,242,5
V,10,7,27,6
V,10,8,59,7
T,11,20000,20000
V,11,1,3
V,11,2,8,1
V,11,3,5,2
V,11,4,2,3
V,11,5,16,4
V,11,6,32,5
V,11,7,1,6
T,12,20000,20000
V,12,1,2
V,12,2,5,1
V,12,3,4,2
V,12,4,65,3
V,12,5,23,4
V,12,6,1,5
V,12,7,6,6
T,13,50000,50000
V,13,1,1753
V,13,2,806,1
V,13,3,814,2
V,13,4,551,3
V,13,5,1112,4
T,14,50000,50000
V,14,1,72
V,14,2,9,1
V,14,3,222,2
V,14,4,37,3
V,14,5,139,4
V,14,6,15,5
T,15,100000,100000
V,15,1,2637
V,15,2,1780,1
V,15,3,816,2
V,15,4,4869,3
V,15,5,267,4
V,15,6,407,5
T,16,100000,100000
V,16,1,259
V,16,2,284,1
V,16,3,342,2
V,16,4,364,3
V,16,5,455,4
V,16,6,178,5
V,16,7,975,6
V,16,8,32,7
V,16,9,36,8
