T,1,2000,2000
V,1,1,7
V,1,2,4,1
V,1,3,23,2
V,1,4,12,3
V,1,5,4,4
T,2,5000,5000
V,2,1,10
V,2,2,26,1
V,2,3,94,2
V,2,4,18,3
V,2,5,126,4
V,2,6,58,5
T,3,10000,10000
V,3,1,115
V,3,2,34,1
V,3,3,213,2
V,3,4,7,3
V,3,5,38,4
T,4,10000,10000
V,4,1,1
V,4,2,200,1
V,4,3,19,2
V,4,4,106,3
V,4,5,29,4
V,4,6,54,5
V,4,7,190,6
V,4,8,230,7
V,4,9,1,8
T,5,10000,10000
V,5,1,281
V,5,2,33,1
V,5,3,26,2
V,5,4,10,3
V,5,5,23,4
T,6,10000,10000
V,6,1,74
V,6,2,58,1
V,6,3,17,2
V,6,4,3,3
V,6,5,8,4
V,6,6,79,5
T,7,10000,10000
V,7,1,322
V,7,2,175,1
V,7,3,169,2
V,7,4,96,3
V,7,5,21,4
T,8,10000,10000
V,8,1,1
V,8,2,1,1
V,8,3,1,2
V,8,4,1,3
V,8,5,1,4
V,8,6,1,5
V,8,7,1,6
V,8,8,1,7
V,8,9,1,8
T,9,10000,10000
V,9,1,34
V,9,2,4,1
V,9,3,32,2
V,9,4,86,3
V,9,5,38,4
T,10,10000,10000
V,10,1,148
V,10,2,582,1
V,10,3,210,2
V,10,4,77,3
V,10,5,145,4
T,11,20000,20000
V,11,1,546
V,11,2,394,1
V,11,3,1497,2
V,11,4,657,3
V,11,5,177,4
T,12,20000,20000
V,12,1,72
V,12,2,42,1
V,12,3,204,2
V,12,4,948,3
V,12,5,86,4
V,12,6,598,5
T,13,20000,20000
V,13,1,1562
V,13,2,416,1
V,13,3,13,2
V,13,4,588,3
V,13,5,547,4
T,14,20000,20000
V,14,1,194
V,14,2,368,1
V,14,3,720,2
V,14,4,451,3
V,14,5,36,4
V,14,6,876,5
V,14,7,201,6
V,14,8,204,7
T,15,20000,20000
V,15,1,29
V,15,2,13,1
V,15,3,18,2
V,15,4,96,3
V,15,5,290,4
V,15,6,59,5
V,15,7,6,6
V,15,8,4,7
V,15,9,9,8
V,15,10,10,9
T,16,20000,20000
V,16,1,373
V,16,2,844,1
V,16,3,278,2
V,16,4,1,3
V,16,5,1960,4
V,16,6,160,5
V,16,7,1488,6
T,17,20000,20000
V,17,1,131
V,17,2,332,1
V,17,3,676,2
V,17,4,427,3
V,17,5,842,4
V,17,6,527,5
T,18,20000,20000
V,18,1,3
V,18,2,181,1
V,18,3,151,2
V,18,4,80,3
V,18,5,44,4
V,18,6,10,5
V,18,7,24,6
V,18,8,32,7
V,18,9,164,8
T,19,20000,20000
V,19,1,983
V,19,2,743,1
V,19,3,486,2
V,19,4,548,3
V,19,5,607,4
V,19,6,561,5
T,20,20000,20000
V,20,1,309
V,20,2,1598,1
V,20,3,127,2
V,20,4,217,3
V,20,5,181,4
V,20,6,119,5
V,20,7,384,6
V,20,8,659,7
V,20,9,378,8
V,20,10,493,9
T,21,20000,20000
V,21,1,184
V,21,2,573,1
V,21,3,35,2
V,21,4,204,3
V,21,5,75,4
V,21,6,499,5
V,21,7,679,6
V,21,8,47,7
T,22,20000,20000
V,22,1,195
V,22,2,939,1
V,22,3,142,2
V,22,4,9,3
V,22,5,534,4
V,22,6,2,5
T,23,20000,20000
V,23,1,129
V,23,2,252,1
V,23,3,2,2
V,23,4,6,3
V,23,5,124,4
V,23,6,12,5
T,24,50000,50000
V,24,1,82
V,24,2,126,1
V,24,3,135,2
V,24,4,182,3
V,24,5,119,4
V,24,6,65,5
V,24,7,181,6
V,24,8,777,7
V,24,9,457,8
V,24,10,599,9
T,25,100000,100000
V,25,1,2695
V,25,2,431,1
V,25,3,1321,2
V,25,4,1612,3
V,25,5,15,4
V,25,6,4118,5
V,25,7,1391,6
V,25,8,689,7
T,26,100000,100000
V,26,1,7462
V,26,2,293,1
V,26,3,1594,2
V,26,4,1974,3
V,26,5,1989,4
V,26,6,1781,5
V,26,7,8914,6
V,26,8,8029,7
V,26,9,1813,8
T,27,100000,100000
V,27,1,45
V,27,2,43,1
V,27,3,34,2
V,27,4,160,3
V,27,5,16,4
V,27,6,3,5
V,27,7,11,6
V,27,8,296,7
T,28,100000,100000
V,28,1,3326
V,28,2,1583,1
V,28,3,4517,2
V,28,4,1839,3
V,28,5,1389,4
V,28,6,350,5
T,29,100000,100000
V,29,1,1927
V,29,2,453,1
V,29,3,2529,2
V,29,4,10266,3
V,29,5,648,4
V,29,6,1173,5
V,29,7,9179,6
V,29,8,2817,7
V,29,9,587,8
V,29,10,1043,9
T,30,100000,100000
V,30,1,991
V,30,2,369,1
V,30,3,100,2
V,30,4,411,3
V,30,5,163,4
T,31,100000,100000
V,31,1,116
V,31,2,176,1
V,31,3,14,2
V,31,4,222,3
V,31,5,195,4
V,31,6,116,5
V,31,7,3,6
V,31,8,273,7
V,31,9,248,8
V,31,10,306,9
T,32,100000,100000
V,32,1,231
V,32,2,524,1
V,32,3,2314,2
V,32,4,354,3
V,32,5,323,4
