T,1,1000,1000
V,1,1,47
V,1,2,42,1
V,1,3,33,2
V,1,4,25,3
V,1,5,9,4
V,1,6,39,5
V,1,7,16,6
T,2,1000,1000
V,2,1,5
V,2,2,3,1
V,2,3,1,2
V,2,4,18,3
V,2,5,8,4
V,2,6,32,5
V,2,7,8,6
T,3,5000,5000
V,3,1,120
V,3,2,17,1
V,3,3,49,2
V,3,4,43,3
V,3,5,199,4
T,4,10000,10000
V,4,1,7
V,4,2,127,1
V,4,3,77,2
V,4,4,282,3
V,4,5,66,4
V,4,6,6,5
V,4,7,230,6
V,4,8,193,7
V,4,9,41,8
V,4,10,57,9
T,5,10000,10000
V,5,1,134
V,5,2,135,1
V,5,3,650,2
V,5,4,355,3
V,5,5,134,4
V,5,6,28,5
V,5,7,35,6
V,5,8,110,7
V,5,9,654,8
V,5,10,428,9
T,6,10000,10000
V,6,1,30
V,6,2,252,1
V,6,3,18,2
V,6,4,18,3
V,6,5,7,4
V,6,6,228,5
V,6,7,306,6
V,6,8,56,7
T,7,10000,10000
V,7,1,14
V,7,2,22,1
V,7,3,7,2
V,7,4,16,3
V,7,5,8,4
V,7,6,33,5
V,7,7,8,6
V,7,8,26,7
V,7,9,52,8
T,8,10000,10000
V,8,1,422
V,8,2,445,1
V,8,3,177,2
V,8,4,184,3
V,8,5,111,4
V,8,6,124,5
V,8,7,141,6
V,8,8,6,7
V,8,9,627,8
T,9,10000,10000
V,9,1,535
V,9,2,480,1
V,9,3,74,2
V,9,4,60,3
V,9,5,143,4
T,10,10000,10000
V,10,1,1
V,10,2,21,1
V,10,3,1,2
V,10,4,29,3
V,10,5,6,4
V,10,6,3,5
V,10,7,11,6
V,10,8,10,7
V,10,9,1,8
V,10,10,4,9
T,11,10000,10000
V,11,1,15
V,11,2,6,1
V,11,3,8,2
V,11,4,2,3
V,11,5,1,4
V,11,6,35,5
V,11,7,33,6
V,11,8,27,7
V,11,9,3,8
T,12,10000,10000
V,12,1,144
V,12,2,82,1
V,12,3,65,2
V,12,4,24,3
V,12,5,977,4
V,12,6,355,5
V,12,7,104,6
T,13,10000,10000
V,13,1,10
V,13,2,25,1
V,13,3,5,2
V,13,4,7,3
V,13,5,3,4
T,14,10000,10000
V,14,1,193
V,14,2,100,1
V,14,3,80,2
V,14,4,44,3
V,14,5,484,4
T,15,10000,10000
V,15,1,61
V,15,2,158,1
V,15,3,26,2
V,15,4,889,3
V,15,5,400,4
T,16,20000,20000
V,16,1,616
V,16,2,1007,1
V,16,3,122,2
V,16,4,560,3
V,16,5,465,4
V,16,6,6,5
V,16,7,105,6
V,16,8,55,7
V,16,9,14,8
T,17,20000,20000
V,17,1,216
V,17,2,6,1
V,17,3,16,2
V,17,4,2,3
V,17,5,77,4
V,17,6,109,5
V,17,7,21,6
T,18,20000,20000
V,18,1,457
V,18,2,128,1
V,18,3,40,2
V,18,4,48,3
V,18,5,14,4
V,18,6,83,5
T,19,20000,20000
V,19,1,703
V,19,2,606,1
V,19,3,4,2
V,19,4,232,3
V,19,5,213,4
V,19,6,469,5
V,19,7,22,6
V,19,8,961,7
V,19,9,423,8
V,19,10,44,9
T,20,20000,20000
V,20,1,461
V,20,2,213,1
V,20,3,283,2
V,20,4,672,3
V,20,5,4,4
V,20,6,74,5
V,20,7,218,6
T,21,20000,20000
V,21,1,50
V,21,2,52,1
V,21,3,219,2
V,21,4,38,3
V,21,5,4,4
V,21,6,40,5
V,21,7,30,6
V,21,8,22,7
V,21,9,17,8
T,22,20000,20000
V,22,1,17
V,22,2,166,1
V,22,3,42,2
V,22,4,292,3
V,22,5,437,4
V,22,6,93,5
V,22,7,113,6
T,23,20000,20000
V,23,1,352
V,23,2,440,1
V,23,3,41,2
V,23,4,38,3
V,23,5,546,4
V,23,6,35,5
V,23,7,221,6
V,23,8,169,7
V,23,9,32,8
T,24,50000,50000
V,24,1,82
V,24,2,161,1
V,24,3,158,2
V,24,4,151,3
V,24,5,75,4
V,24,6,117,5
V,24,7,90,6
V,24,8,17,7
V,24,9,2,8
T,25,50000,50000
V,25,1,100
V,25,2,663,1
V,25,3,2253,2
V,25,4,125,3
V,25,5,925,4
V,25,6,1067,5
T,26,100000,100000
V,26,1,3887
V,26,2,62,1
V,26,3,4604,2
V,26,4,3519,3
V,26,5,8731,4
T,27,100000,100000
V,27,1,4170
V,27,2,491,1
V,27,3,408,2
V,27,4,2644,3
V,27,5,1034,4
V,27,6,2168,5
V,27,7,665,6
T,28,100000,100000
V,28,1,676
V,28,2,2984,1
V,28,3,3044,2
V,28,4,1410,3
V,28,5,1347,4
T,29,100000,100000
V,29,1,1108
V,29,2,2586,1
V,29,3,928,2
V,29,4,5213,3
V,29,5,570,4
T,30,100000,100000
V,30,1,6067
V,30,2,4926,1
V,30,3,1837,2
V,30,4,132,3
V,30,5,4951,4
T,31,100000,100000
V,31,1,161
V,31,2,242,1
V,31,3,164,2
V,31,4,387,3
V,31,5,758,4
V,31,6,137,5
T,32,100000,100000
V,32,1,522
V,32,2,481,1
V,32,3,165,2
V,32,4,69,3
V,32,5,1704,4
V,32,6,300,5
V,32,7,978,6
V,32,8,812,7
V,32,9,656,8
