T,1,2000,2000
V,1,1,374
V,1,2,217,1
V,1,3,197,2
V,1,4,264,3
V,1,5,283,4
V,1,6,14,5
V,1,7,85,6
V,1,8,38,7
T,2,10000,10000
V,2,1,100
V,2,2,201,1
V,2,3,395,2
V,2,4,544,3
V,2,5,215,4
V,2,6,2768,5
V,2,7,1233,6
T,3,10000,10000
V,3,1,43
V,3,2,1005,1
V,3,3,26,2
V,3,4,643,3
V,3,5,41,4
V,3,6,412,5
V,3,7,176,6
V,3,8,76,7
V,3,9,349,8
V,3,10,217,9
T,4,10000,10000
V,4,1,1738
V,4,2,189,1
V,4,3,982,2
V,4,4,424,3
V,4,5,109,4
V,4,6,3369,5
V,4,7,336,6
V,4,8,1946,7
V,4,9,35,8
V,4,10,831,9
T,5,10000,10000
V,5,1,534
V,5,2,332,1
V,5,3,287,2
V,5,4,470,3
V,5,5,92,4
V,5,6,115,5
V,5,7,79,6
V,5,8,897,7
V,5,9,575,8
T,6,10000,10000
V,6,1,2432
V,6,2,1717,1
V,6,3,194,2
V,6,4,642,3
V,6,5,1267,4
V,6,6,93,5
V,6,7,1562,6
V,6,8,1326,7
V,6,9,531,8
V,6,10,68,9
T,7,20000,20000
V,7,1,1299
V,7,2,3610,1
V,7,3,3361,2
V,7,4,622,3
V,7,5,185,4
V,7,6,6408,5
V,7,7,2856,6
T,8,100000,100000
V,8,1,1554
V,8,2,3201,1
V,8,3,1763,2
V,8,4,4128,3
V,8,5,20223,4
V,8,6,777,5
V,8,7,7854,6
T,9,100000,100000
V,9,1,15155
V,9,2,30161,1
V,9,3,28354,2
V,9,4,3506,3
V,9,5,6593,4
V,9,6,1103,5
T,10,100000,100000
V,10,1,804
V,10,2,540,1
V,10,3,538,2
V,10,4,31,3
V,10,5,1767,4
V,10,6,2302,5
V,10,7,2481,6
V,10,8,944,7
V,10,9,17706,8
T,11,100000,100000
V,11,1,1503
V,11,2,1915,1
V,11,3,20619,2
V,11,4,3121,3
V,11,5,12311,4
V,11,6,1596,5
V,11,7,1633,6
V,11,8,16562,7
V,11,9,5698,8
T,12,200000,200000
V,12,1,3876
V,12,2,8745,1
V,12,3,5567,2
V,12,4,12173,3
V,12,5,4008,4
V,12,6,4043,5
V,12,7,2305,6
V,12,8,227,7
V,12,9,4252,8
