T,1,10000,10000
V,1,1,867
V,1,2,226,1
V,1,3,335,2
V,1,4,433,3
V,1,5,750,4
V,1,6,858,5
V,1,7,277,6
T,2,10000,10000
V,2,1,2148
V,2,2,250,1
V,2,3,640,2
V,2,4,261,3
V,2,5,47,4
V,2,6,76,5
V,2,7,358,6
T,3,20000,20000
V,3,1,4239
V,3,2,3829,1
V,3,3,1881,2
V,3,4,1860,3
V,3,5,4502,4
V,3,6,2814,5
V,3,7,37,6
T,4,20000,20000
V,4,1,2227
V,4,2,803,1
V,4,3,331,2
V,4,4,784,3
V,4,5,4827,4
T,5,20000,20000
V,5,1,493
V,5,2,382,1
V,5,3,1721,2
V,5,4,2136,3
V,5,5,4576,4
V,5,6,596,5
V,5,7,194,6
T,6,50000,50000
V,6,1,594
V,6,2,3108,1
V,6,3,5464,2
V,6,4,4922,3
V,6,5,529,4
V,6,6,9710,5
V,6,7,1844,6
T,7,50000,50000
V,7,1,86
V,7,2,1717,1
V,7,3,6997,2
V,7,4,1205,3
V,7,5,6960,4
V,7,6,461,5
V,7,7,6893,6
V,7,8,526,7
V,7,9,15105,8
T,8,100000,100000
V,8,1,9751
V,8,2,11284,1
V,8,3,2103,2
V,8,4,13620,3
V,8,5,16357,4
V,8,6,1755,5
T,9,100000,100000
V,9,1,129
V,9,2,4096,1
V,9,3,9899,2
V,9,4,2238,3
V,9,5,7668,4
V,9,6,4793,5
V,9,7,25770,6
V,9,8,4150,7
V,9,9,7795,8
T,10,100000,100000
V,10,1,19610
V,10,2,6436,1
V,10,3,9849,2
V,10,4,12625,3
V,10,5,826,4
V,10,6,10454,5
V,10,7,1579,6
T,11,100000,100000
V,11,1,27513
V,11,2,13509,1
V,11,3,7789,2
V,11,4,7241,3
V,11,5,1415,4
T,12,1000000,1000000
V,12,1,375053
V,12,2,143670,1
V,12,3,2158,2
V,12,4,86583,3
V,12,5,197927,4
V,12,6,6916,5
