T,1,10000,10000
V,1,1,468
V,1,2,538,1
V,1,3,776,2
V,1,4,524,3
V,1,5,674,4
V,1,6,3442,5
V,1,7,1771,6
V,1,8,778,7
T,2,10000,10000
V,2,1,626
V,2,2,913,1
V,2,3,2933,2
V,2,4,62,3
V,2,5,687,4
V,2,6,244,5
V,2,7,1667,6
V,2,8,1501,7
V,2,9,1067,8
T,3,20000,20000
V,3,1,2536
V,3,2,4476,1
V,3,3,5047,2
V,3,4,96,3
V,3,5,750,4
V,3,6,571,5
V,3,7,188,6
V,3,8,3114,7
V,3,9,52,8
T,4,20000,20000
V,4,1,372
V,4,2,587,1
V,4,3,1093,2
V,4,4,182,3
V,4,5,433,4
T,5,20000,20000
V,5,1,702
V,5,2,97,1
V,5,3,534,2
V,5,4,1865,3
V,5,5,1961,4
V,5,6,741,5
V,5,7,370,6
V,5,8,4743,7
V,5,9,6122,8
V,5,10,321,9
T,6,20000,20000
V,6,1,586
V,6,2,35,1
V,6,3,783,2
V,6,4,266,3
V,6,5,529,4
T,7,100000,100000
V,7,1,14007
V,7,2,15296,1
V,7,3,16500,2
V,7,4,5144,3
V,7,5,26360,4
T,8,100000,100000
V,8,1,9201
V,8,2,7504,1
V,8,3,2376,2
V,8,4,6964,3
V,8,5,7252,4
T,9,100000,100000
V,9,1,256
V,9,2,2970,1
V,9,3,1148,2
V,9,4,2212,3
V,9,5,1204,4
V,9,6,872,5
V,9,7,368,6
V,9,8,33,7
T,10,100000,100000
V,10,1,471
V,10,2,3639,1
V,10,3,10960,2
V,10,4,1063,3
V,10,5,776,4
V,10,6,2972,5
V,10,7,5262,6
V,10,8,8621,7
V,10,9,19084,8
T,11,100000,100000
V,11,1,5252
V,11,2,12884,1
V,11,3,15279,2
V,11,4,4141,3
V,11,5,12308,4
V,11,6,3633,5
V,11,7,26330,6
V,11,8,3225,7
V,11,9,1256,8
V,11,10,13373,9
T,12,100000,100000
V,12,1,13204
V,12,2,977,1
V,12,3,24785,2
V,12,4,6330,3
V,12,5,10446,4
V,12,6,11808,5
