T,1,1000,1000
V,1,1,76
V,1,2,203,1
V,1,3,20,2
V,1,4,94,3
V,1,5,45,4
T,2,2000,2000
V,2,1,668
V,2,2,233,1
V,2,3,22,2
V,2,4,107,3
V,2,5,76,4
V,2,6,136,5
T,3,5000,5000
V,3,1,193
V,3,2,383,1
V,3,3,201,2
V,3,4,22,3
V,3,5,86,4
V,3,6,109,5
V,3,7,28,6
V,3,8,802,7
V,3,9,1460,8
V,3,10,208,9
T,4,10000,10000
V,4,1,1178
V,4,2,1016,1
V,4,3,1243,2
V,4,4,783,3
V,4,5,143,4
T,5,10000,10000
V,5,1,679
V,5,2,232,1
V,5,3,132,2
V,5,4,8,3
V,5,5,1864,4
V,5,6,30,5
T,6,10000,10000
V,6,1,249
V,6,2,1600,1
V,6,3,195,2
V,6,4,35,3
V,6,5,8,4
V,6,6,627,5
V,6,7,409,6
V,6,8,814,7
V,6,9,353,8
V,6,10,209,9
T,7,10000,10000
V,7,1,308
V,7,2,324,1
V,7,3,28,2
V,7,4,338,3
V,7,5,1733,4
V,7,6,1400,5
V,7,7,875,6
V,7,8,652,7
V,7,9,84,8
V,7,10,320,9
T,8,20000,20000
V,8,1,1307
V,8,2,144,1
V,8,3,9375,2
V,8,4,301,3
V,8,5,180,4
V,8,6,1809,5
T,9,20000,20000
V,9,1,6888
V,9,2,644,1
V,9,3,621,2
V,9,4,1130,3
V,9,5,2283,4
V,9,6,802,5
T,10,20000,20000
V,10,1,4
V,10,2,130,1
V,10,3,2930,2
V,10,4,2303,3
V,10,5,2747,4
V,10,6,601,5
V,10,7,1686,6
V,10,8,1454,7
V,10,9,551,8
V,10,10,230,9
T,11,20000,20000
V,11,1,2606
V,11,2,812,1
V,11,3,2251,2
V,11,4,1334,3
V,11,5,1529,4
V,11,6,732,5
V,11,7,635,6
V,11,8,4257,7
V,11,9,4019,8
V,11,10,1120,9
T,12,100000,100000
V,12,1,7754
V,12,2,14129,1
V,12,3,4506,2
V,12,4,26136,3
V,12,5,6621,4
V,12,6,2454,5
V,12,7,11115,6
V,12,8,4828,7
V,12,9,1744,8
