T,1,1000,1000
V,1,1,59
V,1,2,18,1
V,1,3,453,2
V,1,4,39,3
V,1,5,238,4
T,2,5000,5000
V,2,1,1
V,2,2,112,1
V,2,3,51,2
V,2,4,75,3
V,2,5,7,4
T,3,10000,10000
V,3,1,1372
V,3,2,331,1
V,3,3,8,2
V,3,4,792,3
V,3,5,553,4
V,3,6,1694,5
V,3,7,753,6
V,3,8,925,7
T,4,10000,10000
V,4,1,209
V,4,2,1064,1
V,4,3,2313,2
V,4,4,1066,3
V,4,5,4094,4
V,4,6,178,5
V,4,7,30,6
V,4,8,37,7
V,4,9,819,8
V,4,10,65,9
T,5,10000,10000
V,5,1,435
V,5,2,190,1
V,5,3,154,2
V,5,4,1125,3
V,5,5,1920,4
V,5,6,759,5
V,5,7,921,6
V,5,8,102,7
V,5,9,271,8
T,6,10000,10000
V,6,1,398
V,6,2,606,1
V,6,3,192,2
V,6,4,286,3
V,6,5,402,4
V,6,6,440,5
V,6,7,779,6
V,6,8,28,7
V,6,9,355,8
T,7,20000,20000
V,7,1,445
V,7,2,435,1
V,7,3,2616,2
V,7,4,396,3
V,7,5,3197,4
V,7,6,936,5
V,7,7,408,6
V,7,8,2360,7
T,8,20000,20000
V,8,1,241
V,8,2,346,1
V,8,3,934,2
V,8,4,192,3
V,8,5,39,4
V,8,6,1308,5
V,8,7,2624,6
V,8,8,282,7
V,8,9,11,8
T,9,20000,20000
V,9,1,1399
V,9,2,786,1
V,9,3,5528,2
V,9,4,3923,3
V,9,5,950,4
V,9,6,2401,5
T,10,100000,100000
V,10,1,17437
V,10,2,1033,1
V,10,3,1756,2
V,10,4,2621,3
V,10,5,197,4
V,10,6,6412,5
V,10,7,7559,6
V,10,8,1599,7
V,10,9,16089,8
T,11,100000,100000
V,11,1,6004
V,11,2,1607,1
V,11,3,22068,2
V,11,4,26035,3
V,11,5,6363,4
V,11,6,9138,5
T,12,100000,100000
V,12,1,10465
V,12,2,8598,1
V,12,3,6286,2
V,12,4,4534,3
V,12,5,8400,4
V,12,6,28109,5
V,12,7,7258,6
V,12,8,14471,7
V,12,9,4854,8
V,12,10,717,9
