T,1,10000,10000
V,1,1,360
V,1,2,231,1
V,1,3,794,2
V,1,4,465,3
V,1,5,130,4
T,2,10000,10000
V,2,1,162
V,2,2,321,1
V,2,3,47,2
V,2,4,17,3
V,2,5,317,4
V,2,6,107,5
V,2,7,138,6
T,3,100000,100000
V,3,1,1205
V,3,2,4065,1
V,3,3,484,2
V,3,4,1296,3
V,3,5,3268,4
V,3,6,2356,5
V,3,7,523,6
V,3,8,3429,7
V,3,9,3759,8
T,4,100000,100000
V,4,1,46
V,4,2,113,1
V,4,3,130,2
V,4,4,57,3
V,4,5,93,4
V,4,6,64,5
V,4,7,35,6
V,4,8,7,7
T,5,1000000,1000000
V,5,1,8374
V,5,2,16988,1
V,5,3,7538,2
V,5,4,3775,3
V,5,5,16101,4
V,5,6,18312,5
V,5,7,3543,6
V,5,8,4768,7
V,5,9,3614,8
V,5,10,14548,9
T,6,1000000,1000000
V,6,1,12827
V,6,2,36760,1
V,6,3,2940,2
V,6,4,11159,3
V,6,5,35232,4
V,6,6,85996,5
