T,1,10000,10000
V,1,1,174
V,1,2,173,1
V,1,3,106,2
V,1,4,231,3
V,1,5,54,4
V,1,6,26,5
V,1,7,32,6
V,1,8,364,7
V,1,9,232,8
V,1,10,129,9
T,2,10000,10000
V,2,1,433
V,2,2,144,1
V,2,3,427,2
V,2,4,87,3
V,2,5,84,4
V,2,6,975,5
V,2,7,206,6
V,2,8,98,7
V,2,9,265,8
T,3,20000,20000
V,3,1,537
V,3,2,195,1
V,3,3,502,2
V,3,4,112,3
V,3,5,286,4
V,3,6,222,5
V,3,7,280,6
V,3,8,111,7
V,3,9,869,8
T,4,20000,20000
V,4,1,1
V,4,2,13,1
V,4,3,1,2
V,4,4,52,3
V,4,5,31,4
V,4,6,76,5
V,4,7,124,6
V,4,8,7,7
V,4,9,21,8
V,4,10,281,9
T,5,20000,20000
V,5,1,275
V,5,2,609,1
V,5,3,319,2
V,5,4,152,3
V,5,5,131,4
V,5,6,605,5
V,5,7,85,6
V,5,8,72,7
T,6,100000,100000
V,6,1,459
V,6,2,350,1
V,6,3,1984,2
V,6,4,154,3
V,6,5,1827,4
V,6,6,3177,5
