T,1,5000,5000
V,1,1,161
V,1,2,709,1
V,1,3,665,2
V,1,4,177,3
V,1,5,416,4
T,2,10000,10000
V,2,1,60
V,2,2,12,1
V,2,3,8,2
V,2,4,17,3
V,2,5,9,4
V,2,6,3,5
V,2,7,1,6
V,2,8,5,7
V,2,9,29,8
V,2,10,16,9
T,3,10000,10000
V,3,1,175
V,3,2,786,1
V,3,3,338,2
V,3,4,29,3
V,3,5,698,4
V,3,6,164,5
V,3,7,287,6
V,3,8,352,7
T,4,10000,10000
V,4,1,2515
V,4,2,1129,1
V,4,3,184,2
V,4,4,1564,3
V,4,5,906,4
V,4,6,1438,5
T,5,10000,10000
V,5,1,702
V,5,2,1681,1
V,5,3,643,2
V,5,4,904,3
V,5,5,168,4
V,5,6,13,5
V,5,7,587,6
V,5,8,167,7
V,5,9,92,8
T,6,10000,10000
V,6,1,492
V,6,2,865,1
V,6,3,699,2
V,6,4,292,3
V,6,5,397,4
V,6,6,378,5
V,6,7,1854,6
V,6,8,336,7
V,6,9,18,8
V,6,10,149,9
T,7,10000,10000
V,7,1,126
V,7,2,497,1
V,7,3,335,2
V,7,4,1727,3
V,7,5,2080,4
T,8,10000,10000
V,8,1,250
V,8,2,7,1
V,8,3,450,2
V,8,4,501,3
V,8,5,243,4
V,8,6,154,5
V,8,7,143,6
T,9,10000,10000
V,9,1,621
V,9,2,433,1
V,9,3,168,2
V,9,4,653,3
V,9,5,245,4
V,9,6,569,5
T,10,10000,10000
V,10,1,120
V,10,2,92,1
V,10,3,92,2
V,10,4,39,3
V,10,5,5,4
V,10,6,92,5
V,10,7,82,6
V,10,8,1,7
T,11,10000,10000
V,11,1,110
V,11,2,29,1
V,11,3,54,2
V,11,4,41,3
V,11,5,43,4
V,11,6,22,5
V,11,7,64,6
V,11,8,56,7
V,11,9,42,8
V,11,10,15,9
T,12,20000,20000
V,12,1,261
V,12,2,105,1
V,12,3,914,2
V,12,4,984,3
V,12,5,816,4
V,12,6,4217,5
V,12,7,150,6
T,13,20000,20000
V,13,1,899
V,13,2,186,1
V,13,3,95,2
V,13,4,439,3
V,13,5,104,4
V,13,6,1756,5
V,13,7,623,6
V,13,8,608,7
V,13,9,1287,8
T,14,20000,20000
V,14,1,1547
V,14,2,544,1
V,14,3,1729,2
V,14,4,1103,3
V,14,5,1552,4
V,14,6,3030,5
T,15,20000,20000
V,15,1,518
V,15,2,1227,1
V,15,3,25,2
V,15,4,2175,3
V,15,5,150,4
V,15,6,555,5
V,15,7,862,6
V,15,8,1620,7
T,16,20000,20000
V,16,1,88
V,16,2,445,1
V,16,3,15,2
V,16,4,120,3
V,16,5,74,4
V,16,6,513,5
V,16,7,48,6
V,16,8,280,7
V,16,9,555,8
V,16,10,362,9
T,17,20000,20000
V,17,1,635
V,17,2,271,1
V,17,3,1796,2
V,17,4,3285,3
V,17,5,4560,4
V,17,6,3592,5
V,17,7,454,6
T,18,50000,50000
V,18,1,49
V,18,2,623,1
V,18,3,346,2
V,18,4,93,3
V,18,5,1273,4
T,19,100000,100000
V,19,1,88
V,19,2,6713,1
V,19,3,3437,2
V,19,4,3983,3
V,19,5,24029,4
V,19,6,4015,5
T,20,100000,100000
V,20,1,1117
V,20,2,1958,1
V,20,3,3038,2
V,20,4,726,3
V,20,5,3672,4
V,20,6,6628,5
V,20,7,3808,6
V,20,8,117,7
V,20,9,1523,8
V,20,10,6644,9
T,21,100000,100000
V,21,1,3545
V,21,2,7076,1
V,21,3,117,2
V,21,4,345,3
V,21,5,1942,4
V,21,6,1511,5
V,21,7,3036,6
T,22,100000,100000
V,22,1,281
V,22,2,3526,1
V,22,3,2906,2
V,22,4,6109,3
V,22,5,25138,4
V,22,6,9829,5
T,23,100000,100000
V,23,1,1238
V,23,2,2566,1
V,23,3,11393,2
V,23,4,3809,3
V,23,5,7545,4
V,23,6,20220,5
T,24,200000,200000
V,24,1,223
V,24,2,5283,1
V,24,3,482,2
V,24,4,1722,3
V,24,5,1710,4
V,24,6,6229,5
V,24,7,16515,6
V,24,8,8173,7
