T,1,1000,1000
V,1,1,90
V,1,2,13,1
V,1,3,40,2
V,1,4,37,3
V,1,5,58,4
T,2,1000,1000
V,2,1,83
V,2,2,2,1
V,2,3,2,2
V,2,4,71,3
V,2,5,27,4
V,2,6,15,5
V,2,7,48,6
T,3,1000,1000
V,3,1,33
V,3,2,10,1
V,3,3,6,2
V,3,4,21,3
V,3,5,110,4
V,3,6,39,5
V,3,7,22,6
V,3,8,1,7
V,3,9,23,8
V,3,10,45,9
T,4,10000,10000
V,4,1,516
V,4,2,1111,1
V,4,3,1547,2
V,4,4,126,3
V,4,5,1192,4
V,4,6,1428,5
V,4,7,732,6
V,4,8,36,7
V,4,9,689,8
V,4,10,35,9
T,5,10000,10000
V,5,1,5
V,5,2,19,1
V,5,3,9,2
V,5,4,21,3
V,5,5,31,4
V,5,6,28,5
T,6,10000,10000
V,6,1,1457
V,6,2,145,1
V,6,3,3,2
V,6,4,1569,3
V,6,5,135,4
V,6,6,373,5
V,6,7,45,6
T,7,10000,10000
V,7,1,45
V,7,2,178,1
V,7,3,4,2
V,7,4,62,3
V,7,5,42,4
V,7,6,21,5
V,7,7,49,6
T,8,10000,10000
V,8,1,82
V,8,2,8,1
V,8,3,57,2
V,8,4,78,3
V,8,5,66,4
V,8,6,38,5
V,8,7,44,6
V,8,8,55,7
V,8,9,26,8
V,8,10,101,9
T,9,10000,10000
V,9,1,11
V,9,2,6,1
V,9,3,11,2
V,9,4,18,3
V,9,5,15,4
V,9,6,14,5
V,9,7,7,6
T,10,10000,10000
V,10,1,636
V,10,2,345,1
V,10,3,25,2
V,10,4,860,3
V,10,5,394,4
T,11,20000,20000
V,11,1,602
V,11,2,356,1
V,11,3,790,2
V,11,4,448,3
V,11,5,5106,4
V,11,6,268,5
V,11,7,52,6
V,11,8,532,7
T,12,20000,20000
V,12,1,1824
V,12,2,792,1
V,12,3,64,2
V,12,4,594,3
V,12,5,7,4
V,12,6,281,5
V,12,7,213,6
V,12,8,1055,7
V,12,9,682,8
T,13,20000,20000
V,13,1,804
V,13,2,602,1
V,13,3,3761,2
V,13,4,3030,3
V,13,5,5942,4
T,14,20000,20000
V,14,1,1089
V,14,2,57,1
V,14,3,2271,2
V,14,4,604,3
V,14,5,1556,4
V,14,6,763,5
V,14,7,747,6
V,14,8,312,7
V,14,9,1928,8
V,14,10,531,9
T,15,20000,20000
V,15,1,79
V,15,2,119,1
V,15,3,208,2
V,15,4,624,3
V,15,5,40,4
V,15,6,258,5
V,15,7,12,6
V,15,8,572,7
T,16,20000,20000
V,16,1,4226
V,16,2,156,1
V,16,3,1651,2
V,16,4,1881,3
V,16,5,580,4
V,16,6,292,5
V,16,7,5878,6
T,17,20000,20000
V,17,1,1837
V,17,2,4698,1
V,17,3,5747,2
V,17,4,1375,3
V,17,5,3951,4
T,18,20000,20000
V,18,1,33
V,18,2,297,1
V,18,3,1356,2
V,18,4,736,3
V,18,5,116,4
V,18,6,54,5
V,18,7,338,6
V,18,8,290,7
V,18,9,7,8
T,19,20000,20000
V,19,1,2236
V,19,2,1623,1
V,19,3,81,2
V,19,4,2030,3
V,19,5,949,4
V,19,6,593,5
T,20,50000,50000
V,20,1,140
V,20,2,184,1
V,20,3,90,2
V,20,4,628,3
V,20,5,180,4
V,20,6,30,5
V,20,7,34,6
V,20,8,103,7
V,20,9,165,8
V,20,10,185,9
T,21,100000,100000
V,21,1,5128
V,21,2,3589,1
V,21,3,6688,2
V,21,4,162,3
V,21,5,45464,4
V,21,6,4541,5
V,21,7,10604,6
V,21,8,2702,7
V,21,9,3854,8
V,21,10,200,9
T,22,100000,100000
V,22,1,2098
V,22,2,817,1
V,22,3,2168,2
V,22,4,1223,3
V,22,5,3944,4
V,22,6,3686,5
T,23,100000,100000
V,23,1,9341
V,23,2,1936,1
V,23,3,4524,2
V,23,4,2061,3
V,23,5,32310,4
T,24,100000,100000
V,24,1,2796
V,24,2,1060,1
V,24,3,2340,2
V,24,4,2331,3
V,24,5,840,4
V,24,6,354,5
V,24,7,3453,6
