T,1,1000,1000
V,1,1,177
V,1,2,113,1
V,1,3,127,2
V,1,4,21,3
V,1,5,210,4
V,1,6,11,5
V,1,7,9,6
V,1,8,38,7
V,1,9,28,8
T,2,1000,1000
V,2,1,2
V,2,2,2,1
V,2,3,2,2
V,2,4,2,3
V,2,5,2,4
V,2,6,2,5
V,2,7,2,6
V,2,8,2,7
V,2,9,2,8
V,2,10,2,9
T,3,5000,5000
V,3,1,1
V,3,2,3,1
V,3,3,11,2
V,3,4,7,3
V,3,5,19,4
V,3,6,13,5
V,3,7,5,6
V,3,8,46,7
V,3,9,3,8
T,4,10000,10000
V,4,1,395
V,4,2,193,1
V,4,3,260,2
V,4,4,647,3
V,4,5,1480,4
T,5,20000,20000
V,5,1,2884
V,5,2,80,1
V,5,3,5652,2
V,5,4,2767,3
V,5,5,82,4
V,5,6,351,5
V,5,7,421,6
V,5,8,1037,7
T,6,20000,20000
V,6,1,12
V,6,2,138,1
V,6,3,288,2
V,6,4,1501,3
V,6,5,150,4
V,6,6,201,5
V,6,7,174,6
V,6,8,2106,7
T,7,20000,20000
V,7,1,43
V,7,2,6609,1
V,7,3,2026,2
V,7,4,686,3
V,7,5,6299,4
T,8,20000,20000
V,8,1,1473
V,8,2,247,1
V,8,3,73,2
V,8,4,2018,3
V,8,5,105,4
V,8,6,174,5
V,8,7,779,6
V,8,8,2418,7
V,8,9,2082,8
