T,1,1000,1000
V,1,1,184
V,1,2,76,1
V,1,3,103,2
V,1,4,13,3
V,1,5,20,4
V,1,6,32,5
V,1,7,3,6
V,1,8,84,7
V,1,9,53,8
V,1,10,9,9
T,2,10000,10000
V,2,1,1583
V,2,2,111,1
V,2,3,213,2
V,2,4,467,3
V,2,5,561,4
V,2,6,681,5
T,3,20000,20000
V,3,1,5
V,3,2,283,1
V,3,3,387,2
V,3,4,283,3
V,3,5,152,4
V,3,6,82,5
V,3,7,327,6
V,3,8,206,7
V,3,9,207,8
V,3,10,165,9
T,4,20000,20000
V,4,1,319
V,4,2,402,1
V,4,3,244,2
V,4,4,507,3
V,4,5,302,4
V,4,6,4865,5
V,4,7,838,6
V,4,8,1298,7
T,5,20000,20000
V,5,1,3463
V,5,2,1763,1
V,5,3,2500,2
V,5,4,2648,3
V,5,5,9410,4
T,6,100000,100000
V,6,1,205
V,6,2,336,1
V,6,3,1116,2
V,6,4,36,3
V,6,5,487,4
V,6,6,27,5
T,7,100000,100000
V,7,1,1575
V,7,2,915,1
V,7,3,7653,2
V,7,4,1922,3
V,7,5,450,4
V,7,6,5332,5
T,8,100000,100000
V,8,1,7441
V,8,2,2639,1
V,8,3,9404,2
V,8,4,19620,3
V,8,5,10716,4
V,8,6,1757,5
V,8,7,1887,6
