T,1,2000,2000
V,1,1,4
V,1,2,5,1
V,1,3,1,2
V,1,4,10,3
V,1,5,7,4
V,1,6,2,5
V,1,7,42,6
T,2,2000,2000
V,2,1,4
V,2,2,4,1
V,2,3,58,2
V,2,4,11,3
V,2,5,16,4
V,2,6,2,5
V,2,7,3,6
T,3,5000,5000
V,3,1,47
V,3,2,4,1
V,3,3,52,2
V,3,4,128,3
V,3,5,47,4
V,3,6,70,5
V,3,7,60,6
V,3,8,174,7
V,3,9,28,8
V,3,10,71,9
T,4,10000,10000
V,4,1,297
V,4,2,171,1
V,4,3,318,2
V,4,4,42,3
V,4,5,149,4
V,4,6,720,5
T,5,10000,10000
V,5,1,83
V,5,2,34,1
V,5,3,64,2
V,5,4,171,3
V,5,5,43,4
V,5,6,676,5
T,6,10000,10000
V,6,1,935
V,6,2,374,1
V,6,3,133,2
V,6,4,8,3
V,6,5,407,4
V,6,6,500,5
V,6,7,201,6
V,6,8,291,7
V,6,9,94,8
V,6,10,862,9
T,7,10000,10000
V,7,1,8
V,7,2,7,1
V,7,3,19,2
V,7,4,29,3
V,7,5,19,4
V,7,6,2,5
V,7,7,15,6
V,7,8,28,7
V,7,9,72,8
T,8,10000,10000
V,8,1,452
V,8,2,173,1
V,8,3,474,2
V,8,4,20,3
V,8,5,3,4
V,8,6,125,5
V,8,7,731,6
V,8,8,122,7
V,8,9,749,8
V,8,10,199,9
T,9,10000,10000
V,9,1,55
V,9,2,220,1
V,9,3,5,2
V,9,4,93,3
V,9,5,274,4
V,9,6,461,5
V,9,7,41,6
V,9,8,126,7
V,9,9,125,8
T,10,20000,20000
V,10,1,462
V,10,2,737,1
V,10,3,306,2
V,10,4,484,3
V,10,5,610,4
V,10,6,500,5
V,10,7,98,6
V,10,8,2025,7
T,11,20000,20000
V,11,1,812
V,11,2,640,1
V,11,3,47,2
V,11,4,428,3
V,11,5,119,4
V,11,6,57,5
T,12,20000,20000
V,12,1,551
V,12,2,915,1
V,12,3,432,2
V,12,4,3519,3
V,12,5,293,4
V,12,6,596,5
V,12,7,969,6
V,12,8,14,7
T,13,20000,20000
V,13,1,8
V,13,2,22,1
V,13,3,118,2
V,13,4,182,3
V,13,5,2112,4
V,13,6,849,5
V,13,7,437,6
V,13,8,233,7
T,14,20000,20000
V,14,1,14
V,14,2,32,1
V,14,3,56,2
V,14,4,3,3
V,14,5,134,4
V,14,6,111,5
V,14,7,4,6
V,14,8,1,7
T,15,20000,20000
V,15,1,52
V,15,2,61,1
V,15,3,24,2
V,15,4,229,3
V,15,5,14,4
T,16,20000,20000
V,16,1,22
V,16,2,412,1
V,16,3,14,2
V,16,4,197,3
V,16,5,212,4
V,16,6,80,5
V,16,7,254,6
T,17,20000,20000
V,17,1,2
V,17,2,5,1
V,17,3,2,2
V,17,4,1,3
V,17,5,5,4
V,17,6,5,5
V,17,7,1,6
V,17,8,3,7
V,17,9,4,8
T,18,20000,20000
V,18,1,828
V,18,2,573,1
V,18,3,625,2
V,18,4,176,3
V,18,5,67,4
V,18,6,666,5
V,18,7,43,6
V,18,8,726,7
V,18,9,228,8
V,18,10,101,9
T,19,50000,50000
V,19,1,345
V,19,2,431,1
V,19,3,986,2
V,19,4,156,3
V,19,5,20,4
V,19,6,1034,5
V,19,7,587,6
T,20,100000,100000
V,20,1,1707
V,20,2,3333,1
V,20,3,4197,2
V,20,4,3493,3
V,20,5,869,4
V,20,6,6593,5
V,20,7,1965,6
V,20,8,3135,7
V,20,9,2745,8
V,20,10,6444,9
T,21,100000,100000
V,21,1,920
V,21,2,1102,1
V,21,3,1302,2
V,21,4,477,3
V,21,5,694,4
V,21,6,111,5
V,21,7,290,6
V,21,8,539,7
T,22,100000,100000
V,22,1,13580
V,22,2,6734,1
V,22,3,1088,2
V,22,4,6036,3
V,22,5,1047,4
V,22,6,369,5
V,22,7,4347,6
T,23,100000,100000
V,23,1,1861
V,23,2,12324,1
V,23,3,2538,2
V,23,4,5779,3
V,23,5,5950,4
T,24,100000,100000
V,24,1,3132
V,24,2,694,1
V,24,3,8340,2
V,24,4,14910,3
V,24,5,285,4
V,24,6,1270,5
V,24,7,4510,6
V,24,8,164,7
V,24,9,1874,8
