T,1,5000,5000
V,1,1,267
V,1,2,257,1
V,1,3,363,2
V,1,4,303,3
V,1,5,35,4
V,1,6,23,5
V,1,7,116,6
V,1,8,84,7
V,1,9,84,8
V,1,10,183,9
T,2,5000,5000
V,2,1,67
V,2,2,3,1
V,2,3,4,2
V,2,4,23,3
V,2,5,14,4
V,2,6,8,5
T,3,5000,5000
V,3,1,31
V,3,2,31,1
V,3,3,63,2
V,3,4,48,3
V,3,5,100,4
V,3,6,24,5
V,3,7,134,6
V,3,8,32,7
V,3,9,37,8
T,4,10000,10000
V,4,1,2
V,4,2,4,1
V,4,3,1,2
V,4,4,14,3
V,4,5,4,4
V,4,6,10,5
V,4,7,1,6
V,4,8,13,7
V,4,9,16,8
T,5,10000,10000
V,5,1,273
V,5,2,680,1
V,5,3,284,2
V,5,4,661,3
V,5,5,35,4
V,5,6,346,5
V,5,7,33,6
V,5,8,655,7
V,5,9,3,8
V,5,10,82,9
T,6,10000,10000
V,6,1,86
V,6,2,144,1
V,6,3,62,2
V,6,4,196,3
V,6,5,30,4
V,6,6,32,5
V,6,7,138,6
V,6,8,163,7
V,6,9,145,8
T,7,10000,10000
V,7,1,75
V,7,2,17,1
V,7,3,17,2
V,7,4,40,3
V,7,5,58,4
V,7,6,123,5
V,7,7,58,6
V,7,8,89,7
V,7,9,177,8
V,7,10,148,9
T,8,10000,10000
V,8,1,244
V,8,2,521,1
V,8,3,357,2
V,8,4,174,3
V,8,5,41,4
V,8,6,374,5
V,8,7,116,6
V,8,8,340,7
V,8,9,92,8
V,8,10,92,9
T,9,10000,10000
V,9,1,791
V,9,2,284,1
V,9,3,273,2
V,9,4,399,3
V,9,5,66,4
T,10,10000,10000
V,10,1,4
V,10,2,11,1
V,10,3,154,2
V,10,4,33,3
V,10,5,97,4
V,10,6,131,5
T,11,10000,10000
V,11,1,112
V,11,2,107,1
V,11,3,133,2
V,11,4,289,3
V,11,5,3,4
V,11,6,51,5
V,11,7,44,6
V,11,8,31,7
T,12,10000,10000
V,12,1,164
V,12,2,56,1
V,12,3,99,2
V,12,4,76,3
V,12,5,14,4
V,12,6,17,5
V,12,7,32,6
V,12,8,585,7
V,12,9,21,8
V,12,10,135,9
T,13,10000,10000
V,13,1,43
V,13,2,36,1
V,13,3,17,2
V,13,4,39,3
V,13,5,64,4
V,13,6,50,5
V,13,7,265,6
V,13,8,98,7
V,13,9,28,8
V,13,10,258,9
T,14,20000,20000
V,14,1,1273
V,14,2,751,1
V,14,3,346,2
V,14,4,298,3
V,14,5,217,4
V,14,6,1310,5
V,14,7,1062,6
T,15,20000,20000
V,15,1,309
V,15,2,39,1
V,15,3,412,2
V,15,4,279,3
V,15,5,97,4
T,16,20000,20000
V,16,1,2031
V,16,2,948,1
V,16,3,956,2
V,16,4,900,3
V,16,5,60,4
V,16,6,1617,5
V,16,7,1823,6
T,17,20000,20000
V,17,1,634
V,17,2,157,1
V,17,3,333,2
V,17,4,126,3
V,17,5,304,4
V,17,6,336,5
V,17,7,607,6
V,17,8,983,7
T,18,20000,20000
V,18,1,26
V,18,2,475,1
V,18,3,1380,2
V,18,4,2631,3
V,18,5,1229,4
V,18,6,1638,5
V,18,7,4775,6
V,18,8,423,7
V,18,9,1508,8
T,19,20000,20000
V,19,1,545
V,19,2,733,1
V,19,3,2537,2
V,19,4,376,3
V,19,5,852,4
V,19,6,876,5
V,19,7,571,6
T,20,50000,50000
V,20,1,145
V,20,2,1263,1
V,20,3,86,2
V,20,4,2338,3
V,20,5,469,4
V,20,6,255,5
V,20,7,139,6
T,21,100000,100000
V,21,1,41
V,21,2,28,1
V,21,3,364,2
V,21,4,174,3
V,21,5,335,4
V,21,6,344,5
V,21,7,2324,6
V,21,8,84,7
V,21,9,364,8
T,22,100000,100000
V,22,1,978
V,22,2,273,1
V,22,3,2863,2
V,22,4,853,3
V,22,5,2052,4
V,22,6,899,5
V,22,7,359,6
V,22,8,48,7
V,22,9,127,8
V,22,10,2811,9
T,23,100000,100000
V,23,1,12
V,23,2,4,1
V,23,3,7,2
V,23,4,10,3
V,23,5,14,4
V,23,6,4,5
T,24,100000,100000
V,24,1,651
V,24,2,255,1
V,24,3,1768,2
V,24,4,1804,3
V,24,5,284,4
V,24,6,1310,5
V,24,7,3788,6
V,24,8,1189,7
V,24,9,407,8
V,24,10,303,9
