T,1,5000,5000
V,1,1,5
V,1,2,41,1
V,1,3,56,2
V,1,4,6,3
V,1,5,13,4
V,1,6,8,5
V,1,7,19,6
V,1,8,17,7
V,1,9,1,8
V,1,10,16,9
T,2,10000,10000
V,2,1,12
V,2,2,71,1
V,2,3,50,2
V,2,4,7,3
V,2,5,122,4
V,2,6,47,5
V,2,7,108,6
V,2,8,26,7
V,2,9,29,8
V,2,10,5,9
T,3,10000,10000
V,3,1,353
V,3,2,29,1
V,3,3,165,2
V,3,4,947,3
V,3,5,135,4
V,3,6,228,5
V,3,7,459,6
V,3,8,34,7
T,4,10000,10000
V,4,1,280
V,4,2,77,1
V,4,3,60,2
V,4,4,110,3
V,4,5,5,4
V,4,6,3,5
V,4,7,44,6
V,4,8,97,7
V,4,9,84,8
V,4,10,67,9
T,5,10000,10000
V,5,1,248
V,5,2,395,1
V,5,3,186,2
V,5,4,134,3
V,5,5,830,4
V,5,6,928,5
V,5,7,222,6
V,5,8,74,7
T,6,10000,10000
V,6,1,1
V,6,2,1,1
V,6,3,1,2
V,6,4,1,3
V,6,5,1,4
T,7,10000,10000
V,7,1,615
V,7,2,1320,1
V,7,3,1095,2
V,7,4,42,3
V,7,5,499,4
V,7,6,299,5
T,8,10000,10000
V,8,1,5
V,8,2,48,1
V,8,3,38,2
V,8,4,22,3
V,8,5,146,4
V,8,6,83,5
V,8,7,59,6
V,8,8,31,7
T,9,20000,20000
V,9,1,71
V,9,2,328,1
V,9,3,37,2
V,9,4,207,3
V,9,5,24,4
T,10,20000,20000
V,10,1,83
V,10,2,144,1
V,10,3,73,2
V,10,4,73,3
V,10,5,1080,4
V,10,6,216,5
T,11,20000,20000
V,11,1,3
V,11,2,902,1
V,11,3,1839,2
V,11,4,65,3
V,11,5,1982,4
T,12,100000,100000
V,12,1,767
V,12,2,3522,1
V,12,3,4526,2
V,12,4,543,3
V,12,5,3140,4
V,12,6,4575,5
V,12,7,13313,6
V,12,8,2768,7
T,13,100000,100000
V,13,1,171
V,13,2,822,1
V,13,3,87,2
V,13,4,454,3
V,13,5,40,4
T,14,100000,100000
V,14,1,1171
V,14,2,275,1
V,14,3,1587,2
V,14,4,1066,3
V,14,5,343,4
V,14,6,1794,5
V,14,7,2529,6
V,14,8,892,7
T,15,100000,100000
V,15,1,1000
V,15,2,7541,1
V,15,3,1946,2
V,15,4,1540,3
V,15,5,5505,4
V,15,6,3320,5
V,15,7,2077,6
V,15,8,8345,7
T,16,100000,100000
V,16,1,2260
V,16,2,3584,1
V,16,3,111,2
V,16,4,13,3
V,16,5,999,4
V,16,6,8790,5
