T,1,1000,1000
V,1,1,41
V,1,2,67,1
V,1,3,9,2
V,1,4,32,3
V,1,5,1,4
V,1,6,8,5
V,1,7,62,6
V,1,8,10,7
V,1,9,16,8
T,2,1000,1000
V,2,1,10
V,2,2,2,1
V,2,3,16,2
V,2,4,34,3
V,2,5,8,4
V,2,6,2,5
V,2,7,32,6
V,2,8,3,7
V,2,9,6,8
T,3,10000,10000
V,3,1,39
V,3,2,8,1
V,3,3,59,2
V,3,4,95,3
V,3,5,55,4
V,3,6,54,5
V,3,7,69,6
V,3,8,30,7
V,3,9,123,8
V,3,10,53,9
T,4,10000,10000
V,4,1,261
V,4,2,30,1
V,4,3,44,2
V,4,4,216,3
V,4,5,57,4
V,4,6,58,5
V,4,7,7,6
V,4,8,131,7
V,4,9,124,8
V,4,10,96,9
T,5,10000,10000
V,5,1,201
V,5,2,1174,1
V,5,3,782,2
V,5,4,620,3
V,5,5,251,4
V,5,6,1061,5
V,5,7,115,6
V,5,8,181,7
V,5,9,95,8
V,5,10,1395,9
T,6,10000,10000
V,6,1,58
V,6,2,119,1
V,6,3,126,2
V,6,4,170,3
V,6,5,517,4
V,6,6,47,5
V,6,7,34,6
V,6,8,887,7
T,7,10000,10000
V,7,1,148
V,7,2,334,1
V,7,3,106,2
V,7,4,9,3
V,7,5,14,4
V,7,6,56,5
T,8,20000,20000
V,8,1,31
V,8,2,371,1
V,8,3,70,2
V,8,4,192,3
V,8,5,270,4
V,8,6,174,5
V,8,7,192,6
V,8,8,53,7
V,8,9,499,8
V,8,10,129,9
T,9,20000,20000
V,9,1,6
V,9,2,70,1
V,9,3,91,2
V,9,4,144,3
V,9,5,21,4
V,9,6,58,5
V,9,7,221,6
T,10,20000,20000
V,10,1,15
V,10,2,67,1
V,10,3,137,2
V,10,4,318,3
V,10,5,232,4
V,10,6,436,5
T,11,100000,100000
V,11,1,374
V,11,2,387,1
V,11,3,165,2
V,11,4,862,3
V,11,5,1010,4
V,11,6,1186,5
V,11,7,2127,6
V,11,8,1475,7
V,11,9,8148,8
V,11,10,1780,9
T,12,100000,100000
V,12,1,123
V,12,2,62,1
V,12,3,130,2
V,12,4,337,3
V,12,5,136,4
V,12,6,11,5
V,12,7,123,6
V,12,8,71,7
V,12,9,102,8
T,13,100000,100000
V,13,1,4487
V,13,2,708,1
V,13,3,1805,2
V,13,4,720,3
V,13,5,301,4
V,13,6,4385,5
V,13,7,19689,6
V,13,8,3914,7
V,13,9,94,8
V,13,10,2838,9
T,14,100000,100000
V,14,1,897
V,14,2,159,1
V,14,3,2154,2
V,14,4,258,3
V,14,5,985,4
V,14,6,2439,5
V,14,7,437,6
T,15,100000,100000
V,15,1,5019
V,15,2,2519,1
V,15,3,73,2
V,15,4,3927,3
V,15,5,364,4
V,15,6,450,5
T,16,100000,100000
V,16,1,350
V,16,2,5893,1
V,16,3,395,2
V,16,4,1096,3
V,16,5,560,4
