T,1,1000,1000
V,1,1,68
V,1,2,191,1
V,1,3,23,2
V,1,4,3,3
V,1,5,28,4
V,1,6,55,5
V,1,7,54,6
T,2,5000,5000
V,2,1,471
V,2,2,268,1
V,2,3,754,2
V,2,4,652,3
V,2,5,260,4
T,3,20000,20000
V,3,1,7
V,3,2,132,1
V,3,3,149,2
V,3,4,179,3
V,3,5,643,4
V,3,6,382,5
V,3,7,92,6
V,3,8,192,7
V,3,9,442,8
V,3,10,413,9
T,4,20000,20000
V,4,1,186
V,4,2,2030,1
V,4,3,419,2
V,4,4,514,3
V,4,5,244,4
V,4,6,82,5
V,4,7,344,6
V,4,8,192,7
V,4,9,749,8
T,5,100000,100000
V,5,1,70
V,5,2,3,1
V,5,3,851,2
V,5,4,843,3
V,5,5,1283,4
V,5,6,484,5
V,5,7,498,6
V,5,8,153,7
V,5,9,494,8
V,5,10,1346,9
T,6,100000,100000
V,6,1,5671
V,6,2,234,1
V,6,3,3529,2
V,6,4,1150,3
V,6,5,1521,4
V,6,6,875,5
V,6,7,2528,6
T,7,100000,100000
V,7,1,543
V,7,2,824,1
V,7,3,1989,2
V,7,4,2658,3
V,7,5,92,4
T,8,100000,100000
V,8,1,2529
V,8,2,14846,1
V,8,3,128,2
V,8,4,24986,3
V,8,5,3951,4
V,8,6,8917,5
V,8,7,1819,6
V,8,8,28564,7
