T,1,5000,5000
V,1,1,287
V,1,2,347,1
V,1,3,448,2
V,1,4,165,3
V,1,5,785,4
V,1,6,4,5
V,1,7,785,6
V,1,8,281,7
T,2,10000,10000
V,2,1,252
V,2,2,1240,1
V,2,3,493,2
V,2,4,294,3
V,2,5,1949,4
V,2,6,1885,5
V,2,7,107,6
T,3,10000,10000
V,3,1,54
V,3,2,24,1
V,3,3,87,2
V,3,4,140,3
V,3,5,17,4
V,3,6,52,5
V,3,7,55,6
V,3,8,10,7
V,3,9,11,8
T,4,10000,10000
V,4,1,109
V,4,2,1365,1
V,4,3,826,2
V,4,4,153,3
V,4,5,871,4
V,4,6,2281,5
T,5,20000,20000
V,5,1,292
V,5,2,413,1
V,5,3,307,2
V,5,4,265,3
V,5,5,489,4
T,6,20000,20000
V,6,1,128
V,6,2,34,1
V,6,3,20,2
V,6,4,26,3
V,6,5,82,4
V,6,6,36,5
V,6,7,3,6
V,6,8,87,7
T,7,100000,100000
V,7,1,371
V,7,2,391,1
V,7,3,8922,2
V,7,4,10327,3
V,7,5,4099,4
V,7,6,4940,5
V,7,7,501,6
T,8,100000,100000
V,8,1,48
V,8,2,6172,1
V,8,3,256,2
V,8,4,6113,3
V,8,5,646,4
V,8,6,1757,5
