T,1,1000,1000
V,1,1,41
V,1,2,21,1
V,1,3,72,2
V,1,4,10,3
V,1,5,30,4
V,1,6,38,5
V,1,7,100,6
T,2,5000,5000
V,2,1,314
V,2,2,632,1
V,2,3,229,2
V,2,4,87,3
V,2,5,929,4
V,2,6,458,5
V,2,7,233,6
V,2,8,68,7
V,2,9,160,8
T,3,10000,10000
V,3,1,228
V,3,2,461,1
V,3,3,33,2
V,3,4,238,3
V,3,5,74,4
V,3,6,190,5
V,3,7,160,6
V,3,8,284,7
V,3,9,341,8
T,4,10000,10000
V,4,1,863
V,4,2,1274,1
V,4,3,905,2
V,4,4,1036,3
V,4,5,959,4
V,4,6,1510,5
V,4,7,180,6
T,5,20000,20000
V,5,1,2076
V,5,2,166,1
V,5,3,110,2
V,5,4,57,3
V,5,5,461,4
T,6,20000,20000
V,6,1,286
V,6,2,225,1
V,6,3,223,2
V,6,4,44,3
V,6,5,930,4
V,6,6,651,5
V,6,7,99,6
V,6,8,193,7
V,6,9,47,8
V,6,10,944,9
T,7,100000,100000
V,7,1,4895
V,7,2,6159,1
V,7,3,2228,2
V,7,4,3838,3
V,7,5,2060,4
V,7,6,278,5
V,7,7,958,6
T,8,100000,100000
V,8,1,154
V,8,2,3615,1
V,8,3,594,2
V,8,4,501,3
V,8,5,2065,4
