T,1,10000,10000
V,1,1,142
V,1,2,168,1
V,1,3,223,2
V,1,4,707,3
V,1,5,814,4
V,1,6,2698,5
T,2,10000,10000
V,2,1,1812
V,2,2,1709,1
V,2,3,641,2
V,2,4,669,3
V,2,5,2101,4
T,3,20000,20000
V,3,1,56
V,3,2,140,1
V,3,3,697,2
V,3,4,76,3
V,3,5,87,4
V,3,6,317,5
V,3,7,1088,6
V,3,8,250,7
T,4,20000,20000
V,4,1,225
V,4,2,987,1
V,4,3,766,2
V,4,4,1094,3
V,4,5,99,4
T,5,100000,100000
V,5,1,3826
V,5,2,6398,1
V,5,3,6404,2
V,5,4,5378,3
V,5,5,3152,4
V,5,6,3162,5
V,5,7,8842,6
V,5,8,956,7
V,5,9,4337,8
T,6,100000,100000
V,6,1,734
V,6,2,297,1
V,6,3,313,2
V,6,4,275,3
V,6,5,1,4
V,6,6,1724,5
V,6,7,1077,6
V,6,8,155,7
V,6,9,494,8
T,7,100000,100000
V,7,1,2189
V,7,2,5523,1
V,7,3,10348,2
V,7,4,678,3
V,7,5,6471,4
V,7,6,167,5
V,7,7,12790,6
T,8,200000,200000
V,8,1,7527
V,8,2,4414,1
V,8,3,993,2
V,8,4,218,3
V,8,5,3182,4
