T,1,2000,2000
V,1,1,6
V,1,2,43,1
V,1,3,94,2
V,1,4,85,3
V,1,5,4,4
V,1,6,18,5
V,1,7,501,6
T,2,10000,10000
V,2,1,480
V,2,2,825,1
V,2,3,244,2
V,2,4,179,3
V,2,5,64,4
V,2,6,107,5
V,2,7,15,6
V,2,8,456,7
T,3,20000,20000
V,3,1,188
V,3,2,213,1
V,3,3,161,2
V,3,4,451,3
V,3,5,495,4
V,3,6,28,5
V,3,7,6,6
T,4,20000,20000
V,4,1,1141
V,4,2,3407,1
V,4,3,630,2
V,4,4,24,3
V,4,5,1269,4
T,5,20000,20000
V,5,1,1529
V,5,2,2092,1
V,5,3,341,2
V,5,4,709,3
V,5,5,2069,4
V,5,6,2847,5
V,5,7,3274,6
V,5,8,628,7
V,5,9,233,8
V,5,10,432,9
T,6,50000,50000
V,6,1,1495
V,6,2,5360,1
V,6,3,1720,2
V,6,4,2187,3
V,6,5,3388,4
V,6,6,4234,5
V,6,7,1913,6
T,7,50000,50000
V,7,1,151
V,7,2,55,1
V,7,3,263,2
V,7,4,31,3
V,7,5,9,4
V,7,6,187,5
T,8,100000,100000
V,8,1,4215
V,8,2,2018,1
V,8,3,2426,2
V,8,4,6367,3
V,8,5,1567,4
V,8,6,2397,5
V,8,7,3780,6
V,8,8,3515,7
