T,1,1000,1000
V,1,1,8
V,1,2,8,1
V,1,3,16,2
V,1,4,1,3
V,1,5,13,4
V,1,6,2,5
V,1,7,11,6
V,1,8,7,7
V,1,9,7,8
T,2,5000,5000
V,2,1,43
V,2,2,15,1
V,2,3,6,2
V,2,4,13,3
V,2,5,4,4
V,2,6,1,5
V,2,7,3,6
T,3,10000,10000
V,3,1,129
V,3,2,291,1
V,3,3,152,2
V,3,4,149,3
V,3,5,28,4
V,3,6,236,5
V,3,7,39,6
V,3,8,1,7
V,3,9,116,8
T,4,10000,10000
V,4,1,64
V,4,2,53,1
V,4,3,240,2
V,4,4,56,3
V,4,5,437,4
V,4,6,113,5
V,4,7,191,6
V,4,8,127,7
V,4,9,185,8
V,4,10,18,9
T,5,10000,10000
V,5,1,7
V,5,2,9,1
V,5,3,36,2
V,5,4,153,3
V,5,5,62,4
T,6,10000,10000
V,6,1,99
V,6,2,289,1
V,6,3,897,2
V,6,4,1184,3
V,6,5,47,4
V,6,6,15,5
T,7,10000,10000
V,7,1,213
V,7,2,88,1
V,7,3,129,2
V,7,4,34,3
V,7,5,152,4
V,7,6,34,5
V,7,7,455,6
V,7,8,85,7
V,7,9,230,8
V,7,10,88,9
T,8,10000,10000
V,8,1,154
V,8,2,30,1
V,8,3,78,2
V,8,4,4,3
V,8,5,116,4
V,8,6,29,5
V,8,7,50,6
V,8,8,137,7
T,9,10000,10000
V,9,1,312
V,9,2,22,1
V,9,3,231,2
V,9,4,63,3
V,9,5,45,4
V,9,6,384,5
T,10,10000,10000
V,10,1,284
V,10,2,497,1
V,10,3,204,2
V,10,4,351,3
V,10,5,236,4
V,10,6,32,5
V,10,7,415,6
V,10,8,195,7
T,11,20000,20000
V,11,1,42
V,11,2,32,1
V,11,3,43,2
V,11,4,1,3
V,11,5,57,4
V,11,6,4,5
V,11,7,17,6
V,11,8,42,7
V,11,9,9,8
T,12,20000,20000
V,12,1,44
V,12,2,76,1
V,12,3,1419,2
V,12,4,129,3
V,12,5,176,4
V,12,6,679,5
V,12,7,88,6
T,13,20000,20000
V,13,1,546
V,13,2,98,1
V,13,3,535,2
V,13,4,191,3
V,13,5,100,4
V,13,6,2445,5
V,13,7,56,6
V,13,8,264,7
V,13,9,352,8
V,13,10,104,9
T,14,20000,20000
V,14,1,76
V,14,2,135,1
V,14,3,49,2
V,14,4,154,3
V,14,5,36,4
V,14,6,1,5
V,14,7,43,6
T,15,20000,20000
V,15,1,803
V,15,2,749,1
V,15,3,209,2
V,15,4,312,3
V,15,5,931,4
V,15,6,92,5
V,15,7,102,6
V,15,8,20,7
T,16,50000,50000
V,16,1,21
V,16,2,18,1
V,16,3,432,2
V,16,4,78,3
V,16,5,256,4
T,17,100000,100000
V,17,1,6328
V,17,2,3591,1
V,17,3,189,2
V,17,4,4786,3
V,17,5,3699,4
V,17,6,4625,5
T,18,100000,100000
V,18,1,25
V,18,2,220,1
V,18,3,13,2
V,18,4,263,3
V,18,5,193,4
V,18,6,113,5
V,18,7,50,6
V,18,8,40,7
V,18,9,63,8
V,18,10,58,9
T,19,100000,100000
V,19,1,2252
V,19,2,20382,1
V,19,3,10943,2
V,19,4,2532,3
V,19,5,432,4
V,19,6,4287,5
T,20,100000,100000
V,20,1,7713
V,20,2,1077,1
V,20,3,13329,2
V,20,4,6074,3
V,20,5,762,4
T,21,100000,100000
V,21,1,1538
V,21,2,951,1
V,21,3,912,2
V,21,4,170,3
V,21,5,2825,4
V,21,6,697,5
V,21,7,763,6
V,21,8,612,7
V,21,9,166,8
V,21,10,153,9
T,22,100000,100000
V,22,1,3348
V,22,2,1035,1
V,22,3,254,2
V,22,4,5671,3
V,22,5,1086,4
V,22,6,237,5
T,23,100000,100000
V,23,1,679
V,23,2,5213,1
V,23,3,17,2
V,23,4,52,3
V,23,5,107,4
V,23,6,2736,5
V,23,7,25,6
V,23,8,86,7
T,24,100000,100000
V,24,1,241
V,24,2,4489,1
V,24,3,1633,2
V,24,4,3522,3
V,24,5,1608,4
V,24,6,5475,5
V,24,7,5569,6
V,24,8,332,7
