T,1,1000,1000
V,1,1,24
V,1,2,20,1
V,1,3,24,2
V,1,4,2,3
V,1,5,84,4
T,2,2000,2000
V,2,1,37
V,2,2,28,1
V,2,3,59,2
V,2,4,23,3
V,2,5,2,4
V,2,6,51,5
V,2,7,61,6
V,2,8,42,7
V,2,9,35,8
V,2,10,39,9
T,3,5000,5000
V,3,1,36
V,3,2,71,1
V,3,3,106,2
V,3,4,45,3
V,3,5,66,4
V,3,6,62,5
V,3,7,81,6
T,4,5000,5000
V,4,1,107
V,4,2,365,1
V,4,3,404,2
V,4,4,54,3
V,4,5,353,4
T,5,10000,10000
V,5,1,423
V,5,2,51,1
V,5,3,1236,2
V,5,4,1613,3
V,5,5,699,4
V,5,6,432,5
V,5,7,1161,6
V,5,8,757,7
V,5,9,499,8
V,5,10,125,9
T,6,10000,10000
V,6,1,13
V,6,2,1,1
V,6,3,2,2
V,6,4,11,3
V,6,5,3,4
V,6,6,3,5
V,6,7,1,6
V,6,8,4,7
T,7,10000,10000
V,7,1,24
V,7,2,71,1
V,7,3,45,2
V,7,4,3,3
V,7,5,87,4
V,7,6,31,5
V,7,7,8,6
V,7,8,10,7
T,8,10000,10000
V,8,1,85
V,8,2,84,1
V,8,3,157,2
V,8,4,202,3
V,8,5,281,4
V,8,6,128,5
T,9,10000,10000
V,9,1,97
V,9,2,223,1
V,9,3,199,2
V,9,4,49,3
V,9,5,92,4
V,9,6,258,5
V,9,7,199,6
V,9,8,466,7
T,10,10000,10000
V,10,1,1250
V,10,2,459,1
V,10,3,1384,2
V,10,4,123,3
V,10,5,963,4
V,10,6,169,5
T,11,20000,20000
V,11,1,31
V,11,2,1390,1
V,11,3,2220,2
V,11,4,2356,3
V,11,5,1046,4
V,11,6,608,5
V,11,7,1385,6
V,11,8,443,7
T,12,20000,20000
V,12,1,290
V,12,2,149,1
V,12,3,327,2
V,12,4,356,3
V,12,5,626,4
V,12,6,134,5
V,12,7,607,6
V,12,8,35,7
V,12,9,59,8
T,13,20000,20000
V,13,1,294
V,13,2,122,1
V,13,3,471,2
V,13,4,334,3
V,13,5,3339,4
V,13,6,119,5
V,13,7,1492,6
T,14,20000,20000
V,14,1,411
V,14,2,754,1
V,14,3,82,2
V,14,4,478,3
V,14,5,883,4
T,15,20000,20000
V,15,1,944
V,15,2,1164,1
V,15,3,363,2
V,15,4,343,3
V,15,5,295,4
V,15,6,89,5
T,16,20000,20000
V,16,1,902
V,16,2,534,1
V,16,3,307,2
V,16,4,168,3
V,16,5,898,4
V,16,6,865,5
V,16,7,268,6
V,16,8,172,7
V,16,9,403,8
T,17,20000,20000
V,17,1,430
V,17,2,366,1
V,17,3,994,2
V,17,4,1074,3
V,17,5,207,4
V,17,6,1282,5
T,18,20000,20000
V,18,1,75
V,18,2,646,1
V,18,3,173,2
V,18,4,601,3
V,18,5,178,4
V,18,6,84,5
V,18,7,66,6
V,18,8,76,7
T,19,20000,20000
V,19,1,43
V,19,2,290,1
V,19,3,1753,2
V,19,4,205,3
V,19,5,158,4
T,20,20000,20000
V,20,1,361
V,20,2,372,1
V,20,3,46,2
V,20,4,204,3
V,20,5,831,4
T,21,20000,20000
V,21,1,438
V,21,2,28,1
V,21,3,105,2
V,21,4,299,3
V,21,5,148,4
V,21,6,43,5
V,21,7,536,6
V,21,8,135,7
V,21,9,311,8
T,22,50000,50000
V,22,1,84
V,22,2,568,1
V,22,3,126,2
V,22,4,460,3
V,22,5,1483,4
V,22,6,186,5
V,22,7,24,6
V,22,8,69,7
T,23,50000,50000
V,23,1,714
V,23,2,4982,1
V,23,3,1750,2
V,23,4,3262,3
V,23,5,520,4
V,23,6,2565,5
V,23,7,4896,6
V,23,8,2561,7
V,23,9,2712,8
V,23,10,5420,9
T,24,50000,50000
V,24,1,460
V,24,2,282,1
V,24,3,190,2
V,24,4,82,3
V,24,5,290,4
V,24,6,198,5
V,24,7,158,6
V,24,8,7,7
V,24,9,44,8
V,24,10,375,9
T,25,100000,100000
V,25,1,406
V,25,2,475,1
V,25,3,215,2
V,25,4,1248,3
V,25,5,677,4
T,26,100000,100000
V,26,1,162
V,26,2,6543,1
V,26,3,2578,2
V,26,4,1632,3
V,26,5,760,4
V,26,6,1002,5
V,26,7,1711,6
V,26,8,6822,7
V,26,9,761,8
V,26,10,235,9
T,27,100000,100000
V,27,1,3416
V,27,2,1716,1
V,27,3,3153,2
V,27,4,6464,3
V,27,5,2318,4
V,27,6,207,5
V,27,7,1168,6
V,27,8,1711,7
T,28,100000,100000
V,28,1,1265
V,28,2,2532,1
V,28,3,17339,2
V,28,4,7309,3
V,28,5,3563,4
V,28,6,9798,5
V,28,7,8099,6
T,29,100000,100000
V,29,1,587
V,29,2,16327,1
V,29,3,9976,2
V,29,4,1444,3
V,29,5,10016,4
T,30,100000,100000
V,30,1,1871
V,30,2,3683,1
V,30,3,134,2
V,30,4,98,3
V,30,5,567,4
V,30,6,784,5
V,30,7,1695,6
V,30,8,400,7
V,30,9,3841,8
T,31,100000,100000
V,31,1,1848
V,31,2,275,1
V,31,3,533,2
V,31,4,17,3
V,31,5,537,4
V,31,6,703,5
V,31,7,1239,6
V,31,8,9,7
V,31,9,1359,8
T,32,100000,100000
V,32,1,446
V,32,2,392,1
V,32,3,54,2
V,32,4,608,3
V,32,5,59,4
V,32,6,62,5
V,32,7,92,6
V,32,8,134,7
V,32,9,339,8
V,32,10,240,9
