T,1,1000,1000
V,1,1,93
V,1,2,4,1
V,1,3,7,2
V,1,4,57,3
V,1,5,156,4
T,2,5000,5000
V,2,1,111
V,2,2,100,1
V,2,3,57,2
V,2,4,109,3
V,2,5,425,4
V,2,6,501,5
V,2,7,343,6
V,2,8,16,7
V,2,9,70,8
V,2,10,154,9
T,3,10000,10000
V,3,1,11
V,3,2,16,1
V,3,3,11,2
V,3,4,12,3
V,3,5,1,4
V,3,6,84,5
V,3,7,27,6
T,4,10000,10000
V,4,1,73
V,4,2,169,1
V,4,3,783,2
V,4,4,522,3
V,4,5,130,4
V,4,6,226,5
V,4,7,47,6
T,5,10000,10000
V,5,1,340
V,5,2,18,1
V,5,3,74,2
V,5,4,200,3
V,5,5,91,4
V,5,6,198,5
V,5,7,18,6
V,5,8,110,7
V,5,9,525,8
T,6,10000,10000
V,6,1,82
V,6,2,16,1
V,6,3,32,2
V,6,4,73,3
V,6,5,25,4
V,6,6,36,5
T,7,10000,10000
V,7,1,16
V,7,2,48,1
V,7,3,2,2
V,7,4,14,3
V,7,5,44,4
V,7,6,8,5
T,8,10000,10000
V,8,1,14
V,8,2,191,1
V,8,3,36,2
V,8,4,7,3
V,8,5,42,4
V,8,6,87,5
V,8,7,23,6
T,9,10000,10000
V,9,1,2072
V,9,2,3017,1
V,9,3,881,2
V,9,4,1509,3
V,9,5,1090,4
T,10,10000,10000
V,10,1,184
V,10,2,49,1
V,10,3,5,2
V,10,4,114,3
V,10,5,217,4
V,10,6,219,5
V,10,7,115,6
V,10,8,45,7
V,10,9,93,8
T,11,10000,10000
V,11,1,15
V,11,2,32,1
V,11,3,46,2
V,11,4,69,3
V,11,5,5,4
V,11,6,20,5
V,11,7,4,6
V,11,8,13,7
V,11,9,8,8
T,12,20000,20000
V,12,1,424
V,12,2,2954,1
V,12,3,1109,2
V,12,4,458,3
V,12,5,931,4
V,12,6,789,5
T,13,20000,20000
V,13,1,562
V,13,2,500,1
V,13,3,110,2
V,13,4,210,3
V,13,5,36,4
V,13,6,568,5
V,13,7,252,6
V,13,8,33,7
V,13,9,56,8
V,13,10,802,9
T,14,20000,20000
V,14,1,143
V,14,2,99,1
V,14,3,59,2
V,14,4,19,3
V,14,5,103,4
V,14,6,59,5
V,14,7,6,6
V,14,8,261,7
V,14,9,208,8
T,15,20000,20000
V,15,1,729
V,15,2,51,1
V,15,3,42,2
V,15,4,112,3
V,15,5,5,4
V,15,6,354,5
V,15,7,43,6
T,16,50000,50000
V,16,1,605
V,16,2,328,1
V,16,3,584,2
V,16,4,178,3
V,16,5,80,4
V,16,6,145,5
V,16,7,7,6
V,16,8,1823,7
T,17,50000,50000
V,17,1,3973
V,17,2,3729,1
V,17,3,1887,2
V,17,4,937,3
V,17,5,1646,4
V,17,6,1414,5
V,17,7,597,6
T,18,50000,50000
V,18,1,2148
V,18,2,7446,1
V,18,3,7628,2
V,18,4,1312,3
V,18,5,7708,4
V,18,6,804,5
V,18,7,9272,6
T,19,100000,100000
V,19,1,24455
V,19,2,4683,1
V,19,3,7574,2
V,19,4,8322,3
V,19,5,1708,4
T,20,100000,100000
V,20,1,922
V,20,2,1309,1
V,20,3,3605,2
V,20,4,5153,3
V,20,5,4799,4
T,21,100000,100000
V,21,1,228
V,21,2,7,1
V,21,3,243,2
V,21,4,218,3
V,21,5,39,4
V,21,6,126,5
T,22,100000,100000
V,22,1,561
V,22,2,199,1
V,22,3,304,2
V,22,4,11,3
V,22,5,1329,4
V,22,6,773,5
V,22,7,505,6
T,23,100000,100000
V,23,1,2
V,23,2,48,1
V,23,3,122,2
V,23,4,32,3
V,23,5,13,4
V,23,6,15,5
V,23,7,15,6
V,23,8,29,7
V,23,9,9,8
T,24,100000,100000
V,24,1,442
V,24,2,518,1
V,24,3,2915,2
V,24,4,299,3
V,24,5,584,4
V,24,6,815,5
V,24,7,7167,6
V,24,8,228,7
V,24,9,1911,8
V,24,10,865,9
T,25,100000,100000
V,25,1,4022
V,25,2,1194,1
V,25,3,4069,2
V,25,4,2454,3
V,25,5,7722,4
V,25,6,3709,5
T,26,100000,100000
V,26,1,562
V,26,2,110,1
V,26,3,1569,2
V,26,4,1552,3
V,26,5,4095,4
V,26,6,1313,5
V,26,7,3047,6
V,26,8,2295,7
T,27,100000,100000
V,27,1,3728
V,27,2,651,1
V,27,3,1003,2
V,27,4,130,3
V,27,5,6243,4
V,27,6,3881,5
V,27,7,1579,6
V,27,8,2083,7
T,28,100000,100000
V,28,1,1738
V,28,2,1483,1
V,28,3,4825,2
V,28,4,4858,3
V,28,5,787,4
T,29,100000,100000
V,29,1,2869
V,29,2,3016,1
V,29,3,10321,2
V,29,4,10509,3
V,29,5,12821,4
V,29,6,234,5
T,30,100000,100000
V,30,1,35817
V,30,2,328,1
V,30,3,6027,2
V,30,4,5035,3
V,30,5,2228,4
V,30,6,2581,5
V,30,7,7124,6
V,30,8,1961,7
T,31,100000,100000
V,31,1,9
V,31,2,721,1
V,31,3,17,2
V,31,4,77,3
V,31,5,471,4
V,31,6,783,5
V,31,7,485,6
V,31,8,487,7
V,31,9,1242,8
T,32,100000,100000
V,32,1,242
V,32,2,214,1
V,32,3,59,2
V,32,4,19,3
V,32,5,189,4
