T,1,5000,5000
V,1,1,94
V,1,2,2,1
V,1,3,150,2
V,1,4,12,3
V,1,5,80,4
V,1,6,14,5
V,1,7,42,6
V,1,8,2,7
V,1,9,229,8
T,2,5000,5000
V,2,1,97
V,2,2,233,1
V,2,3,212,2
V,2,4,365,3
V,2,5,96,4
V,2,6,102,5
V,2,7,62,6
V,2,8,336,7
V,2,9,95,8
V,2,10,171,9
T,3,5000,5000
V,3,1,121
V,3,2,127,1
V,3,3,93,2
V,3,4,73,3
V,3,5,203,4
V,3,6,175,5
V,3,7,439,6
V,3,8,18,7
T,4,10000,10000
V,4,1,329
V,4,2,185,1
V,4,3,137,2
V,4,4,10,3
V,4,5,120,4
V,4,6,159,5
V,4,7,17,6
V,4,8,359,7
V,4,9,272,8
V,4,10,419,9
T,5,10000,10000
V,5,1,72
V,5,2,52,1
V,5,3,140,2
V,5,4,52,3
V,5,5,47,4
T,6,10000,10000
V,6,1,55
V,6,2,91,1
V,6,3,144,2
V,6,4,67,3
V,6,5,64,4
V,6,6,659,5
V,6,7,304,6
V,6,8,277,7
T,7,10000,10000
V,7,1,254
V,7,2,481,1
V,7,3,389,2
V,7,4,391,3
V,7,5,265,4
V,7,6,215,5
V,7,7,136,6
V,7,8,26,7
V,7,9,1183,8
V,7,10,691,9
T,8,20000,20000
V,8,1,441
V,8,2,1308,1
V,8,3,369,2
V,8,4,637,3
V,8,5,730,4
V,8,6,21,5
V,8,7,175,6
V,8,8,685,7
T,9,20000,20000
V,9,1,269
V,9,2,159,1
V,9,3,77,2
V,9,4,131,3
V,9,5,82,4
V,9,6,37,5
V,9,7,112,6
T,10,20000,20000
V,10,1,213
V,10,2,6,1
V,10,3,24,2
V,10,4,9,3
V,10,5,6,4
V,10,6,13,5
V,10,7,31,6
V,10,8,43,7
V,10,9,38,8
T,11,20000,20000
V,11,1,233
V,11,2,167,1
V,11,3,40,2
V,11,4,34,3
V,11,5,159,4
V,11,6,885,5
T,12,20000,20000
V,12,1,151
V,12,2,386,1
V,12,3,311,2
V,12,4,126,3
V,12,5,72,4
V,12,6,13,5
T,13,20000,20000
V,13,1,9
V,13,2,392,1
V,13,3,186,2
V,13,4,287,3
V,13,5,174,4
V,13,6,427,5
V,13,7,57,6
V,13,8,178,7
T,14,20000,20000
V,14,1,2391
V,14,2,649,1
V,14,3,2656,2
V,14,4,153,3
V,14,5,486,4
V,14,6,1213,5
V,14,7,1622,6
T,15,20000,20000
V,15,1,15
V,15,2,125,1
V,15,3,202,2
V,15,4,107,3
V,15,5,121,4
V,15,6,179,5
V,15,7,11,6
V,15,8,38,7
V,15,9,209,8
T,16,20000,20000
V,16,1,359
V,16,2,201,1
V,16,3,1026,2
V,16,4,1821,3
V,16,5,246,4
V,16,6,1538,5
V,16,7,861,6
V,16,8,194,7
V,16,9,163,8
T,17,20000,20000
V,17,1,4
V,17,2,12,1
V,17,3,33,2
V,17,4,12,3
V,17,5,5,4
V,17,6,10,5
V,17,7,10,6
V,17,8,4,7
V,17,9,13,8
V,17,10,10,9
T,18,20000,20000
V,18,1,97
V,18,2,13,1
V,18,3,118,2
V,18,4,68,3
V,18,5,306,4
V,18,6,330,5
V,18,7,6,6
V,18,8,8,7
V,18,9,21,8
V,18,10,18,9
T,19,20000,20000
V,19,1,1116
V,19,2,411,1
V,19,3,249,2
V,19,4,2084,3
V,19,5,84,4
T,20,20000,20000
V,20,1,257
V,20,2,1092,1
V,20,3,210,2
V,20,4,23,3
V,20,5,38,4
V,20,6,175,5
V,20,7,223,6
V,20,8,177,7
V,20,9,252,8
V,20,10,59,9
T,21,50000,50000
V,21,1,1620
V,21,2,1833,1
V,21,3,11950,2
V,21,4,3203,3
V,21,5,470,4
V,21,6,1437,5
