T,1,1000,1000
V,1,1,78
V,1,2,109,1
V,1,3,68,2
V,1,4,28,3
V,1,5,33,4
V,1,6,2,5
V,1,7,61,6
V,1,8,6,7
T,2,2000,2000
V,2,1,127
V,2,2,7,1
V,2,3,16,2
V,2,4,42,3
V,2,5,36,4
V,2,6,60,5
V,2,7,86,6
V,2,8,6,7
V,2,9,55,8
V,2,10,68,9
T,3,5000,5000
V,3,1,356
V,3,2,45,1
V,3,3,378,2
V,3,4,59,3
V,3,5,99,4
V,3,6,66,5
V,3,7,76,6
V,3,8,610,7
V,3,9,236,8
V,3,10,128,9
T,4,5000,5000
V,4,1,669
V,4,2,94,1
V,4,3,310,2
V,4,4,25,3
V,4,5,106,4
V,4,6,568,5
V,4,7,74,6
V,4,8,147,7
V,4,9,227,8
T,5,10000,10000
V,5,1,203
V,5,2,636,1
V,5,3,2309,2
V,5,4,359,3
V,5,5,781,4
V,5,6,449,5
V,5,7,541,6
V,5,8,98,7
V,5,9,1409,8
T,6,10000,10000
V,6,1,6
V,6,2,18,1
V,6,3,125,2
V,6,4,4,3
V,6,5,10,4
T,7,10000,10000
V,7,1,17
V,7,2,11,1
V,7,3,6,2
V,7,4,8,3
V,7,5,12,4
V,7,6,1,5
V,7,7,1,6
V,7,8,2,7
V,7,9,25,8
V,7,10,12,9
T,8,10000,10000
V,8,1,40
V,8,2,14,1
V,8,3,26,2
V,8,4,134,3
V,8,5,3,4
V,8,6,28,5
V,8,7,94,6
V,8,8,58,7
V,8,9,74,8
V,8,10,64,9
T,9,10000,10000
V,9,1,185
V,9,2,131,1
V,9,3,1409,2
V,9,4,170,3
V,9,5,222,4
V,9,6,336,5
V,9,7,100,6
V,9,8,6,7
V,9,9,323,8
T,10,20000,20000
V,10,1,327
V,10,2,4952,1
V,10,3,1388,2
V,10,4,107,3
V,10,5,3135,4
T,11,20000,20000
V,11,1,1
V,11,2,4,1
V,11,3,3,2
V,11,4,9,3
V,11,5,5,4
V,11,6,4,5
V,11,7,3,6
V,11,8,6,7
V,11,9,5,8
V,11,10,1,9
T,12,20000,20000
V,12,1,472
V,12,2,775,1
V,12,3,881,2
V,12,4,486,3
V,12,5,1057,4
V,12,6,266,5
V,12,7,327,6
V,12,8,609,7
T,13,20000,20000
V,13,1,122
V,13,2,270,1
V,13,3,191,2
V,13,4,19,3
V,13,5,2081,4
V,13,6,1803,5
V,13,7,199,6
V,13,8,389,7
T,14,20000,20000
V,14,1,238
V,14,2,26,1
V,14,3,49,2
V,14,4,100,3
V,14,5,168,4
V,14,6,922,5
V,14,7,26,6
T,15,20000,20000
V,15,1,104
V,15,2,246,1
V,15,3,259,2
V,15,4,248,3
V,15,5,61,4
V,15,6,128,5
V,15,7,6,6
V,15,8,272,7
V,15,9,162,8
T,16,20000,20000
V,16,1,650
V,16,2,1040,1
V,16,3,428,2
V,16,4,521,3
V,16,5,1138,4
V,16,6,279,5
V,16,7,386,6
V,16,8,247,7
V,16,9,234,8
V,16,10,160,9
T,17,20000,20000
V,17,1,157
V,17,2,4,1
V,17,3,246,2
V,17,4,56,3
V,17,5,93,4
V,17,6,56,5
T,18,50000,50000
V,18,1,3174
V,18,2,2276,1
V,18,3,8216,2
V,18,4,1425,3
V,18,5,14841,4
T,19,50000,50000
V,19,1,321
V,19,2,6881,1
V,19,3,1895,2
V,19,4,6980,3
V,19,5,2247,4
V,19,6,2504,5
T,20,100000,100000
V,20,1,9
V,20,2,36,1
V,20,3,2,2
V,20,4,5,3
V,20,5,10,4
V,20,6,42,5
V,20,7,10,6
V,20,8,29,7
V,20,9,25,8
V,20,10,6,9
T,21,100000,100000
V,21,1,8567
V,21,2,6759,1
V,21,3,3190,2
V,21,4,8552,3
V,21,5,208,4
V,21,6,3674,5
V,21,7,1710,6
V,21,8,1158,7
V,21,9,3960,8
V,21,10,3260,9
T,22,100000,100000
V,22,1,1054
V,22,2,736,1
V,22,3,1895,2
V,22,4,5205,3
V,22,5,1228,4
V,22,6,1628,5
V,22,7,128,6
T,23,100000,100000
V,23,1,2277
V,23,2,1657,1
V,23,3,2632,2
V,23,4,151,3
V,23,5,719,4
V,23,6,1213,5
T,24,100000,100000
V,24,1,105
V,24,2,204,1
V,24,3,273,2
V,24,4,102,3
V,24,5,18,4
V,24,6,99,5
V,24,7,186,6
V,24,8,485,7
V,24,9,17,8
