T,1,1000,1000
V,1,1,14
V,1,2,16,1
V,1,3,31,2
V,1,4,4,3
V,1,5,1,4
V,1,6,11,5
T,2,2000,2000
V,2,1,75
V,2,2,13,1
V,2,3,42,2
V,2,4,39,3
V,2,5,35,4
V,2,6,25,5
V,2,7,36,6
V,2,8,24,7
V,2,9,2,8
T,3,5000,5000
V,3,1,35
V,3,2,13,1
V,3,3,14,2
V,3,4,9,3
V,3,5,3,4
V,3,6,7,5
T,4,5000,5000
V,4,1,22
V,4,2,26,1
V,4,3,32,2
V,4,4,37,3
V,4,5,114,4
V,4,6,1,5
T,5,5000,5000
V,5,1,4
V,5,2,10,1
V,5,3,3,2
V,5,4,10,3
V,5,5,3,4
T,6,10000,10000
V,6,1,74
V,6,2,201,1
V,6,3,56,2
V,6,4,65,3
V,6,5,61,4
V,6,6,89,5
V,6,7,57,6
T,7,10000,10000
V,7,1,22
V,7,2,76,1
V,7,3,13,2
V,7,4,314,3
V,7,5,96,4
V,7,6,54,5
V,7,7,25,6
V,7,8,70,7
V,7,9,141,8
T,8,10000,10000
V,8,1,32
V,8,2,32,1
V,8,3,144,2
V,8,4,57,3
V,8,5,224,4
V,8,6,1,5
V,8,7,417,6
V,8,8,19,7
V,8,9,115,8
V,8,10,82,9
T,9,10000,10000
V,9,1,11
V,9,2,97,1
V,9,3,662,2
V,9,4,464,3
V,9,5,13,4
T,10,10000,10000
V,10,1,9
V,10,2,5,1
V,10,3,21,2
V,10,4,19,3
V,10,5,4,4
V,10,6,65,5
V,10,7,20,6
V,10,8,11,7
V,10,9,122,8
T,11,10000,10000
V,11,1,4
V,11,2,28,1
V,11,3,42,2
V,11,4,4,3
V,11,5,13,4
V,11,6,59,5
T,12,20000,20000
V,12,1,22
V,12,2,18,1
V,12,3,121,2
V,12,4,1,3
V,12,5,48,4
V,12,6,3,5
T,13,20000,20000
V,13,1,25
V,13,2,192,1
V,13,3,157,2
V,13,4,319,3
V,13,5,7,4
V,13,6,101,5
T,14,20000,20000
V,14,1,378
V,14,2,73,1
V,14,3,33,2
V,14,4,108,3
V,14,5,75,4
V,14,6,25,5
V,14,7,77,6
V,14,8,342,7
V,14,9,56,8
V,14,10,291,9
T,15,20000,20000
V,15,1,125
V,15,2,271,1
V,15,3,242,2
V,15,4,666,3
V,15,5,437,4
V,15,6,341,5
T,16,20000,20000
V,16,1,20
V,16,2,35,1
V,16,3,16,2
V,16,4,48,3
V,16,5,5,4
V,16,6,3,5
V,16,7,11,6
V,16,8,56,7
V,16,9,20,8
V,16,10,2,9
T,17,20000,20000
V,17,1,77
V,17,2,261,1
V,17,3,40,2
V,17,4,30,3
V,17,5,362,4
V,17,6,144,5
V,17,7,16,6
V,17,8,15,7
V,17,9,434,8
T,18,20000,20000
V,18,1,367
V,18,2,53,1
V,18,3,6,2
V,18,4,30,3
V,18,5,62,4
V,18,6,11,5
V,18,7,119,6
V,18,8,19,7
T,19,20000,20000
V,19,1,278
V,19,2,341,1
V,19,3,119,2
V,19,4,22,3
V,19,5,2,4
T,20,20000,20000
V,20,1,26
V,20,2,164,1
V,20,3,54,2
V,20,4,39,3
V,20,5,199,4
T,21,20000,20000
V,21,1,78
V,21,2,89,1
V,21,3,80,2
V,21,4,164,3
V,21,5,51,4
V,21,6,9,5
V,21,7,16,6
V,21,8,24,7
V,21,9,5,8
V,21,10,106,9
T,22,20000,20000
V,22,1,7
V,22,2,43,1
V,22,3,19,2
V,22,4,14,3
V,22,5,7,4
V,22,6,28,5
V,22,7,7,6
V,22,8,17,7
V,22,9,7,8
T,23,100000,100000
V,23,1,525
V,23,2,725,1
V,23,3,100,2
V,23,4,305,3
V,23,5,801,4
V,23,6,1828,5
T,24,100000,100000
V,24,1,1011
V,24,2,829,1
V,24,3,1448,2
V,24,4,1257,3
V,24,5,1876,4
V,24,6,154,5
V,24,7,310,6
T,25,100000,100000
V,25,1,556
V,25,2,1352,1
V,25,3,305,2
V,25,4,418,3
V,25,5,2805,4
T,26,100000,100000
V,26,1,945
V,26,2,94,1
V,26,3,529,2
V,26,4,91,3
V,26,5,343,4
T,27,100000,100000
V,27,1,192
V,27,2,424,1
V,27,3,347,2
V,27,4,408,3
V,27,5,423,4
V,27,6,100,5
V,27,7,756,6
V,27,8,296,7
V,27,9,70,8
V,27,10,422,9
T,28,100000,100000
V,28,1,181
V,28,2,149,1
V,28,3,496,2
V,28,4,1032,3
V,28,5,76,4
V,28,6,377,5
V,28,7,338,6
T,29,100000,100000
V,29,1,138
V,29,2,10,1
V,29,3,128,2
V,29,4,322,3
V,29,5,184,4
V,29,6,31,5
V,29,7,247,6
V,29,8,10,7
V,29,9,435,8
T,30,100000,100000
V,30,1,215
V,30,2,7,1
V,30,3,364,2
V,30,4,263,3
V,30,5,289,4
V,30,6,20,5
V,30,7,119,6
V,30,8,365,7
V,30,9,54,8
T,31,100000,100000
V,31,1,1789
V,31,2,1164,1
V,31,3,506,2
V,31,4,142,3
V,31,5,5258,4
V,31,6,3444,5
V,31,7,3116,6
T,32,100000,100000
V,32,1,66
V,32,2,123,1
V,32,3,573,2
V,32,4,254,3
V,32,5,208,4
V,32,6,26,5
V,32,7,1291,6
V,32,8,201,7
