T,1,1000,1000
V,1,1,11
V,1,2,6,1
V,1,3,27,2
V,1,4,6,3
V,1,5,5,4
V,1,6,4,5
V,1,7,1,6
V,1,8,24,7
V,1,9,1,8
T,2,5000,5000
V,2,1,1
V,2,2,19,1
V,2,3,41,2
V,2,4,11,3
V,2,5,5,4
V,2,6,33,5
V,2,7,3,6
V,2,8,10,7
T,3,5000,5000
V,3,1,6
V,3,2,16,1
V,3,3,6,2
V,3,4,5,3
V,3,5,11,4
V,3,6,9,5
T,4,5000,5000
V,4,1,41
V,4,2,1,1
V,4,3,23,2
V,4,4,13,3
V,4,5,10,4
V,4,6,22,5
V,4,7,24,6
V,4,8,26,7
V,4,9,21,8
T,5,10000,10000
V,5,1,32
V,5,2,15,1
V,5,3,24,2
V,5,4,13,3
V,5,5,10,4
V,5,6,4,5
V,5,7,21,6
V,5,8,18,7
V,5,9,5,8
T,6,10000,10000
V,6,1,16
V,6,2,12,1
V,6,3,16,2
V,6,4,3,3
V,6,5,5,4
V,6,6,3,5
V,6,7,7,6
T,7,10000,10000
V,7,1,63
V,7,2,246,1
V,7,3,134,2
V,7,4,112,3
V,7,5,245,4
V,7,6,37,5
T,8,10000,10000
V,8,1,1
V,8,2,1,1
V,8,3,1,2
V,8,4,1,3
V,8,5,1,4
T,9,10000,10000
V,9,1,52
V,9,2,28,1
V,9,3,7,2
V,9,4,2,3
V,9,5,18,4
V,9,6,51,5
V,9,7,20,6
V,9,8,17,7
V,9,9,2,8
V,9,10,19,9
T,10,10000,10000
V,10,1,2
V,10,2,42,1
V,10,3,5,2
V,10,4,3,3
V,10,5,46,4
V,10,6,1,5
V,10,7,24,6
V,10,8,25,7
V,10,9,20,8
T,11,10000,10000
V,11,1,60
V,11,2,209,1
V,11,3,221,2
V,11,4,86,3
V,11,5,110,4
T,12,10000,10000
V,12,1,22
V,12,2,48,1
V,12,3,11,2
V,12,4,4,3
V,12,5,88,4
V,12,6,290,5
V,12,7,18,6
V,12,8,139,7
T,13,10000,10000
V,13,1,90
V,13,2,71,1
V,13,3,5,2
V,13,4,18,3
V,13,5,27,4
V,13,6,62,5
V,13,7,49,6
V,13,8,155,7
T,14,10000,10000
V,14,1,83
V,14,2,277,1
V,14,3,8,2
V,14,4,14,3
V,14,5,215,4
V,14,6,115,5
T,15,10000,10000
V,15,1,66
V,15,2,253,1
V,15,3,334,2
V,15,4,89,3
V,15,5,126,4
V,15,6,14,5
V,15,7,112,6
T,16,20000,20000
V,16,1,57
V,16,2,299,1
V,16,3,57,2
V,16,4,59,3
V,16,5,181,4
V,16,6,84,5
V,16,7,898,6
V,16,8,350,7
V,16,9,139,8
V,16,10,45,9
T,17,20000,20000
V,17,1,27
V,17,2,158,1
V,17,3,84,2
V,17,4,132,3
V,17,5,33,4
V,17,6,57,5
T,18,20000,20000
V,18,1,6
V,18,2,16,1
V,18,3,6,2
V,18,4,33,3
V,18,5,23,4
V,18,6,31,5
V,18,7,15,6
T,19,20000,20000
V,19,1,13
V,19,2,13,1
V,19,3,91,2
V,19,4,64,3
V,19,5,35,4
V,19,6,155,5
T,20,20000,20000
V,20,1,209
V,20,2,66,1
V,20,3,51,2
V,20,4,81,3
V,20,5,23,4
V,20,6,42,5
V,20,7,157,6
V,20,8,21,7
T,21,20000,20000
V,21,1,131
V,21,2,127,1
V,21,3,124,2
V,21,4,559,3
V,21,5,371,4
V,21,6,165,5
V,21,7,84,6
T,22,20000,20000
V,22,1,1
V,22,2,1,1
V,22,3,1,2
V,22,4,1,3
V,22,5,1,4
V,22,6,1,5
V,22,7,1,6
V,22,8,1,7
V,22,9,1,8
T,23,20000,20000
V,23,1,46
V,23,2,675,1
V,23,3,683,2
V,23,4,637,3
V,23,5,58,4
V,23,6,745,5
V,23,7,330,6
T,24,20000,20000
V,24,1,245
V,24,2,1515,1
V,24,3,697,2
V,24,4,371,3
V,24,5,27,4
V,24,6,77,5
T,25,50000,50000
V,25,1,330
V,25,2,137,1
V,25,3,174,2
V,25,4,603,3
V,25,5,254,4
V,25,6,187,5
V,25,7,131,6
V,25,8,10,7
V,25,9,39,8
T,26,50000,50000
V,26,1,63
V,26,2,1,1
V,26,3,334,2
V,26,4,1027,3
V,26,5,264,4
V,26,6,196,5
V,26,7,71,6
V,26,8,156,7
V,26,9,540,8
V,26,10,292,9
T,27,100000,100000
V,27,1,639
V,27,2,2369,1
V,27,3,351,2
V,27,4,776,3
V,27,5,760,4
V,27,6,1648,5
V,27,7,262,6
V,27,8,754,7
T,28,100000,100000
V,28,1,1
V,28,2,1,1
V,28,3,1,2
V,28,4,1,3
V,28,5,1,4
V,28,6,1,5
V,28,7,1,6
V,28,8,1,7
V,28,9,1,8
T,29,100000,100000
V,29,1,132
V,29,2,196,1
V,29,3,384,2
V,29,4,433,3
V,29,5,96,4
V,29,6,56,5
V,29,7,198,6
T,30,100000,100000
V,30,1,3041
V,30,2,1355,1
V,30,3,476,2
V,30,4,782,3
V,30,5,192,4
V,30,6,26,5
V,30,7,517,6
T,31,100000,100000
V,31,1,13
V,31,2,11,1
V,31,3,29,2
V,31,4,1,3
V,31,5,212,4
T,32,100000,100000
V,32,1,2952
V,32,2,869,1
V,32,3,3851,2
V,32,4,1274,3
V,32,5,1373,4
V,32,6,1221,5
V,32,7,366,6
V,32,8,1893,7
