T,1,1000,1000
V,1,1,2
V,1,2,2,1
V,1,3,2,2
V,1,4,2,3
V,1,5,2,4
V,1,6,2,5
V,1,7,2,6
V,1,8,2,7
T,2,2000,2000
V,2,1,151
V,2,2,144,1
V,2,3,156,2
V,2,4,58,3
V,2,5,147,4
V,2,6,20,5
T,3,5000,5000
V,3,1,217
V,3,2,375,1
V,3,3,119,2
V,3,4,144,3
V,3,5,59,4
V,3,6,19,5
V,3,7,1080,6
V,3,8,112,7
V,3,9,414,8
V,3,10,284,9
T,4,10000,10000
V,4,1,1721
V,4,2,162,1
V,4,3,996,2
V,4,4,100,3
V,4,5,556,4
V,4,6,846,5
T,5,10000,10000
V,5,1,13
V,5,2,469,1
V,5,3,96,2
V,5,4,33,3
V,5,5,217,4
V,5,6,101,5
T,6,10000,10000
V,6,1,148
V,6,2,536,1
V,6,3,899,2
V,6,4,157,3
V,6,5,926,4
V,6,6,1307,5
V,6,7,1992,6
T,7,10000,10000
V,7,1,3045
V,7,2,657,1
V,7,3,328,2
V,7,4,551,3
V,7,5,44,4
V,7,6,30,5
T,8,10000,10000
V,8,1,68
V,8,2,341,1
V,8,3,398,2
V,8,4,347,3
V,8,5,97,4
T,9,20000,20000
V,9,1,97
V,9,2,117,1
V,9,3,257,2
V,9,4,1092,3
V,9,5,271,4
V,9,6,1033,5
V,9,7,289,6
V,9,8,400,7
V,9,9,46,8
V,9,10,205,9
T,10,20000,20000
V,10,1,2105
V,10,2,2092,1
V,10,3,2553,2
V,10,4,112,3
V,10,5,1615,4
T,11,20000,20000
V,11,1,1823
V,11,2,596,1
V,11,3,621,2
V,11,4,901,3
V,11,5,874,4
V,11,6,983,5
T,12,20000,20000
V,12,1,215
V,12,2,1063,1
V,12,3,868,2
V,12,4,333,3
V,12,5,417,4
T,13,100000,100000
V,13,1,3466
V,13,2,46,1
V,13,3,7018,2
V,13,4,2840,3
V,13,5,334,4
V,13,6,5051,5
V,13,7,2728,6
V,13,8,218,7
V,13,9,2889,8
T,14,100000,100000
V,14,1,5051
V,14,2,6255,1
V,14,3,12120,2
V,14,4,921,3
V,14,5,635,4
V,14,6,6207,5
V,14,7,1761,6
V,14,8,1321,7
V,14,9,8880,8
V,14,10,5911,9
T,15,100000,100000
V,15,1,4298
V,15,2,10038,1
V,15,3,2016,2
V,15,4,9012,3
V,15,5,4018,4
V,15,6,159,5
V,15,7,2944,6
V,15,8,1087,7
T,16,100000,100000
V,16,1,1432
V,16,2,186,1
V,16,3,170,2
V,16,4,565,3
V,16,5,290,4
V,16,6,291,5
V,16,7,122,6
V,16,8,2071,7
V,16,9,498,8
