T,1,5000,5000
V,1,1,170
V,1,2,72,1
V,1,3,509,2
V,1,4,68,3
V,1,5,52,4
T,2,5000,5000
V,2,1,34
V,2,2,66,1
V,2,3,20,2
V,2,4,55,3
V,2,5,125,4
V,2,6,141,5
V,2,7,137,6
V,2,8,62,7
V,2,9,37,8
T,3,10000,10000
V,3,1,6
V,3,2,484,1
V,3,3,93,2
V,3,4,88,3
V,3,5,44,4
V,3,6,74,5
V,3,7,79,6
V,3,8,34,7
V,3,9,18,8
T,4,10000,10000
V,4,1,615
V,4,2,366,1
V,4,3,563,2
V,4,4,189,3
V,4,5,67,4
V,4,6,1704,5
T,5,10000,10000
V,5,1,73
V,5,2,177,1
V,5,3,599,2
V,5,4,223,3
V,5,5,434,4
V,5,6,241,5
V,5,7,584,6
V,5,8,49,7
V,5,9,162,8
V,5,10,6,9
T,6,10000,10000
V,6,1,270
V,6,2,25,1
V,6,3,308,2
V,6,4,546,3
V,6,5,705,4
V,6,6,1458,5
V,6,7,2206,6
V,6,8,108,7
V,6,9,206,8
V,6,10,447,9
T,7,10000,10000
V,7,1,505
V,7,2,115,1
V,7,3,103,2
V,7,4,475,3
V,7,5,122,4
V,7,6,1113,5
T,8,10000,10000
V,8,1,498
V,8,2,111,1
V,8,3,598,2
V,8,4,540,3
V,8,5,844,4
V,8,6,37,5
V,8,7,6,6
T,9,20000,20000
V,9,1,3034
V,9,2,1082,1
V,9,3,2292,2
V,9,4,1804,3
V,9,5,1716,4
V,9,6,1884,5
V,9,7,1289,6
V,9,8,198,7
T,10,20000,20000
V,10,1,30
V,10,2,81,1
V,10,3,2,2
V,10,4,88,3
V,10,5,136,4
V,10,6,128,5
V,10,7,72,6
V,10,8,146,7
V,10,9,3,8
T,11,20000,20000
V,11,1,114
V,11,2,34,1
V,11,3,75,2
V,11,4,61,3
V,11,5,45,4
V,11,6,93,5
V,11,7,54,6
V,11,8,125,7
V,11,9,81,8
V,11,10,132,9
T,12,50000,50000
V,12,1,1352
V,12,2,433,1
V,12,3,435,2
V,12,4,3061,3
V,12,5,2064,4
V,12,6,35,5
V,12,7,1034,6
V,12,8,3158,7
V,12,9,1413,8
V,12,10,1474,9
T,13,100000,100000
V,13,1,88
V,13,2,3684,1
V,13,3,4340,2
V,13,4,3759,3
V,13,5,622,4
V,13,6,13454,5
T,14,100000,100000
V,14,1,3846
V,14,2,2294,1
V,14,3,379,2
V,14,4,3150,3
V,14,5,4054,4
T,15,100000,100000
V,15,1,4278
V,15,2,1924,1
V,15,3,9181,2
V,15,4,1631,3
V,15,5,11567,4
V,15,6,704,5
V,15,7,16112,6
V,15,8,10659,7
T,16,200000,200000
V,16,1,23426
V,16,2,8471,1
V,16,3,10364,2
V,16,4,7401,3
V,16,5,5204,4
V,16,6,6321,5
V,16,7,14166,6
V,16,8,56184,7
V,16,9,4055,8
