T,1,1000,1000
V,1,1,1
V,1,2,1,1
V,1,3,1,2
V,1,4,1,3
V,1,5,1,4
V,1,6,1,5
V,1,7,1,6
V,1,8,1,7
V,1,9,1,8
T,2,2000,2000
V,2,1,1
V,2,2,12,1
V,2,3,5,2
V,2,4,24,3
V,2,5,10,4
V,2,6,1,5
V,2,7,7,6
V,2,8,20,7
V,2,9,27,8
V,2,10,5,9
T,3,5000,5000
V,3,1,18
V,3,2,3,1
V,3,3,17,2
V,3,4,23,3
V,3,5,30,4
V,3,6,2,5
V,3,7,57,6
T,4,10000,10000
V,4,1,16
V,4,2,67,1
V,4,3,3,2
V,4,4,25,3
V,4,5,19,4
V,4,6,23,5
V,4,7,8,6
V,4,8,15,7
T,5,10000,10000
V,5,1,18
V,5,2,725,1
V,5,3,56,2
V,5,4,314,3
V,5,5,295,4
V,5,6,298,5
V,5,7,142,6
V,5,8,89,7
V,5,9,15,8
V,5,10,219,9
T,6,10000,10000
V,6,1,492
V,6,2,694,1
V,6,3,309,2
V,6,4,207,3
V,6,5,390,4
T,7,10000,10000
V,7,1,42
V,7,2,264,1
V,7,3,149,2
V,7,4,203,3
V,7,5,296,4
V,7,6,35,5
V,7,7,60,6
V,7,8,366,7
V,7,9,299,8
V,7,10,7,9
T,8,10000,10000
V,8,1,160
V,8,2,408,1
V,8,3,358,2
V,8,4,330,3
V,8,5,186,4
V,8,6,509,5
V,8,7,23,6
V,8,8,583,7
V,8,9,52,8
V,8,10,109,9
T,9,10000,10000
V,9,1,3
V,9,2,21,1
V,9,3,14,2
V,9,4,120,3
V,9,5,45,4
V,9,6,25,5
V,9,7,5,6
V,9,8,1,7
V,9,9,36,8
T,10,10000,10000
V,10,1,167
V,10,2,191,1
V,10,3,50,2
V,10,4,44,3
V,10,5,659,4
V,10,6,125,5
V,10,7,703,6
V,10,8,110,7
V,10,9,595,8
T,11,10000,10000
V,11,1,80
V,11,2,19,1
V,11,3,96,2
V,11,4,648,3
V,11,5,4,4
V,11,6,901,5
V,11,7,524,6
V,11,8,253,7
V,11,9,2058,8
T,12,10000,10000
V,12,1,26
V,12,2,414,1
V,12,3,610,2
V,12,4,283,3
V,12,5,221,4
V,12,6,76,5
V,12,7,234,6
T,13,20000,20000
V,13,1,171
V,13,2,74,1
V,13,3,47,2
V,13,4,391,3
V,13,5,1643,4
V,13,6,339,5
V,13,7,61,6
T,14,20000,20000
V,14,1,490
V,14,2,46,1
V,14,3,181,2
V,14,4,291,3
V,14,5,309,4
V,14,6,181,5
V,14,7,744,6
V,14,8,87,7
T,15,20000,20000
V,15,1,50
V,15,2,222,1
V,15,3,125,2
V,15,4,54,3
V,15,5,602,4
V,15,6,17,5
V,15,7,506,6
V,15,8,106,7
V,15,9,16,8
T,16,20000,20000
V,16,1,401
V,16,2,234,1
V,16,3,560,2
V,16,4,56,3
V,16,5,919,4
V,16,6,795,5
V,16,7,260,6
V,16,8,823,7
T,17,20000,20000
V,17,1,44
