T,1,1000,1000
V,1,1,11
V,1,2,1,1
V,1,3,1,2
V,1,4,3,3
V,1,5,18,4
V,1,6,12,5
T,2,1000,1000
V,2,1,5
V,2,2,15,1
V,2,3,44,2
V,2,4,11,3
V,2,5,5,4
V,2,6,1,5
V,2,7,18,6
V,2,8,20,7
T,3,5000,5000
V,3,1,566
V,3,2,321,1
V,3,3,408,2
V,3,4,216,3
V,3,5,154,4
T,4,10000,10000
V,4,1,24
V,4,2,44,1
V,4,3,90,2
V,4,4,23,3
V,4,5,17,4
V,4,6,96,5
V,4,7,10,6
V,4,8,92,7
V,4,9,41,8
V,4,10,42,9
T,5,10000,10000
V,5,1,225
V,5,2,323,1
V,5,3,331,2
V,5,4,292,3
V,5,5,106,4
V,5,6,152,5
V,5,7,126,6
V,5,8,136,7
V,5,9,105,8
V,5,10,57,9
T,6,10000,10000
V,6,1,121
V,6,2,166,1
V,6,3,316,2
V,6,4,656,3
V,6,5,39,4
T,7,10000,10000
V,7,1,5
V,7,2,81,1
V,7,3,10,2
V,7,4,254,3
V,7,5,53,4
V,7,6,521,5
V,7,7,85,6
V,7,8,125,7
V,7,9,53,8
V,7,10,986,9
T,8,10000,10000
V,8,1,233
V,8,2,26,1
V,8,3,215,2
V,8,4,10,3
V,8,5,367,4
T,9,10000,10000
V,9,1,61
V,9,2,24,1
V,9,3,211,2
V,9,4,1004,3
V,9,5,221,4
T,10,10000,10000
V,10,1,10
V,10,2,1,1
V,10,3,42,2
V,10,4,14,3
V,10,5,12,4
V,10,6,28,5
V,10,7,20,6
V,10,8,15,7
V,10,9,50,8
V,10,10,23,9
T,11,10000,10000
V,11,1,163
V,11,2,10,1
V,11,3,190,2
V,11,4,20,3
V,11,5,32,4
V,11,6,67,5
V,11,7,23,6
V,11,8,57,7
V,11,9,13,8
T,12,20000,20000
V,12,1,78
V,12,2,11,1
V,12,3,70,2
V,12,4,96,3
V,12,5,190,4
T,13,20000,20000
V,13,1,3097
V,13,2,106,1
V,13,3,1376,2
V,13,4,570,3
V,13,5,345,4
V,13,6,1169,5
T,14,20000,20000
V,14,1,60
V,14,2,105,1
V,14,3,79,2
V,14,4,32,3
V,14,5,35,4
V,14,6,105,5
T,15,20000,20000
V,15,1,9
V,15,2,185,1
V,15,3,13,2
V,15,4,174,3
V,15,5,88,4
V,15,6,63,5
V,15,7,6,6
V,15,8,43,7
V,15,9,265,8
T,16,20000,20000
V,16,1,38
V,16,2,94,1
V,16,3,39,2
V,16,4,410,3
V,16,5,75,4
V,16,6,99,5
V,16,7,176,6
V,16,8,104,7
V,16,9,84,8
V,16,10,24,9
T,17,20000,20000
V,17,1,13
V,17,2,28,1
V,17,3,9,2
V,17,4,12,3
V,17,5,42,4
V,17,6,31,5
V,17,7,139,6
V,17,8,109,7
V,17,9,112,8
V,17,10,42,9
T,18,20000,20000
V,18,1,2
V,18,2,7,1
V,18,3,12,2
V,18,4,10,3
V,18,5,8,4
T,19,20000,20000
V,19,1,82
V,19,2,662,1
V,19,3,242,2
V,19,4,105,3
V,19,5,301,4
T,20,20000,20000
V,20,1,240
V,20,2,1492,1
V,20,3,1150,2
V,20,4,3495,3
V,20,5,1517,4
T,21,20000,20000
V,21,1,332
V,21,2,315,1
V,21,3,1234,2
V,21,4,708,3
V,21,5,57,4
T,22,20000,20000
V,22,1,6
V,22,2,111,1
V,22,3,134,2
V,22,4,76,3
V,22,5,119,4
V,22,6,159,5
V,22,7,22,6
V,22,8,318,7
T,23,20000,20000
V,23,1,6
V,23,2,1831,1
V,23,3,3,2
V,23,4,253,3
V,23,5,229,4
V,23,6,416,5
V,23,7,98,6
T,24,50000,50000
V,24,1,20
V,24,2,139,1
V,24,3,588,2
V,24,4,52,3
V,24,5,46,4
V,24,6,270,5
V,24,7,114,6
V,24,8,310,7
V,24,9,229,8
V,24,10,198,9
T,25,50000,50000
V,25,1,698
V,25,2,324,1
V,25,3,379,2
V,25,4,315,3
V,25,5,1058,4
V,25,6,133,5
V,25,7,81,6
V,25,8,39,7
V,25,9,1228,8
T,26,50000,50000
V,26,1,30
V,26,2,86,1
V,26,3,17,2
V,26,4,40,3
V,26,5,80,4
V,26,6,61,5
V,26,7,72,6
V,26,8,43,7
V,26,9,51,8
T,27,100000,100000
V,27,1,1871
V,27,2,1283,1
V,27,3,182,2
V,27,4,1514,3
V,27,5,163,4
T,28,100000,100000
V,28,1,88
V,28,2,181,1
V,28,3,224,2
V,28,4,272,3
V,28,5,39,4
V,28,6,115,5
V,28,7,246,6
V,28,8,114,7
V,28,9,208,8
V,28,10,222,9
T,29,100000,100000
V,29,1,3856
V,29,2,2750,1
V,29,3,1251,2
V,29,4,1277,3
V,29,5,720,4
V,29,6,580,5
V,29,7,9008,6
V,29,8,925,7
V,29,9,1530,8
V,29,10,1216,9
T,30,100000,100000
V,30,1,6323
V,30,2,10387,1
V,30,3,18401,2
V,30,4,11040,3
V,30,5,416,4
V,30,6,12198,5
V,30,7,1090,6
V,30,8,4600,7
T,31,100000,100000
V,31,1,902
V,31,2,2063,1
V,31,3,3936,2
V,31,4,3065,3
V,31,5,12345,4
V,31,6,2367,5
T,32,100000,100000
V,32,1,39
V,32,2,225,1
V,32,3,8,2
V,32,4,27,3
V,32,5,99,4
V,32,6,55,5
V,32,7,74,6
V,32,8,23,7
V,32,9,133,8
