T,1,1000,1000
V,1,1,1
V,1,2,2,1
V,1,3,7,2
V,1,4,13,3
V,1,5,8,4
V,1,6,1,5
V,1,7,5,6
V,1,8,11,7
V,1,9,3,8
T,2,1000,1000
V,2,1,2
V,2,2,2,1
V,2,3,2,2
V,2,4,2,3
V,2,5,2,4
T,3,10000,10000
V,3,1,1149
V,3,2,1652,1
V,3,3,39,2
V,3,4,66,3
V,3,5,148,4
T,4,10000,10000
V,4,1,167
V,4,2,60,1
V,4,3,453,2
V,4,4,159,3
V,4,5,70,4
V,4,6,35,5
V,4,7,271,6
T,5,10000,10000
V,5,1,66
V,5,2,11,1
V,5,3,622,2
V,5,4,356,3
V,5,5,420,4
V,5,6,390,5
V,5,7,2053,6
V,5,8,154,7
V,5,9,212,8
V,5,10,159,9
T,6,10000,10000
V,6,1,470
V,6,2,525,1
V,6,3,47,2
V,6,4,233,3
V,6,5,261,4
V,6,6,517,5
V,6,7,90,6
T,7,20000,20000
V,7,1,82
V,7,2,251,1
V,7,3,27,2
V,7,4,45,3
V,7,5,47,4
V,7,6,11,5
V,7,7,65,6
V,7,8,502,7
V,7,9,67,8
T,8,20000,20000
V,8,1,37
V,8,2,582,1
V,8,3,112,2
V,8,4,54,3
V,8,5,322,4
V,8,6,226,5
V,8,7,208,6
V,8,8,86,7
V,8,9,30,8
T,9,20000,20000
V,9,1,312
V,9,2,804,1
V,9,3,831,2
V,9,4,147,3
V,9,5,607,4
T,10,20000,20000
V,10,1,224
V,10,2,14,1
V,10,3,37,2
V,10,4,350,3
V,10,5,20,4
V,10,6,260,5
V,10,7,204,6
V,10,8,164,7
V,10,9,79,8
V,10,10,25,9
T,11,20000,20000
V,11,1,37
V,11,2,742,1
V,11,3,92,2
V,11,4,190,3
V,11,5,264,4
V,11,6,7,5
V,11,7,450,6
V,11,8,25,7
V,11,9,81,8
V,11,10,270,9
T,12,100000,100000
V,12,1,31
V,12,2,181,1
V,12,3,343,2
V,12,4,124,3
V,12,5,35,4
V,12,6,173,5
V,12,7,162,6
V,12,8,305,7
V,12,9,175,8
