T,1,5000,5000
V,1,1,161
V,1,2,1,1
V,1,3,227,2
V,1,4,90,3
V,1,5,2,4
V,1,6,342,5
V,1,7,276,6
T,2,10000,10000
V,2,1,88
V,2,2,1,1
V,2,3,77,2
V,2,4,61,3
V,2,5,55,4
V,2,6,2,5
T,3,10000,10000
V,3,1,135
V,3,2,5,1
V,3,3,151,2
V,3,4,109,3
V,3,5,423,4
V,3,6,241,5
V,3,7,429,6
V,3,8,109,7
T,4,10000,10000
V,4,1,5
V,4,2,67,1
V,4,3,12,2
V,4,4,47,3
V,4,5,552,4
V,4,6,102,5
V,4,7,40,6
V,4,8,7,7
V,4,9,51,8
V,4,10,27,9
T,5,20000,20000
V,5,1,773
V,5,2,3349,1
V,5,3,110,2
V,5,4,465,3
V,5,5,170,4
V,5,6,2592,5
V,5,7,948,6
V,5,8,1021,7
T,6,20000,20000
V,6,1,10
V,6,2,63,1
V,6,3,68,2
V,6,4,137,3
V,6,5,4,4
V,6,6,37,5
V,6,7,14,6
V,6,8,24,7
V,6,9,9,8
T,7,20000,20000
V,7,1,122
V,7,2,447,1
V,7,3,274,2
V,7,4,17,3
V,7,5,48,4
V,7,6,152,5
V,7,7,298,6
T,8,20000,20000
V,8,1,63
V,8,2,7,1
V,8,3,28,2
V,8,4,31,3
V,8,5,52,4
V,8,6,82,5
V,8,7,109,6
V,8,8,7,7
V,8,9,7,8
T,9,20000,20000
V,9,1,116
V,9,2,258,1
V,9,3,9,2
V,9,4,120,3
V,9,5,33,4
T,10,50000,50000
V,10,1,679
V,10,2,498,1
V,10,3,300,2
V,10,4,1485,3
V,10,5,13,4
V,10,6,405,5
V,10,7,874,6
V,10,8,373,7
V,10,9,328,8
V,10,10,813,9
T,11,100000,100000
V,11,1,3028
V,11,2,142,1
V,11,3,242,2
V,11,4,93,3
V,11,5,517,4
V,11,6,889,5
V,11,7,2932,6
T,12,100000,100000
V,12,1,3791
V,12,2,3685,1
V,12,3,322,2
V,12,4,1718,3
V,12,5,11440,4
V,12,6,2693,5
V,12,7,2144,6
V,12,8,2469,7
V,12,9,2395,8
