T,1,1000,1000
V,1,1,2
V,1,2,1,1
V,1,3,13,2
V,1,4,1,3
V,1,5,11,4
V,1,6,6,5
V,1,7,8,6
V,1,8,1,7
V,1,9,7,8
T,2,2000,2000
V,2,1,60
V,2,2,217,1
V,2,3,75,2
V,2,4,30,3
V,2,5,10,4
T,3,10000,10000
V,3,1,227
V,3,2,61,1
V,3,3,36,2
V,3,4,134,3
V,3,5,230,4
V,3,6,41,5
V,3,7,187,6
V,3,8,92,7
V,3,9,197,8
V,3,10,179,9
T,4,10000,10000
V,4,1,781
V,4,2,172,1
V,4,3,259,2
V,4,4,333,3
V,4,5,304,4
T,5,10000,10000
V,5,1,32
V,5,2,11,1
V,5,3,73,2
V,5,4,89,3
V,5,5,70,4
V,5,6,27,5
T,6,20000,20000
V,6,1,5453
V,6,2,293,1
V,6,3,4434,2
V,6,4,748,3
V,6,5,1280,4
T,7,20000,20000
V,7,1,108
V,7,2,34,1
V,7,3,17,2
V,7,4,18,3
V,7,5,23,4
V,7,6,198,5
V,7,7,155,6
V,7,8,134,7
T,8,20000,20000
V,8,1,74
V,8,2,20,1
V,8,3,178,2
V,8,4,104,3
V,8,5,38,4
V,8,6,56,5
V,8,7,50,6
V,8,8,52,7
T,9,100000,100000
V,9,1,5
V,9,2,2372,1
V,9,3,2866,2
V,9,4,4014,3
V,9,5,717,4
V,9,6,442,5
V,9,7,1035,6
V,9,8,1185,7
V,9,9,199,8
T,10,100000,100000
V,10,1,2509
V,10,2,881,1
V,10,3,202,2
V,10,4,120,3
V,10,5,108,4
V,10,6,26,5
V,10,7,16,6
V,10,8,1077,7
V,10,9,1956,8
V,10,10,925,9
T,11,100000,100000
V,11,1,474
V,11,2,1056,1
V,11,3,1124,2
V,11,4,1151,3
V,11,5,2674,4
V,11,6,2618,5
V,11,7,972,6
V,11,8,860,7
V,11,9,973,8
T,12,200000,200000
V,12,1,514
V,12,2,378,1
V,12,3,36,2
V,12,4,589,3
V,12,5,514,4
