T,1,2000,2000
V,1,1,6
V,1,2,96,1
V,1,3,126,2
V,1,4,105,3
V,1,5,17,4
V,1,6,112,5
V,1,7,1,6
V,1,8,262,7
V,1,9,31,8
T,2,10000,10000
V,2,1,72
V,2,2,27,1
V,2,3,4,2
V,2,4,2,3
V,2,5,26,4
V,2,6,2,5
V,2,7,33,6
V,2,8,2,7
V,2,9,12,8
T,3,10000,10000
V,3,1,243
V,3,2,165,1
V,3,3,155,2
V,3,4,398,3
V,3,5,47,4
T,4,20000,20000
V,4,1,131
V,4,2,249,1
V,4,3,201,2
V,4,4,306,3
V,4,5,486,4
V,4,6,133,5
V,4,7,362,6
V,4,8,275,7
T,5,20000,20000
V,5,1,79
V,5,2,13,1
V,5,3,222,2
V,5,4,70,3
V,5,5,104,4
T,6,20000,20000
V,6,1,398
V,6,2,110,1
V,6,3,447,2
V,6,4,184,3
V,6,5,641,4
V,6,6,977,5
V,6,7,1895,6
V,6,8,89,7
T,7,20000,20000
V,7,1,1225
V,7,2,420,1
V,7,3,984,2
V,7,4,631,3
V,7,5,3388,4
V,7,6,2078,5
V,7,7,1182,6
T,8,20000,20000
V,8,1,552
V,8,2,138,1
V,8,3,1870,2
V,8,4,5,3
V,8,5,1337,4
T,9,100000,100000
V,9,1,1406
V,9,2,354,1
V,9,3,1607,2
V,9,4,2000,3
V,9,5,1588,4
V,9,6,689,5
V,9,7,2741,6
V,9,8,528,7
V,9,9,3676,8
V,9,10,1249,9
T,10,100000,100000
V,10,1,636
V,10,2,58,1
V,10,3,1479,2
V,10,4,77,3
V,10,5,18,4
V,10,6,2494,5
V,10,7,168,6
T,11,100000,100000
V,11,1,187
V,11,2,3563,1
V,11,3,3396,2
V,11,4,3073,3
V,11,5,41,4
V,11,6,10679,5
T,12,100000,100000
V,12,1,70
V,12,2,657,1
V,12,3,585,2
V,12,4,1050,3
V,12,5,382,4
V,12,6,361,5
V,12,7,5,6
