T,1,2000,2000
V,1,1,66
V,1,2,10,1
V,1,3,10,2
V,1,4,30,3
V,1,5,219,4
V,1,6,136,5
V,1,7,30,6
V,1,8,14,7
V,1,9,6,8
T,2,10000,10000
V,2,1,20
V,2,2,83,1
V,2,3,79,2
V,2,4,17,3
V,2,5,39,4
V,2,6,32,5
V,2,7,61,6
V,2,8,175,7
V,2,9,132,8
V,2,10,68,9
T,3,10000,10000
V,3,1,295
V,3,2,38,1
V,3,3,125,2
V,3,4,138,3
V,3,5,5,4
V,3,6,77,5
V,3,7,58,6
V,3,8,525,7
T,4,10000,10000
V,4,1,121
V,4,2,120,1
V,4,3,31,2
V,4,4,53,3
V,4,5,284,4
V,4,6,278,5
V,4,7,193,6
V,4,8,283,7
T,5,20000,20000
V,5,1,960
V,5,2,237,1
V,5,3,1423,2
V,5,4,270,3
V,5,5,161,4
V,5,6,581,5
V,5,7,497,6
T,6,20000,20000
V,6,1,221
V,6,2,1027,1
V,6,3,13,2
V,6,4,3833,3
V,6,5,2230,4
V,6,6,3102,5
T,7,20000,20000
V,7,1,267
V,7,2,455,1
V,7,3,259,2
V,7,4,65,3
V,7,5,144,4
V,7,6,888,5
V,7,7,143,6
V,7,8,151,7
V,7,9,152,8
T,8,20000,20000
V,8,1,21
V,8,2,8,1
V,8,3,80,2
V,8,4,19,3
V,8,5,27,4
V,8,6,8,5
V,8,7,62,6
T,9,50000,50000
V,9,1,2324
V,9,2,4408,1
V,9,3,6850,2
V,9,4,200,3
V,9,5,2283,4
T,10,50000,50000
V,10,1,503
V,10,2,42,1
V,10,3,43,2
V,10,4,7319,3
V,10,5,524,4
T,11,100000,100000
V,11,1,674
V,11,2,491,1
V,11,3,620,2
V,11,4,385,3
V,11,5,118,4
V,11,6,574,5
V,11,7,54,6
T,12,100000,100000
V,12,1,86
V,12,2,887,1
V,12,3,661,2
V,12,4,223,3
V,12,5,158,4
V,12,6,23,5
V,12,7,790,6
