T,1,1000,1000
V,1,1,44
V,1,2,44,1
V,1,3,80,2
V,1,4,16,3
V,1,5,34,4
V,1,6,23,5
V,1,7,116,6
V,1,8,38,7
V,1,9,40,8
V,1,10,10,9
T,2,2000,2000
V,2,1,128
V,2,2,32,1
V,2,3,149,2
V,2,4,74,3
V,2,5,229,4
V,2,6,501,5
V,2,7,50,6
V,2,8,70,7
T,3,5000,5000
V,3,1,476
V,3,2,344,1
V,3,3,512,2
V,3,4,35,3
V,3,5,118,4
V,3,6,577,5
V,3,7,367,6
V,3,8,1064,7
T,4,5000,5000
V,4,1,721
V,4,2,1013,1
V,4,3,325,2
V,4,4,114,3
V,4,5,44,4
V,4,6,1205,5
V,4,7,676,6
T,5,10000,10000
V,5,1,916
V,5,2,1334,1
V,5,3,44,2
V,5,4,4126,3
V,5,5,8,4
V,5,6,377,5
T,6,10000,10000
V,6,1,312
V,6,2,201,1
V,6,3,671,2
V,6,4,1133,3
V,6,5,459,4
V,6,6,1084,5
V,6,7,165,6
V,6,8,127,7
V,6,9,6,8
V,6,10,140,9
T,7,10000,10000
V,7,1,1180
V,7,2,363,1
V,7,3,588,2
V,7,4,1709,3
V,7,5,916,4
V,7,6,48,5
V,7,7,2391,6
T,8,10000,10000
V,8,1,327
V,8,2,581,1
V,8,3,578,2
V,8,4,509,3
V,8,5,1975,4
V,8,6,700,5
V,8,7,308,6
V,8,8,1504,7
V,8,9,1033,8
T,9,20000,20000
V,9,1,1107
V,9,2,3016,1
V,9,3,6012,2
V,9,4,1825,3
V,9,5,1442,4
V,9,6,701,5
V,9,7,1947,6
V,9,8,145,7
T,10,20000,20000
V,10,1,193
V,10,2,3418,1
V,10,3,3457,2
V,10,4,552,3
V,10,5,1362,4
T,11,20000,20000
V,11,1,2180
V,11,2,189,1
V,11,3,148,2
V,11,4,10,3
V,11,5,1025,4
V,11,6,2809,5
T,12,20000,20000
V,12,1,146
V,12,2,347,1
V,12,3,52,2
V,12,4,283,3
V,12,5,227,4
V,12,6,106,5
V,12,7,397,6
T,13,20000,20000
V,13,1,2135
V,13,2,755,1
V,13,3,548,2
V,13,4,3107,3
V,13,5,1992,4
V,13,6,777,5
V,13,7,757,6
V,13,8,4304,7
V,13,9,535,8
V,13,10,1473,9
T,14,20000,20000
V,14,1,1745
V,14,2,883,1
V,14,3,1488,2
V,14,4,1390,3
V,14,5,1340,4
V,14,6,242,5
V,14,7,378,6
V,14,8,1210,7
T,15,20000,20000
V,15,1,520
V,15,2,568,1
V,15,3,497,2
V,15,4,2534,3
V,15,5,1766,4
V,15,6,201,5
V,15,7,880,6
T,16,20000,20000
V,16,1,205
V,16,2,31,1
V,16,3,1099,2
V,16,4,146,3
V,16,5,734,4
V,16,6,687,5
V,16,7,30,6
V,16,8,1351,7
T,17,20000,20000
V,17,1,1591
V,17,2,1438,1
V,17,3,3631,2
V,17,4,1350,3
V,17,5,3361,4
V,17,6,1652,5
V,17,7,4764,6
T,18,50000,50000
V,18,1,5864
V,18,2,3099,1
V,18,3,6047,2
V,18,4,4100,3
V,18,5,12217,4
T,19,50000,50000
V,19,1,4987
V,19,2,6398,1
V,19,3,9119,2
V,19,4,1034,3
V,19,5,12947,4
V,19,6,6820,5
T,20,50000,50000
V,20,1,2433
V,20,2,3741,1
V,20,3,19234,2
V,20,4,323,3
V,20,5,23459,4
T,21,50000,50000
V,21,1,1084
V,21,2,8979,1
V,21,3,3488,2
V,21,4,3509,3
V,21,5,5498,4
V,21,6,2328,5
V,21,7,1181,6
V,21,8,1723,7
V,21,9,283,8
V,21,10,618,9
T,22,100000,100000
V,22,1,36955
V,22,2,20080,1
V,22,3,22591,2
V,22,4,1683,3
V,22,5,8006,4
T,23,100000,100000
V,23,1,11901
V,23,2,15696,1
V,23,3,14886,2
V,23,4,10943,3
V,23,5,4291,4
T,24,100000,100000
V,24,1,2384
V,24,2,1174,1
V,24,3,9424,2
V,24,4,1068,3
V,24,5,8733,4
V,24,6,3085,5
V,24,7,11561,6
V,24,8,1150,7
V,24,9,1143,8
V,24,10,1655,9
