T,1,5000,5000
V,1,1,54
V,1,2,287,1
V,1,3,526,2
V,1,4,1592,3
V,1,5,630,4
V,1,6,662,5
V,1,7,560,6
T,2,10000,10000
V,2,1,1378
V,2,2,3941,1
V,2,3,162,2
V,2,4,2798,3
V,2,5,621,4
T,3,10000,10000
V,3,1,376
V,3,2,1011,1
V,3,3,5307,2
V,3,4,306,3
V,3,5,47,4
V,3,6,69,5
V,3,7,18,6
T,4,10000,10000
V,4,1,117
V,4,2,340,1
V,4,3,87,2
V,4,4,96,3
V,4,5,36,4
V,4,6,69,5
T,5,10000,10000
V,5,1,3723
V,5,2,518,1
V,5,3,1671,2
V,5,4,1181,3
V,5,5,533,4
V,5,6,665,5
T,6,10000,10000
V,6,1,1161
V,6,2,332,1
V,6,3,98,2
V,6,4,1450,3
V,6,5,2084,4
V,6,6,1286,5
T,7,10000,10000
V,7,1,125
V,7,2,176,1
V,7,3,2428,2
V,7,4,108,3
V,7,5,153,4
V,7,6,1995,5
V,7,7,190,6
V,7,8,934,7
V,7,9,989,8
V,7,10,57,9
T,8,10000,10000
V,8,1,2281
V,8,2,504,1
V,8,3,835,2
V,8,4,4431,3
V,8,5,337,4
T,9,20000,20000
V,9,1,3241
V,9,2,3422,1
V,9,3,782,2
V,9,4,4280,3
V,9,5,2124,4
T,10,20000,20000
V,10,1,7644
V,10,2,2333,1
V,10,3,964,2
V,10,4,2098,3
V,10,5,2077,4
V,10,6,407,5
V,10,7,2358,6
T,11,20000,20000
V,11,1,2466
V,11,2,4574,1
V,11,3,206,2
V,11,4,2025,3
V,11,5,558,4
V,11,6,971,5
V,11,7,144,6
V,11,8,1480,7
V,11,9,2581,8
V,11,10,776,9
T,12,20000,20000
V,12,1,81
V,12,2,1,1
V,12,3,34,2
V,12,4,20,3
V,12,5,96,4
V,12,6,25,5
V,12,7,2,6
V,12,8,16,7
T,13,20000,20000
V,13,1,63
V,13,2,106,1
V,13,3,67,2
V,13,4,16,3
V,13,5,3,4
V,13,6,73,5
T,14,50000,50000
V,14,1,2478
V,14,2,1206,1
V,14,3,270,2
V,14,4,3678,3
V,14,5,2090,4
V,14,6,1676,5
V,14,7,853,6
V,14,8,989,7
V,14,9,4210,8
T,15,100000,100000
V,15,1,540
V,15,2,14667,1
V,15,3,6589,2
V,15,4,47834,3
V,15,5,5320,4
V,15,6,21377,5
T,16,100000,100000
V,16,1,15936
V,16,2,5203,1
V,16,3,429,2
V,16,4,14717,3
V,16,5,21921,4
V,16,6,10929,5
V,16,7,3915,6
V,16,8,15837,7
V,16,9,10233,8
T,17,100000,100000
V,17,1,1307
V,17,2,926,1
V,17,3,851,2
V,17,4,8296,3
V,17,5,16466,4
V,17,6,4041,5
V,17,7,3630,6
V,17,8,995,7
V,17,9,1364,8
T,18,100000,100000
V,18,1,674
V,18,2,354,1
V,18,3,1005,2
V,18,4,669,3
V,18,5,1025,4
T,19,100000,100000
V,19,1,2618
V,19,2,8559,1
V,19,3,8426,2
V,19,4,12091,3
V,19,5,7255,4
V,19,6,7656,5
V,19,7,1043,6
V,19,8,4372,7
V,19,9,2141,8
V,19,10,19763,9
T,20,100000,100000
V,20,1,429
V,20,2,329,1
V,20,3,88,2
V,20,4,403,3
V,20,5,365,4
V,20,6,586,5
V,20,7,53,6
V,20,8,149,7
V,20,9,219,8
T,21,100000,100000
V,21,1,5708
V,21,2,39551,1
V,21,3,903,2
V,21,4,1033,3
V,21,5,12880,4
V,21,6,1395,5
V,21,7,33335,6
T,22,100000,100000
V,22,1,36517
V,22,2,677,1
V,22,3,16465,2
V,22,4,2054,3
V,22,5,15466,4
V,22,6,14279,5
T,23,200000,200000
V,23,1,28597
V,23,2,2001,1
V,23,3,31180,2
V,23,4,3626,3
V,23,5,33345,4
V,23,6,15899,5
T,24,1000000,1000000
V,24,1,88074
V,24,2,70292,1
V,24,3,204891,2
V,24,4,205766,3
V,24,5,4763,4
