T,1,1000,1000
V,1,1,12
V,1,2,69,1
V,1,3,5,2
V,1,4,97,3
V,1,5,2,4
V,1,6,7,5
V,1,7,7,6
V,1,8,24,7
V,1,9,14,8
T,2,2000,2000
V,2,1,23
V,2,2,2,1
V,2,3,8,2
V,2,4,14,3
V,2,5,4,4
V,2,6,1,5
V,2,7,12,6
V,2,8,19,7
T,3,5000,5000
V,3,1,68
V,3,2,596,1
V,3,3,11,2
V,3,4,1016,3
V,3,5,325,4
V,3,6,437,5
V,3,7,1111,6
V,3,8,285,7
V,3,9,96,8
T,4,10000,10000
V,4,1,1075
V,4,2,1964,1
V,4,3,851,2
V,4,4,472,3
V,4,5,260,4
V,4,6,957,5
V,4,7,2693,6
T,5,10000,10000
V,5,1,4302
V,5,2,3023,1
V,5,3,235,2
V,5,4,560,3
V,5,5,1408,4
T,6,10000,10000
V,6,1,2191
V,6,2,327,1
V,6,3,1053,2
V,6,4,640,3
V,6,5,409,4
V,6,6,4192,5
T,7,10000,10000
V,7,1,311
V,7,2,850,1
V,7,3,2046,2
V,7,4,1363,3
V,7,5,13,4
T,8,10000,10000
V,8,1,338
V,8,2,415,1
V,8,3,503,2
V,8,4,435,3
V,8,5,540,4
V,8,6,395,5
V,8,7,366,6
V,8,8,377,7
V,8,9,600,8
T,9,10000,10000
V,9,1,210
V,9,2,359,1
V,9,3,175,2
V,9,4,1240,3
V,9,5,2655,4
T,10,10000,10000
V,10,1,224
V,10,2,2682,1
V,10,3,637,2
V,10,4,914,3
V,10,5,2022,4
V,10,6,991,5
T,11,10000,10000
V,11,1,1097
V,11,2,1308,1
V,11,3,1269,2
V,11,4,1244,3
V,11,5,178,4
V,11,6,1337,5
V,11,7,1402,6
T,12,10000,10000
V,12,1,1307
V,12,2,1027,1
V,12,3,28,2
V,12,4,47,3
V,12,5,1331,4
V,12,6,1020,5
V,12,7,360,6
V,12,8,388,7
V,12,9,14,8
V,12,10,450,9
T,13,20000,20000
V,13,1,602
V,13,2,3213,1
V,13,3,5351,2
V,13,4,778,3
V,13,5,2608,4
V,13,6,3656,5
V,13,7,324,6
V,13,8,2936,7
V,13,9,508,8
T,14,20000,20000
V,14,1,865
V,14,2,1692,1
V,14,3,280,2
V,14,4,7306,3
V,14,5,1694,4
V,14,6,3854,5
V,14,7,75,6
T,15,20000,20000
V,15,1,15
V,15,2,9,1
V,15,3,32,2
V,15,4,88,3
V,15,5,4,4
V,15,6,55,5
V,15,7,37,6
V,15,8,14,7
T,16,20000,20000
V,16,1,9757
V,16,2,6408,1
V,16,3,567,2
V,16,4,695,3
V,16,5,2464,4
T,17,100000,100000
V,17,1,1092
V,17,2,797,1
V,17,3,3755,2
V,17,4,43455,3
V,17,5,15934,4
V,17,6,10244,5
V,17,7,6751,6
T,18,100000,100000
V,18,1,13076
V,18,2,6912,1
V,18,3,1664,2
V,18,4,7842,3
V,18,5,6620,4
V,18,6,26372,5
V,18,7,1502,6
V,18,8,8557,7
V,18,9,671,8
V,18,10,10374,9
T,19,100000,100000
V,19,1,7440
V,19,2,17210,1
V,19,3,6331,2
V,19,4,4299,3
V,19,5,2266,4
T,20,100000,100000
V,20,1,8257
V,20,2,7065,1
V,20,3,480,2
V,20,4,103,3
V,20,5,3002,4
V,20,6,1124,5
V,20,7,99,6
V,20,8,550,7
V,20,9,6752,8
T,21,100000,100000
V,21,1,12836
V,21,2,175,1
V,21,3,2254,2
V,21,4,3751,3
V,21,5,3501,4
V,21,6,2506,5
V,21,7,3858,6
T,22,100000,100000
V,22,1,11187
V,22,2,5779,1
V,22,3,19681,2
V,22,4,7784,3
V,22,5,13610,4
V,22,6,11945,5
T,23,100000,100000
V,23,1,4242
V,23,2,7078,1
V,23,3,63,2
V,23,4,14112,3
V,23,5,22173,4
V,23,6,15349,5
V,23,7,16866,6
V,23,8,14136,7
V,23,9,158,8
T,24,200000,200000
V,24,1,9657
V,24,2,8351,1
V,24,3,5522,2
V,24,4,2685,3
V,24,5,10156,4
V,24,6,4298,5
V,24,7,540,6
