T,1,1000,1000
V,1,1,44
V,1,2,151,1
V,1,3,109,2
V,1,4,35,3
V,1,5,2,4
V,1,6,136,5
T,2,10000,10000
V,2,1,1062
V,2,2,1265,1
V,2,3,238,2
V,2,4,265,3
V,2,5,122,4
V,2,6,43,5
T,3,10000,10000
V,3,1,668
V,3,2,1548,1
V,3,3,576,2
V,3,4,553,3
V,3,5,1112,4
V,3,6,9,5
V,3,7,143,6
V,3,8,1136,7
V,3,9,550,8
T,4,10000,10000
V,4,1,1787
V,4,2,108,1
V,4,3,501,2
V,4,4,69,3
V,4,5,483,4
V,4,6,633,5
V,4,7,2223,6
T,5,10000,10000
V,5,1,778
V,5,2,273,1
V,5,3,182,2
V,5,4,392,3
V,5,5,1667,4
V,5,6,2002,5
T,6,10000,10000
V,6,1,1025
V,6,2,59,1
V,6,3,1691,2
V,6,4,1840,3
V,6,5,211,4
V,6,6,1702,5
T,7,10000,10000
V,7,1,1289
V,7,2,803,1
V,7,3,1573,2
V,7,4,99,3
V,7,5,787,4
V,7,6,3184,5
V,7,7,1908,6
T,8,20000,20000
V,8,1,2090
V,8,2,1832,1
V,8,3,403,2
V,8,4,527,3
V,8,5,248,4
V,8,6,5708,5
V,8,7,3958,6
T,9,20000,20000
V,9,1,50
V,9,2,227,1
V,9,3,422,2
V,9,4,676,3
V,9,5,717,4
V,9,6,447,5
V,9,7,1321,6
V,9,8,358,7
V,9,9,448,8
V,9,10,218,9
T,10,20000,20000
V,10,1,23
V,10,2,1656,1
V,10,3,1014,2
V,10,4,882,3
V,10,5,339,4
V,10,6,597,5
V,10,7,581,6
V,10,8,4380,7
V,10,9,2002,8
T,11,20000,20000
V,11,1,1577
V,11,2,4265,1
V,11,3,1662,2
V,11,4,1646,3
V,11,5,4315,4
V,11,6,1757,5
T,12,20000,20000
V,12,1,1866
V,12,2,1480,1
V,12,3,4,2
V,12,4,1711,3
V,12,5,974,4
V,12,6,898,5
V,12,7,97,6
V,12,8,97,7
T,13,20000,20000
V,13,1,1747
V,13,2,1594,1
V,13,3,2475,2
V,13,4,8324,3
V,13,5,3214,4
T,14,20000,20000
V,14,1,2131
V,14,2,1038,1
V,14,3,6141,2
V,14,4,1024,3
V,14,5,686,4
V,14,6,136,5
T,15,50000,50000
V,15,1,986
V,15,2,336,1
V,15,3,391,2
V,15,4,2723,3
V,15,5,445,4
T,16,50000,50000
V,16,1,1277
V,16,2,1309,1
V,16,3,1605,2
V,16,4,991,3
V,16,5,8818,4
V,16,6,812,5
T,17,100000,100000
V,17,1,650
V,17,2,3868,1
V,17,3,20370,2
V,17,4,2152,3
V,17,5,1681,4
V,17,6,13503,5
V,17,7,1804,6
V,17,8,16285,7
V,17,9,19285,8
V,17,10,3540,9
T,18,100000,100000
V,18,1,35
V,18,2,6702,1
V,18,3,26748,2
V,18,4,42,3
V,18,5,56836,4
V,18,6,861,5
T,19,100000,100000
V,19,1,681
V,19,2,456,1
V,19,3,25583,2
V,19,4,13682,3
V,19,5,9805,4
V,19,6,18240,5
V,19,7,14408,6
V,19,8,2868,7
V,19,9,5823,8
V,19,10,2867,9
T,20,100000,100000
V,20,1,28584
V,20,2,7464,1
V,20,3,4783,2
V,20,4,35469,3
V,20,5,16229,4
T,21,100000,100000
V,21,1,11932
V,21,2,836,1
V,21,3,2683,2
V,21,4,8361,3
V,21,5,713,4
T,22,100000,100000
V,22,1,119
V,22,2,7347,1
V,22,3,23314,2
V,22,4,1829,3
V,22,5,882,4
V,22,6,566,5
V,22,7,5431,6
V,22,8,17127,7
T,23,100000,100000
V,23,1,539
V,23,2,2468,1
V,23,3,1096,2
V,23,4,2220,3
V,23,5,1471,4
V,23,6,221,5
V,23,7,6403,6
V,23,8,7889,7
V,23,9,15297,8
V,23,10,44,9
T,24,100000,100000
V,24,1,10074
V,24,2,19670,1
V,24,3,20781,2
V,24,4,1843,3
V,24,5,18010,4
V,24,6,5236,5
V,24,7,16085,6
V,24,8,6511,7
