T,1,2000,2000
V,1,1,3
V,1,2,5,1
V,1,3,1,2
V,1,4,9,3
V,1,5,1,4
V,1,6,1,5
V,1,7,10,6
V,1,8,6,7
V,1,9,1,8
V,1,10,5,9
T,2,5000,5000
V,2,1,14
V,2,2,196,1
V,2,3,75,2
V,2,4,43,3
V,2,5,111,4
V,2,6,137,5
V,2,7,57,6
V,2,8,7,7
V,2,9,267,8
V,2,10,175,9
T,3,5000,5000
V,3,1,7
V,3,2,26,1
V,3,3,4,2
V,3,4,174,3
V,3,5,22,4
V,3,6,58,5
V,3,7,33,6
V,3,8,11,7
V,3,9,27,8
V,3,10,69,9
T,4,10000,10000
V,4,1,182
V,4,2,31,1
V,4,3,96,2
V,4,4,272,3
V,4,5,62,4
T,5,10000,10000
V,5,1,5
V,5,2,238,1
V,5,3,440,2
V,5,4,49,3
V,5,5,6,4
V,5,6,131,5
V,5,7,124,6
T,6,10000,10000
V,6,1,33
V,6,2,6,1
V,6,3,27,2
V,6,4,26,3
V,6,5,87,4
V,6,6,15,5
V,6,7,213,6
V,6,8,22,7
T,7,10000,10000
V,7,1,51
V,7,2,142,1
V,7,3,21,2
V,7,4,149,3
V,7,5,131,4
V,7,6,125,5
V,7,7,240,6
V,7,8,14,7
T,8,20000,20000
V,8,1,373
V,8,2,2740,1
V,8,3,777,2
V,8,4,953,3
V,8,5,46,4
V,8,6,30,5
T,9,20000,20000
V,9,1,12
V,9,2,14,1
V,9,3,6,2
V,9,4,304,3
V,9,5,120,4
V,9,6,38,5
V,9,7,48,6
T,10,100000,100000
V,10,1,1107
V,10,2,492,1
V,10,3,10081,2
V,10,4,1952,3
V,10,5,379,4
T,11,100000,100000
V,11,1,1738
V,11,2,215,1
V,11,3,827,2
V,11,4,2023,3
V,11,5,1603,4
V,11,6,5332,5
T,12,200000,200000
V,12,1,2623
V,12,2,330,1
V,12,3,1153,2
V,12,4,3170,3
V,12,5,2603,4
V,12,6,348,5
V,12,7,1591,6
