T,1,10000,10000
V,1,1,20
V,1,2,32,1
V,1,3,29,2
V,1,4,27,3
V,1,5,31,4
T,2,10000,10000
V,2,1,61
V,2,2,476,1
V,2,3,302,2
V,2,4,248,3
V,2,5,154,4
V,2,6,36,5
T,3,20000,20000
V,3,1,401
V,3,2,148,1
V,3,3,319,2
V,3,4,402,3
V,3,5,54,4
V,3,6,516,5
V,3,7,404,6
V,3,8,463,7
T,4,20000,20000
V,4,1,225
V,4,2,38,1
V,4,3,1010,2
V,4,4,290,3
V,4,5,62,4
V,4,6,401,5
V,4,7,160,6
T,5,20000,20000
V,5,1,65
V,5,2,12,1
V,5,3,355,2
V,5,4,35,3
V,5,5,135,4
V,5,6,61,5
V,5,7,161,6
T,6,20000,20000
V,6,1,19
V,6,2,36,1
V,6,3,317,2
V,6,4,34,3
V,6,5,107,4
V,6,6,97,5
V,6,7,239,6
T,7,50000,50000
V,7,1,105
V,7,2,144,1
V,7,3,208,2
V,7,4,26,3
V,7,5,43,4
V,7,6,350,5
V,7,7,227,6
T,8,50000,50000
V,8,1,88
V,8,2,1316,1
V,8,3,4434,2
V,8,4,1390,3
V,8,5,1633,4
V,8,6,2,5
V,8,7,22,6
V,8,8,401,7
V,8,9,562,8
T,9,100000,100000
V,9,1,806
V,9,2,1048,1
V,9,3,471,2
V,9,4,1190,3
V,9,5,3023,4
V,9,6,937,5
V,9,7,1113,6
V,9,8,1021,7
T,10,100000,100000
V,10,1,2747
V,10,2,5896,1
V,10,3,2859,2
V,10,4,1031,3
V,10,5,2145,4
T,11,100000,100000
V,11,1,583
V,11,2,1240,1
V,11,3,6896,2
V,11,4,1039,3
V,11,5,946,4
V,11,6,956,5
V,11,7,604,6
V,11,8,1520,7
T,12,100000,100000
V,12,1,191
V,12,2,2903,1
V,12,3,1830,2
V,12,4,2279,3
V,12,5,654,4
V,12,6,2799,5
V,12,7,709,6
V,12,8,1358,7
V,12,9,502,8
