T,1,10000,10000
V,1,1,1845
V,1,2,603,1
V,1,3,459,2
V,1,4,33,3
V,1,5,82,4
T,2,10000,10000
V,2,1,2
V,2,2,9,1
V,2,3,1,2
V,2,4,1,3
V,2,5,3,4
V,2,6,1,5
V,2,7,4,6
V,2,8,3,7
V,2,9,2,8
T,3,10000,10000
V,3,1,100
V,3,2,1,1
V,3,3,70,2
V,3,4,130,3
V,3,5,106,4
V,3,6,5,5
V,3,7,169,6
V,3,8,67,7
V,3,9,22,8
V,3,10,203,9
T,4,10000,10000
V,4,1,446
V,4,2,265,1
V,4,3,174,2
V,4,4,154,3
V,4,5,96,4
V,4,6,140,5
V,4,7,4,6
V,4,8,28,7
V,4,9,110,8
T,5,10000,10000
V,5,1,38
V,5,2,7,1
V,5,3,147,2
V,5,4,131,3
V,5,5,48,4
T,6,20000,20000
V,6,1,212
V,6,2,3,1
V,6,3,216,2
V,6,4,588,3
V,6,5,537,4
V,6,6,401,5
V,6,7,465,6
V,6,8,350,7
V,6,9,598,8
V,6,10,121,9
T,7,20000,20000
V,7,1,121
V,7,2,106,1
V,7,3,1,2
V,7,4,38,3
V,7,5,65,4
V,7,6,10,5
T,8,20000,20000
V,8,1,17
V,8,2,1,1
V,8,3,10,2
V,8,4,9,3
V,8,5,22,4
V,8,6,14,5
V,8,7,43,6
V,8,8,22,7
V,8,9,1,8
T,9,100000,100000
V,9,1,1125
V,9,2,3259,1
V,9,3,803,2
V,9,4,490,3
V,9,5,2390,4
V,9,6,28,5
V,9,7,322,6
V,9,8,3518,7
V,9,9,175,8
T,10,100000,100000
V,10,1,21
V,10,2,1186,1
V,10,3,706,2
V,10,4,31,3
V,10,5,1126,4
V,10,6,789,5
T,11,100000,100000
V,11,1,860
V,11,2,1344,1
V,11,3,4634,2
V,11,4,6424,3
V,11,5,5797,4
V,11,6,945,5
V,11,7,742,6
V,11,8,2847,7
V,11,9,974,8
T,12,200000,200000
V,12,1,1184
V,12,2,1956,1
V,12,3,357,2
V,12,4,896,3
V,12,5,1235,4
