T,1,1000,1000
V,1,1,20
V,1,2,4,1
V,1,3,20,2
V,1,4,2,3
V,1,5,5,4
V,1,6,4,5
T,2,2000,2000
V,2,1,31
V,2,2,68,1
V,2,3,60,2
V,2,4,1,3
V,2,5,28,4
V,2,6,17,5
V,2,7,13,6
T,3,2000,2000
V,3,1,8
V,3,2,3,1
V,3,3,53,2
V,3,4,34,3
V,3,5,19,4
T,4,10000,10000
V,4,1,233
V,4,2,76,1
V,4,3,659,2
V,4,4,607,3
V,4,5,226,4
T,5,10000,10000
V,5,1,181
V,5,2,1114,1
V,5,3,394,2
V,5,4,78,3
V,5,5,62,4
T,6,10000,10000
V,6,1,4
V,6,2,178,1
V,6,3,35,2
V,6,4,305,3
V,6,5,122,4
V,6,6,26,5
T,7,10000,10000
V,7,1,78
V,7,2,122,1
V,7,3,50,2
V,7,4,181,3
V,7,5,89,4
T,8,20000,20000
V,8,1,49
V,8,2,50,1
V,8,3,13,2
V,8,4,18,3
V,8,5,2,4
V,8,6,34,5
V,8,7,64,6
T,9,20000,20000
V,9,1,171
V,9,2,14,1
V,9,3,98,2
V,9,4,430,3
V,9,5,188,4
T,10,100000,100000
V,10,1,100
V,10,2,2,1
V,10,3,85,2
V,10,4,52,3
V,10,5,23,4
V,10,6,108,5
V,10,7,73,6
V,10,8,64,7
T,11,100000,100000
V,11,1,2297
V,11,2,5563,1
V,11,3,448,2
V,11,4,2185,3
V,11,5,5505,4
V,11,6,2041,5
V,11,7,19,6
V,11,8,5024,7
V,11,9,64,8
V,11,10,4540,9
T,12,100000,100000
V,12,1,2101
V,12,2,2471,1
V,12,3,420,2
V,12,4,410,3
V,12,5,2642,4
V,12,6,108,5
V,12,7,2092,6
V,12,8,5145,7
V,12,9,1299,8
