T,1,1000,1000
V,1,1,10
V,1,2,11,1
V,1,3,12,2
V,1,4,30,3
V,1,5,7,4
V,1,6,26,5
V,1,7,10,6
V,1,8,10,7
V,1,9,2,8
T,2,5000,5000
V,2,1,119
V,2,2,5,1
V,2,3,124,2
V,2,4,188,3
V,2,5,67,4
V,2,6,57,5
V,2,7,3,6
T,3,10000,10000
V,3,1,25
V,3,2,34,1
V,3,3,127,2
V,3,4,59,3
V,3,5,136,4
V,3,6,20,5
T,4,10000,10000
V,4,1,95
V,4,2,6,1
V,4,3,659,2
V,4,4,856,3
V,4,5,59,4
T,5,10000,10000
V,5,1,30
V,5,2,4,1
V,5,3,15,2
V,5,4,66,3
V,5,5,1,4
V,5,6,22,5
V,5,7,12,6
V,5,8,16,7
V,5,9,15,8
V,5,10,10,9
T,6,10000,10000
V,6,1,112
V,6,2,6,1
V,6,3,262,2
V,6,4,122,3
V,6,5,2,4
V,6,6,213,5
V,6,7,125,6
V,6,8,71,7
V,6,9,66,8
T,7,10000,10000
V,7,1,800
V,7,2,271,1
V,7,3,402,2
V,7,4,103,3
V,7,5,41,4
V,7,6,143,5
V,7,7,1003,6
V,7,8,335,7
V,7,9,75,8
T,8,10000,10000
V,8,1,10
V,8,2,23,1
V,8,3,43,2
V,8,4,309,3
V,8,5,765,4
T,9,10000,10000
V,9,1,120
V,9,2,4,1
V,9,3,224,2
V,9,4,52,3
V,9,5,2,4
V,9,6,2,5
T,10,20000,20000
V,10,1,49
V,10,2,58,1
V,10,3,53,2
V,10,4,964,3
V,10,5,221,4
V,10,6,99,5
T,11,20000,20000
V,11,1,501
V,11,2,464,1
V,11,3,642,2
V,11,4,756,3
V,11,5,290,4
T,12,20000,20000
V,12,1,34
V,12,2,671,1
V,12,3,87,2
V,12,4,235,3
V,12,5,163,4
V,12,6,155,5
V,12,7,277,6
T,13,20000,20000
V,13,1,3
V,13,2,297,1
V,13,3,58,2
V,13,4,16,3
V,13,5,26,4
V,13,6,40,5
T,14,50000,50000
V,14,1,341
V,14,2,2328,1
V,14,3,1256,2
V,14,4,150,3
V,14,5,171,4
V,14,6,1173,5
V,14,7,5503,6
T,15,100000,100000
V,15,1,556
V,15,2,841,1
V,15,3,164,2
V,15,4,765,3
V,15,5,1164,4
V,15,6,1552,5
T,16,100000,100000
V,16,1,47
V,16,2,106,1
V,16,3,130,2
V,16,4,51,3
V,16,5,22,4
V,16,6,61,5
