"[(0, 100, 0.7970045276825843, 79.70045276825843), (1, 200, 0.4932530732892062, 98.65061465784125), (2, 1000, 0.4014732804283949, 401.4732804283949), (3, 1000, 0.5743949187572654, 574.3949187572655), (4, 1000, 0.08862517927554313, 88.62517927554313), (5, 500, 0.8132447830474789, 406.62239152373945), (6, 1000, 0.3293426483241213, 329.3426483241213), (7, 200, 0.2190866590942785, 43.8173318188557), (8, 200, 0.32099966725018486, 64.19993345003697), (9, 200, 0.3562187973701293, 71.24375947402586), (10, 200, 0.15446124868066263, 30.892249736132527), (11, 100, 0.2518952168001507, 25.18952168001507)]",4.8,60,True
"[(0, 100, 0.7268487747076984, 72.68487747076983), (1, 200, 0.151674321534072, 30.334864306814403), (2, 1000, 0.5380598471451519, 538.0598471451518), (3, 100, 0.11846499199501442, 11.846499199501443), (4, 200, 0.989925636099865, 197.98512721997298), (5, 1000, 0.08647748813363754, 86.47748813363754), (6, 200, 0.2560873838678397, 51.21747677356794), (7, 100, 0.28315394824078216, 28.315394824078215), (8, 200, 0.7058562846547887, 141.17125693095772), (9, 100, 0.4058529343566624, 40.585293435666244), (10, 10, 0.477539116038461, 4.7753911603846095), (11, 1000, 0.06005927322602716, 60.05927322602716)]",4.8,60,True
"[(0, 1000, 0.14452884588341275, 144.52884588341274), (1, 1000, 0.23310130045669591, 233.10130045669592), (2, 10000, 0.7233599785649, 7233.599785648999), (3, 10000, 0.24031748629678312, 2403.1748629678314), (4, 20, 0.24751790259302223, 4.950358051860444), (5, 100, 0.0057261997219468785, 0.5726199721946879), (6, 1000, 0.7984389943957741, 798.4389943957741), (7, 50, 0.9417833781868544, 47.089168909342725), (8, 200, 0.2736169287883495, 54.723385757669895), (9, 100, 0.978986897134224, 97.8986897134224), (10, 100, 0.08848295424186955, 8.848295424186956), (11, 10000, 0.12413913373616739, 1241.391337361674)]",4.8,60,True
"[(0, 100, 0.9755637666313174, 97.55637666313174), (1, 1000, 0.09794590242970246, 97.94590242970246), (2, 200, 0.028969687974144377, 5.793937594828876), (3, 200, 0.05051173494041088, 10.102346988082175), (4, 200, 0.016345764539556773, 3.2691529079113546), (5, 1000, 0.7883257507787674, 788.3257507787674), (6, 500, 0.1888982888393059, 94.44914441965295), (7, 200, 0.1993076639057635, 39.8615327811527), (8, 200, 0.8288655623486593, 165.77311246973184), (9, 100, 0.40620195246713864, 40.62019524671386), (10, 1000, 0.41439716112506414, 414.39716112506414), (11, 100, 0.8046667640201696, 80.46667640201696)]",4.8,60,True
"[(0, 100, 0.31942890203611085, 31.942890203611086), (1, 200, 0.2886487190137534, 57.729743802750676), (2, 100, 0.16238841770784873, 16.238841770784873), (3, 20, 0.3342181511098717, 6.6843630221974335), (4, 1000, 0.5461845347245026, 546.1845347245026), (5, 10000, 0.1641285927415005, 1641.2859274150048), (6, 1000, 0.48285897989958415, 482.85897989958414), (7, 200, 0.36982001738476067, 73.96400347695213), (8, 100, 0.6951116169444156, 69.51116169444155), (9, 20, 0.5532359883851397, 11.064719767702794), (10, 1000, 0.32875004510074257, 328.75004510074257), (11, 1000, 0.5552260349517693, 555.2260349517693)]",4.8,60,True
"[(0, 10, 0.12942053735244916, 1.2942053735244916), (1, 50, 0.15345750641759923, 7.672875320879961), (2, 100, 0.717631839121681, 71.7631839121681), (3, 200, 0.0026357136694707514, 0.5271427338941503), (4, 100, 0.024333860028363664, 2.4333860028363663), (5, 1000, 0.34505466596271106, 345.05466596271106), (6, 1000, 0.47087110585604397, 470.871105856044), (7, 100, 0.27426512494050487, 27.42651249405049), (8, 200, 0.7638409512834224, 152.76819025668448), (9, 100, 0.36826331393366835, 36.826331393366836), (10, 100, 0.6585810506124699, 65.85810506124699), (11, 1000, 0.8916443308216149, 891.6443308216149)]",4.8,60,True
"[(0, 1000, 0.39525667155161287, 395.2566715516129), (1, 100, 0.7380295446287976, 73.80295446287975), (2, 100, 0.702391675712621, 70.2391675712621), (3, 200, 0.25754252735590666, 51.50850547118133), (4, 10, 0.435203456504083, 4.35203456504083), (5, 2000, 0.41803106538852697, 836.0621307770539), (6, 500, 0.26504539310951813, 132.52269655475908), (7, 200, 0.9211735308659545, 184.23470617319092), (8, 200, 0.3513885231290342, 70.27770462580683), (9, 100, 0.1712041190507583, 17.12041190507583), (10, 200, 0.11426890106828641, 22.85378021365728), (11, 200, 0.030464591634900142, 6.092918326980028)]",4.8,60,True
"[(0, 100, 0.7443387160349886, 74.43387160349886), (1, 500, 0.48220539959705017, 241.1026997985251), (2, 10000, 0.4176742367353625, 4176.742367353625), (3, 1000, 0.09365346357230628, 93.65346357230628), (4, 100, 0.13891962944891725, 13.891962944891725), (5, 1000, 0.5180459820131171, 518.0459820131172), (6, 50, 0.13095892399481426, 6.547946199740713), (7, 10000, 0.0415370059515657, 415.37005951565703), (8, 100, 0.5012915039256094, 50.12915039256094), (9, 100, 0.019028759843785537, 1.9028759843785537), (10, 100, 0.7444396582627886, 74.44396582627886), (11, 100, 0.9679067206196945, 96.79067206196945)]",4.8,60,True
"[(0, 500, 0.13343774694504035, 66.71887347252017), (1, 10000, 0.5398709358429751, 5398.709358429751), (2, 1000, 0.1862718410009407, 186.27184100094073), (3, 1000, 0.41725968814555603, 417.259688145556), (4, 100, 0.4256581749807775, 42.56581749807775), (5, 100, 0.006507122228642803, 0.6507122228642803), (6, 500, 0.09270712553043646, 46.35356276521823), (7, 1000, 0.652192578667329, 652.192578667329), (8, 100, 0.6006339840636438, 60.06339840636438), (9, 20, 0.09640345394129395, 1.928069078825879), (10, 100, 0.794082770707329, 79.40827707073291), (11, 500, 0.8549745779460345, 427.48728897301726)]",4.8,60,True
"[(0, 200, 0.0061016735085576805, 1.220334701711536), (1, 100, 0.42938927540371213, 42.93892754037121), (2, 200, 0.5409991044852988, 108.19982089705975), (3, 100, 0.4623480060579528, 46.23480060579528), (4, 1000, 0.7445536260470573, 744.5536260470574), (5, 200, 0.3254423240540377, 65.08846481080755), (6, 1000, 0.008449200871509705, 8.449200871509705), (7, 10000, 0.23785875913902174, 2378.5875913902173), (8, 50, 0.568069127996547, 28.40345639982735), (9, 200, 0.8316684196170864, 166.33368392341728), (10, 500, 0.3813194169024969, 190.65970845124843), (11, 100, 0.26380106591672225, 26.380106591672224)]",4.8,60,True
"[(0, 100, 0.38684918370034077, 38.684918370034076), (1, 10, 0.4180315697969145, 4.180315697969145), (2, 1000, 0.2630162224597317, 263.0162224597317), (3, 200, 0.18117408064704232, 36.234816129408465), (4, 1000, 0.9841406610242219, 984.1406610242219), (5, 1000, 0.11325645440811913, 113.25645440811913), (6, 50, 0.6421547745822831, 32.10773872911415), (7, 1000, 0.23343727239923104, 233.43727239923103), (8, 1000, 0.9885390725519551, 988.5390725519551), (9, 200, 0.1273055146859122, 25.46110293718244), (10, 1000, 0.423622021508401, 423.622021508401), (11, 200, 0.03847317223584661, 7.694634447169323)]",4.8,60,True
"[(0, 20, 0.10498635676711031, 2.099727135342206), (1, 200, 0.16645018791832475, 33.29003758366495), (2, 10000, 0.27305445860868915, 2730.5445860868917), (3, 50, 0.4639213369181411, 23.196066845907055), (4, 1000, 0.25201212154742336, 252.01212154742336), (5, 100, 0.4683392229037761, 46.83392229037761), (6, 100, 0.9229658736037274, 92.29658736037274), (7, 500, 0.0723954687487981, 36.19773437439905), (8, 200, 0.8932565111324631, 178.65130222649262), (9, 100, 0.48122523096131803, 48.1225230961318), (10, 10000, 0.4458073395282467, 4458.073395282467), (11, 200, 0.2555858913619813, 51.11717827239626)]",4.8,60,True
"[(0, 20, 0.7673960956642385, 15.34792191328477), (1, 20, 0.4817139931738823, 9.634279863477646), (2, 10, 0.2839069640142616, 2.8390696401426156), (3, 1000, 0.12548271087063773, 125.48271087063773), (4, 100, 0.6065699183896555, 60.656991838965546), (5, 200, 0.14427236175344563, 28.854472350689125), (6, 1000, 0.8047397952381812, 804.7397952381812), (7, 50, 0.7688625316823074, 38.443126584115376), (8, 10, 0.052889803853590676, 0.5288980385359068), (9, 100, 0.1495365189949124, 14.953651899491241), (10, 50, 0.5001735648495641, 25.008678242478204), (11, 20, 0.1144557415153229, 2.289114830306458)]",4.8,60,True
"[(0, 100, 0.7512138762155313, 75.12138762155313), (1, 100, 0.21837732832832416, 21.837732832832415), (2, 10000, 0.10363205567239325, 1036.3205567239324), (3, 100, 0.5138365230934608, 51.38365230934608), (4, 1000, 0.6966912812429682, 696.6912812429682), (5, 1000, 0.24482772648622617, 244.82772648622617), (6, 2000, 0.7525710973547591, 1505.1421947095182), (7, 10000, 0.10989250130915545, 1098.9250130915545), (8, 200, 0.2577507424262195, 51.550148485243895), (9, 10000, 0.3613901512737255, 3613.901512737255), (10, 100, 0.3310617525291803, 33.10617525291803), (11, 1000, 0.45875496406805694, 458.75496406805695)]",4.8,60,True
"[(0, 200, 0.3373133614703971, 67.46267229407941), (1, 10000, 0.1989535949245022, 1989.535949245022), (2, 200, 0.16635562551206062, 33.27112510241213), (3, 100, 0.3035745841653272, 30.35745841653272), (4, 500, 0.8432506824287881, 421.62534121439404), (5, 10, 0.8823644560453351, 8.823644560453351), (6, 1000, 0.1746234810363923, 174.6234810363923), (7, 100, 0.6067312349286809, 60.673123492868086), (8, 10000, 0.26048925869586836, 2604.8925869586838), (9, 1000, 0.20765012781941994, 207.65012781941994), (10, 100, 0.5793510915686222, 57.93510915686222), (11, 1000, 0.23934250140460592, 239.3425014046059)]",4.8,60,True
"[(0, 10000, 0.29116235455601913, 2911.6235455601914), (1, 200, 0.3035458988463288, 60.709179769265766), (2, 100, 0.14868794793140444, 14.868794793140443), (3, 100, 0.40131405739724, 40.131405739724), (4, 1000, 0.4159339386969025, 415.9339386969025), (5, 1000, 0.5554806284977255, 555.4806284977255), (6, 50, 0.2741507326328974, 13.70753663164487), (7, 1000, 0.1211824829851396, 121.1824829851396), (8, 50, 0.19419645568411387, 9.709822784205693), (9, 100, 0.5898761629232346, 58.987616292323466), (10, 1000, 0.8253033818855661, 825.3033818855661), (11, 1000, 0.6791659579634279, 679.1659579634279)]",4.8,60,True
