"[(0, 5000, 0.10571917031641734, 529), (1, 100000, 0.3456215738315394, 34563), (2, 2000, 0.012129952990693508, 25), (3, 200000, 0.1574353102683632, 31488), (4, 20000, 0.5344195978906936, 10689), (5, 1000000, 0.12119870625226094, 121199), (6, 100000, 0.06880682266227436, 6881), (7, 10000, 0.15466122641488583, 1547), (8, 20000, 0.07858352710075417, 1572), (9, 100000, 0.654621761814184, 65463), (10, 100000, 0.024260588159832952, 2427), (11, 100000, 0.027422073507362, 2743), (12, 20000, 0.3203501888124413, 6408), (13, 10000, 0.11546937410094708, 1155), (14, 20000, 0.343000685164249, 6861), (15, 10000, 0.5362994407131016, 5363)]",3.6,90,False
"[(0, 100000, 0.024198949261858723, 2420), (1, 20000, 0.06731893569715659, 1347), (2, 100000, 0.3197051052241497, 31971), (3, 100000, 0.11165872923481981, 11166), (4, 20000, 0.4358362718720154, 8717), (5, 20000, 0.4089690578548807, 8180), (6, 100000, 0.08662855306266518, 8663), (7, 20000, 0.6470833027771778, 12942), (8, 50000, 0.32621619349202025, 16311), (9, 20000, 0.09120041068270272, 1825), (10, 20000, 0.008543111931455741, 171), (11, 100000, 0.011775758809780362, 1178), (12, 10000, 0.5468205503765871, 5469), (13, 10000, 0.2610782160013177, 2611), (14, 100000, 0.10568870051921711, 10569), (15, 20000, 0.14727815320219467, 2946)]",3.6,90,True
"[(0, 20000, 0.22665574896206123, 4534), (1, 100000, 0.4807633907531007, 48077), (2, 50000, 0.21326941739464234, 10664), (3, 10000, 0.33749673140986775, 3375), (4, 20000, 0.5702495917662334, 11405), (5, 20000, 0.0586154908547287, 1173), (6, 20000, 0.04550091863825998, 911), (7, 10000, 0.3811589481515097, 3812), (8, 10000, 0.1212823273053978, 1213), (9, 50000, 0.07040349689790627, 3521), (10, 10000, 0.2255545457658084, 2256), (11, 100000, 0.2482889041047102, 24829), (12, 20000, 0.42962845849980746, 8593), (13, 100000, 0.05329635352942769, 5330), (14, 10000, 0.08533687612442399, 854), (15, 10000, 0.052498799842114884, 525)]",3.6,90,True
"[(0, 10000, 0.2913415326330822, 2914), (1, 10000, 0.12160707369508773, 1217), (2, 10000, 0.37766394622963173, 3777), (3, 10000, 0.11996699777667993, 1200), (4, 10000, 0.24611400874666436, 2462), (5, 20000, 0.05583958064655696, 1117), (6, 20000, 0.08821194731183549, 1765), (7, 10000, 0.03303609981229014, 331), (8, 5000, 0.05393247837650658, 270), (9, 2000, 0.43169831968438926, 864), (10, 2000, 0.2530246635604896, 507), (11, 20000, 0.021044690722005616, 421), (12, 2000, 0.2837618460013503, 568), (13, 20000, 0.1969210516938546, 3939), (14, 100000, 0.09133934477728212, 9134), (15, 10000, 0.9344964183322934, 9345)]",3.6,90,True
"[(0, 20000, 0.26232152910336115, 5247), (1, 100000, 0.5631379246724848, 56314), (2, 10000, 0.3129900065997886, 3130), (3, 100000, 0.15826536030271257, 15827), (4, 20000, 0.0283933988221336, 568), (5, 1000, 0.0807323891453445, 81), (6, 10000, 0.2265553811136362, 2266), (7, 10000, 0.10590418069607438, 1060), (8, 50000, 0.14567112016186728, 7284), (9, 10000, 0.6098634493162272, 6099), (10, 5000, 0.07289300932662297, 365), (11, 5000, 0.24748784043672617, 1238), (12, 20000, 0.05265588899378827, 1054), (13, 10000, 0.4702833278610543, 4703), (14, 100000, 0.20007107793844967, 20008), (15, 200000, 0.06277411550972889, 12555)]",3.6,90,False
"[(0, 10000, 0.07010870078917279, 702), (1, 100000, 0.2332107964754738, 23322), (2, 100000, 0.21758876635219165, 21759), (3, 2000, 0.05847085559304983, 117), (4, 10000, 0.10147840607433786, 1015), (5, 100000, 0.1301649978103411, 13017), (6, 20000, 0.2804010296521694, 5609), (7, 100000, 0.6977832363323345, 69779), (8, 10000, 0.023499477646687573, 235), (9, 10000, 0.23765463461857608, 2377), (10, 50000, 0.0370031728664853, 1851), (11, 100000, 0.2546271905385163, 25463), (12, 100000, 0.19397325496105583, 19398), (13, 10000, 0.8854204603648691, 8855), (14, 10000, 0.11891570951828971, 1190), (15, 10000, 0.05969931040644957, 597)]",3.6,90,False
"[(0, 10000, 0.09567670189636757, 957), (1, 20000, 0.17977134078168955, 3596), (2, 10000, 0.06644792309348144, 665), (3, 10000, 0.12088775704042733, 1209), (4, 10000, 0.1078454262812914, 1079), (5, 20000, 0.16995979781391185, 3400), (6, 1000, 0.5274376370107872, 528), (7, 1000000, 0.2702515732869429, 270252), (8, 100000, 0.2930585952343431, 29306), (9, 10000, 0.4825435984261593, 4826), (10, 1000000, 0.04611907250248947, 46120), (11, 100000, 0.21116300852109682, 21117), (12, 20000, 0.05180593701996815, 1037), (13, 1000, 0.021306440891849222, 22), (14, 10000, 0.4905989768227443, 4906), (15, 10000, 0.46512621337645055, 4652)]",3.6,90,False
"[(0, 10000, 0.02776431639632998, 278), (1, 100000, 0.2910328704366189, 29104), (2, 100000, 0.05485768411608683, 5486), (3, 10000, 0.04137628901539985, 414), (4, 100000, 0.007507634555834847, 751), (5, 20000, 0.5422342009433986, 10845), (6, 2000, 0.13492300679043628, 270), (7, 20000, 0.1082078935647976, 2165), (8, 20000, 0.18181777143608832, 3637), (9, 20000, 0.037593989679385334, 752), (10, 5000, 0.5946380883499127, 2974), (11, 10000, 0.1980014108781283, 1981), (12, 10000, 0.06077511692815758, 608), (13, 5000, 0.5029635633741983, 2515), (14, 5000, 0.25285999811223986, 1265), (15, 100000, 0.5634461654229866, 56345)]",3.6,90,True
"[(0, 50000, 0.13414102106877734, 6708), (1, 2000, 0.1954788010963199, 391), (2, 10000, 0.03609887549778492, 361), (3, 50000, 0.2601349910656579, 13007), (4, 10000, 0.05495527425720011, 550), (5, 100000, 0.0698139831902831, 6982), (6, 5000, 0.11588635593367164, 580), (7, 100000, 0.0780625607566732, 7807), (8, 20000, 0.18392676578761744, 3679), (9, 20000, 0.39770695027875425, 7955), (10, 100000, 0.23736058851935105, 23737), (11, 5000, 0.14748469897846544, 738), (12, 10000, 0.2968411350895534, 2969), (13, 1000, 0.6236092766034899, 624), (14, 100000, 0.26736345394818195, 26737), (15, 100000, 0.5011352679282185, 50114)]",3.6,90,True
"[(0, 20000, 0.35863852205349256, 7173), (1, 20000, 0.8022658294446894, 16046), (2, 20000, 0.24511314742382276, 4903), (3, 100000, 0.14711224082619204, 14712), (4, 10000, 0.010817631817934418, 109), (5, 5000, 0.1398964094165594, 700), (6, 100000, 0.02038112777032556, 2039), (7, 20000, 0.45538322346779325, 9108), (8, 10000, 0.030508055557714176, 306), (9, 1000000, 0.2537432643640738, 253744), (10, 50000, 0.1996945870672818, 9985), (11, 20000, 0.11570473813834065, 2315), (12, 20000, 0.20394683483337972, 4079), (13, 1000, 0.18244823594264772, 183), (14, 5000, 0.3682391854889861, 1842), (15, 100000, 0.06610696638676668, 6611)]",3.6,90,False
