T,1,10000,10000
V,1,1,208
V,1,2,719,1
V,1,3,964,2
V,1,4,52,3
V,1,5,357,4
V,1,6,1464,5
V,1,7,1690,6
T,2,10000,10000
V,2,1,13
V,2,2,1207,1
V,2,3,845,2
V,2,4,345,3
V,2,5,38,4
V,2,6,788,5
V,2,7,1521,6
V,2,8,544,7
T,3,20000,20000
V,3,1,206
V,3,2,377,1
V,3,3,9,2
V,3,4,30,3
V,3,5,73,4
V,3,6,231,5
V,3,7,30,6
T,4,20000,20000
V,4,1,1338
V,4,2,431,1
V,4,3,578,2
V,4,4,1054,3
V,4,5,1328,4
V,4,6,1446,5
V,4,7,133,6
T,5,20000,20000
V,5,1,8
V,5,2,5,1
V,5,3,42,2
V,5,4,97,3
V,5,5,268,4
V,5,6,324,5
V,5,7,153,6
T,6,50000,50000
V,6,1,1463
V,6,2,4627,1
V,6,3,7660,2
V,6,4,9251,3
V,6,5,1896,4
V,6,6,2973,5
V,6,7,6847,6
V,6,8,1231,7
V,6,9,2301,8
V,6,10,367,9
T,7,100000,100000
V,7,1,1479
V,7,2,294,1
V,7,3,566,2
V,7,4,1101,3
V,7,5,1326,4
V,7,6,869,5
V,7,7,483,6
T,8,100000,100000
V,8,1,7995
V,8,2,3933,1
V,8,3,4712,2
V,8,4,12819,3
V,8,5,7974,4
V,8,6,5354,5
V,8,7,3820,6
T,9,100000,100000
V,9,1,267
V,9,2,281,1
V,9,3,1268,2
V,9,4,1837,3
V,9,5,2500,4
V,9,6,1975,5
V,9,7,1248,6
V,9,8,2046,7
V,9,9,469,8
T,10,100000,100000
V,10,1,7
V,10,2,112,1
V,10,3,7,2
V,10,4,21,3
V,10,5,139,4
V,10,6,17,5
T,11,100000,100000
V,11,1,175
V,11,2,313,1
V,11,3,185,2
V,11,4,200,3
V,11,5,776,4
V,11,6,614,5
V,11,7,184,6
V,11,8,153,7
V,11,9,43,8
V,11,10,681,9
T,12,100000,100000
V,12,1,3821
V,12,2,1562,1
V,12,3,440,2
V,12,4,8171,3
V,12,5,73,4
V,12,6,7538,5
V,12,7,1431,6
V,12,8,25,7
V,12,9,1928,8
V,12,10,1365,9
