T,1,10000,10000
V,1,1,557
V,1,2,41,1
V,1,3,179,2
V,1,4,389,3
V,1,5,241,4
V,1,6,360,5
V,1,7,368,6
V,1,8,60,7
T,2,10000,10000
V,2,1,140
V,2,2,390,1
V,2,3,825,2
V,2,4,126,3
V,2,5,2127,4
T,3,10000,10000
V,3,1,29
V,3,2,24,1
V,3,3,8,2
V,3,4,17,3
V,3,5,40,4
V,3,6,6,5
V,3,7,19,6
V,3,8,28,7
V,3,9,18,8
T,4,10000,10000
V,4,1,58
V,4,2,76,1
V,4,3,209,2
V,4,4,10,3
V,4,5,132,4
V,4,6,499,5
V,4,7,259,6
V,4,8,349,7
V,4,9,46,8
V,4,10,202,9
T,5,10000,10000
V,5,1,13
V,5,2,5,1
V,5,3,10,2
V,5,4,4,3
V,5,5,2,4
V,5,6,6,5
V,5,7,2,6
T,6,10000,10000
V,6,1,414
V,6,2,38,1
V,6,3,404,2
V,6,4,181,3
V,6,5,476,4
V,6,6,447,5
V,6,7,1446,6
V,6,8,490,7
V,6,9,1955,8
T,7,10000,10000
V,7,1,100
V,7,2,1546,1
V,7,3,711,2
V,7,4,332,3
V,7,5,428,4
V,7,6,316,5
V,7,7,380,6
V,7,8,1535,7
V,7,9,749,8
V,7,10,641,9
T,8,10000,10000
V,8,1,730
V,8,2,681,1
V,8,3,1,2
V,8,4,78,3
V,8,5,794,4
V,8,6,36,5
T,9,20000,20000
V,9,1,47
V,9,2,151,1
V,9,3,97,2
V,9,4,73,3
V,9,5,393,4
V,9,6,304,5
V,9,7,94,6
V,9,8,357,7
T,10,20000,20000
V,10,1,598
V,10,2,222,1
V,10,3,333,2
V,10,4,1940,3
V,10,5,258,4
T,11,20000,20000
V,11,1,4
V,11,2,11,1
V,11,3,10,2
V,11,4,14,3
V,11,5,2,4
T,12,20000,20000
V,12,1,6343
V,12,2,2900,1
V,12,3,1203,2
V,12,4,3029,3
V,12,5,141,4
