T,1,1000,1000
V,1,1,33
V,1,2,34,1
V,1,3,63,2
V,1,4,58,3
V,1,5,42,4
T,2,1000,1000
V,2,1,66
V,2,2,28,1
V,2,3,68,2
V,2,4,49,3
V,2,5,58,4
V,2,6,24,5
V,2,7,31,6
T,3,10000,10000
V,3,1,430
V,3,2,666,1
V,3,3,66,2
V,3,4,15,3
V,3,5,75,4
V,3,6,282,5
V,3,7,33,6
V,3,8,109,7
V,3,9,264,8
T,4,10000,10000
V,4,1,307
V,4,2,213,1
V,4,3,338,2
V,4,4,702,3
V,4,5,55,4
V,4,6,629,5
V,4,7,452,6
V,4,8,409,7
V,4,9,555,8
V,4,10,28,9
T,5,10000,10000
V,5,1,101
V,5,2,237,1
V,5,3,214,2
V,5,4,128,3
V,5,5,399,4
V,5,6,475,5
V,5,7,181,6
V,5,8,39,7
T,6,10000,10000
V,6,1,113
V,6,2,12,1
V,6,3,393,2
V,6,4,89,3
V,6,5,52,4
V,6,6,12,5
V,6,7,108,6
V,6,8,177,7
T,7,10000,10000
V,7,1,44
V,7,2,60,1
V,7,3,53,2
V,7,4,19,3
V,7,5,350,4
V,7,6,694,5
V,7,7,6,6
V,7,8,352,7
V,7,9,269,8
V,7,10,135,9
T,8,10000,10000
V,8,1,8
V,8,2,4,1
V,8,3,73,2
V,8,4,42,3
V,8,5,27,4
V,8,6,7,5
V,8,7,16,6
V,8,8,21,7
T,9,10000,10000
V,9,1,47
V,9,2,11,1
V,9,3,25,2
V,9,4,122,3
V,9,5,9,4
V,9,6,69,5
T,10,10000,10000
V,10,1,169
V,10,2,1190,1
V,10,3,118,2
V,10,4,23,3
V,10,5,477,4
V,10,6,244,5
V,10,7,388,6
T,11,10000,10000
V,11,1,220
V,11,2,28,1
V,11,3,758,2
V,11,4,151,3
V,11,5,663,4
T,12,10000,10000
V,12,1,56
V,12,2,398,1
V,12,3,62,2
V,12,4,48,3
V,12,5,282,4
V,12,6,816,5
V,12,7,83,6
T,13,20000,20000
V,13,1,101
V,13,2,879,1
V,13,3,531,2
V,13,4,45,3
V,13,5,113,4
V,13,6,6,5
V,13,7,884,6
T,14,20000,20000
V,14,1,19
V,14,2,69,1
V,14,3,174,2
V,14,4,5,3
V,14,5,73,4
V,14,6,117,5
V,14,7,212,6
T,15,20000,20000
V,15,1,94
V,15,2,8,1
V,15,3,22,2
V,15,4,171,3
V,15,5,79,4
V,15,6,64,5
V,15,7,193,6
T,16,20000,20000
V,16,1,789
V,16,2,504,1
V,16,3,217,2
V,16,4,417,3
V,16,5,1023,4
V,16,6,424,5
T,17,20000,20000
V,17,1,448
V,17,2,598,1
V,17,3,297,2
V,17,4,449,3
V,17,5,581,4
V,17,6,13,5
V,17,7,230,6
V,17,8,490,7
V,17,9,691,8
T,18,20000,20000
V,18,1,19
V,18,2,449,1
V,18,3,630,2
V,18,4,97,3
V,18,5,55,4
V,18,6,51,5
V,18,7,7,6
V,18,8,85,7
V,18,9,494,8
T,19,20000,20000
V,19,1,124
V,19,2,110,1
V,19,3,143,2
V,19,4,1177,3
V,19,5,552,4
V,19,6,139,5
T,20,20000,20000
V,20,1,656
V,20,2,425,1
V,20,3,261,2
V,20,4,17,3
V,20,5,316,4
V,20,6,492,5
V,20,7,1429,6
V,20,8,373,7
V,20,9,466,8
V,20,10,333,9
T,21,20000,20000
V,21,1,149
V,21,2,359,1
V,21,3,1855,2
V,21,4,1716,3
V,21,5,722,4
V,21,6,418,5
V,21,7,169,6
V,21,8,379,7
V,21,9,163,8
T,22,20000,20000
V,22,1,110
V,22,2,49,1
V,22,3,445,2
V,22,4,1470,3
V,22,5,249,4
V,22,6,238,5
T,23,20000,20000
V,23,1,55
V,23,2,246,1
V,23,3,732,2
V,23,4,240,3
V,23,5,364,4
V,23,6,385,5
V,23,7,42,6
V,23,8,481,7
V,23,9,466,8
T,24,50000,50000
V,24,1,2922
V,24,2,2572,1
V,24,3,5687,2
V,24,4,3350,3
V,24,5,5456,4
V,24,6,817,5
V,24,7,872,6
V,24,8,580,7
V,24,9,2059,8
T,25,100000,100000
V,25,1,4637
V,25,2,3761,1
V,25,3,25408,2
V,25,4,25385,3
V,25,5,2783,4
V,25,6,1342,5
V,25,7,1674,6
V,25,8,5053,7
T,26,100000,100000
V,26,1,7321
V,26,2,1510,1
V,26,3,2461,2
V,26,4,12830,3
V,26,5,861,4
T,27,100000,100000
V,27,1,312
V,27,2,98,1
V,27,3,808,2
V,27,4,153,3
V,27,5,121,4
V,27,6,706,5
V,27,7,602,6
V,27,8,365,7
V,27,9,545,8
V,27,10,425,9
T,28,100000,100000
V,28,1,504
V,28,2,2832,1
V,28,3,1316,2
V,28,4,33,3
V,28,5,2894,4
V,28,6,24,5
V,28,7,1610,6
V,28,8,1481,7
V,28,9,1960,8
V,28,10,110,9
T,29,100000,100000
V,29,1,10
V,29,2,52,1
V,29,3,27,2
V,29,4,42,3
V,29,5,12,4
V,29,6,111,5
T,30,100000,100000
V,30,1,2873
V,30,2,3231,1
V,30,3,278,2
V,30,4,2579,3
V,30,5,3415,4
T,31,100000,100000
V,31,1,35
V,31,2,179,1
V,31,3,123,2
V,31,4,15,3
V,31,5,92,4
V,31,6,128,5
V,31,7,19,6
V,31,8,141,7
V,31,9,282,8
V,31,10,422,9
T,32,100000,100000
V,32,1,307
V,32,2,282,1
V,32,3,943,2
V,32,4,2000,3
V,32,5,45,4
V,32,6,4,5
V,32,7,600,6
V,32,8,118,7
