T,1,1000,1000
V,1,1,67
V,1,2,11,1
V,1,3,4,2
V,1,4,25,3
V,1,5,3,4
V,1,6,28,5
T,2,1000,1000
V,2,1,40
V,2,2,15,1
V,2,3,12,2
V,2,4,20,3
V,2,5,68,4
V,2,6,6,5
V,2,7,4,6
T,3,5000,5000
V,3,1,985
V,3,2,318,1
V,3,3,220,2
V,3,4,100,3
V,3,5,121,4
V,3,6,171,5
T,4,5000,5000
V,4,1,46
V,4,2,70,1
V,4,3,180,2
V,4,4,458,3
V,4,5,57,4
V,4,6,80,5
V,4,7,11,6
T,5,10000,10000
V,5,1,4
V,5,2,5,1
V,5,3,7,2
V,5,4,5,3
V,5,5,5,4
V,5,6,20,5
V,5,7,20,6
T,6,10000,10000
V,6,1,1507
V,6,2,484,1
V,6,3,238,2
V,6,4,105,3
V,6,5,937,4
V,6,6,39,5
V,6,7,384,6
V,6,8,313,7
V,6,9,182,8
T,7,10000,10000
V,7,1,253
V,7,2,124,1
V,7,3,686,2
V,7,4,543,3
V,7,5,424,4
V,7,6,44,5
V,7,7,1334,6
T,8,10000,10000
V,8,1,6
V,8,2,6,1
V,8,3,182,2
V,8,4,27,3
V,8,5,242,4
V,8,6,45,5
T,9,10000,10000
V,9,1,80
V,9,2,13,1
V,9,3,52,2
V,9,4,1,3
V,9,5,59,4
T,10,10000,10000
V,10,1,2
V,10,2,99,1
V,10,3,52,2
V,10,4,225,3
V,10,5,25,4
V,10,6,102,5
V,10,7,21,6
V,10,8,22,7
T,11,10000,10000
V,11,1,5
V,11,2,19,1
V,11,3,405,2
V,11,4,146,3
V,11,5,189,4
V,11,6,58,5
V,11,7,422,6
V,11,8,333,7
T,12,10000,10000
V,12,1,350
V,12,2,26,1
V,12,3,456,2
V,12,4,45,3
V,12,5,902,4
V,12,6,67,5
V,12,7,26,6
T,13,20000,20000
V,13,1,200
V,13,2,279,1
V,13,3,583,2
V,13,4,515,3
V,13,5,62,4
V,13,6,370,5
V,13,7,16,6
V,13,8,141,7
V,13,9,190,8
V,13,10,338,9
T,14,20000,20000
V,14,1,189
V,14,2,148,1
V,14,3,1409,2
V,14,4,74,3
V,14,5,739,4
V,14,6,10,5
T,15,20000,20000
V,15,1,68
V,15,2,1208,1
V,15,3,2398,2
V,15,4,463,3
V,15,5,509,4
V,15,6,2942,5
V,15,7,659,6
T,16,20000,20000
V,16,1,69
V,16,2,65,1
V,16,3,47,2
V,16,4,51,3
V,16,5,29,4
V,16,6,55,5
V,16,7,15,6
T,17,20000,20000
V,17,1,214
V,17,2,322,1
V,17,3,164,2
V,17,4,158,3
V,17,5,107,4
V,17,6,703,5
T,18,20000,20000
V,18,1,116
V,18,2,16,1
V,18,3,33,2
V,18,4,676,3
V,18,5,53,4
V,18,6,72,5
V,18,7,236,6
V,18,8,84,7
T,19,20000,20000
V,19,1,393
V,19,2,296,1
V,19,3,117,2
V,19,4,42,3
V,19,5,169,4
V,19,6,212,5
V,19,7,13,6
V,19,8,69,7
T,20,20000,20000
V,20,1,31
V,20,2,14,1
V,20,3,311,2
V,20,4,26,3
V,20,5,154,4
T,21,20000,20000
V,21,1,268
V,21,2,354,1
V,21,3,231,2
V,21,4,944,3
V,21,5,57,4
V,21,6,6,5
V,21,7,54,6
T,22,20000,20000
V,22,1,17
V,22,2,6,1
V,22,3,116,2
V,22,4,17,3
V,22,5,12,4
V,22,6,99,5
V,22,7,89,6
V,22,8,5,7
T,23,20000,20000
V,23,1,855
V,23,2,101,1
V,23,3,1438,2
V,23,4,160,3
V,23,5,2529,4
V,23,6,50,5
V,23,7,2351,6
V,23,8,923,7
V,23,9,392,8
T,24,20000,20000
V,24,1,95
V,24,2,26,1
V,24,3,37,2
V,24,4,71,3
V,24,5,198,4
V,24,6,25,5
T,25,50000,50000
V,25,1,813
V,25,2,251,1
V,25,3,1567,2
V,25,4,916,3
V,25,5,3013,4
V,25,6,7161,5
V,25,7,5576,6
T,26,100000,100000
V,26,1,21902
V,26,2,98,1
V,26,3,144,2
V,26,4,2624,3
V,26,5,6529,4
V,26,6,8355,5
V,26,7,2138,6
V,26,8,4778,7
T,27,100000,100000
V,27,1,4555
V,27,2,2579,1
V,27,3,494,2
V,27,4,1867,3
V,27,5,3052,4
V,27,6,1773,5
V,27,7,2358,6
T,28,100000,100000
V,28,1,1283
V,28,2,1821,1
V,28,3,3719,2
V,28,4,3604,3
V,28,5,3658,4
V,28,6,5450,5
V,28,7,826,6
V,28,8,5708,7
T,29,100000,100000
V,29,1,439
V,29,2,197,1
V,29,3,184,2
V,29,4,44,3
V,29,5,231,4
V,29,6,598,5
V,29,7,64,6
V,29,8,305,7
V,29,9,634,8
V,29,10,292,9
T,30,100000,100000
V,30,1,743
V,30,2,1004,1
V,30,3,3606,2
V,30,4,43,3
V,30,5,363,4
T,31,100000,100000
V,31,1,655
V,31,2,7886,1
V,31,3,2107,2
V,31,4,12073,3
V,31,5,4945,4
V,31,6,2611,5
V,31,7,1366,6
V,31,8,343,7
V,31,9,411,8
V,31,10,13169,9
T,32,100000,100000
V,32,1,610
V,32,2,3659,1
V,32,3,1717,2
V,32,4,3282,3
V,32,5,293,4
V,32,6,7101,5
V,32,7,1373,6
